level,vocation,slot_head,slot_armor,slot_legs,slot_feet,slot_right,slot_left,slot_backpack
426,3,3365,22530,3363,3555,35518,35524,2854
426,4,3365,39147,3363,3555,28723,,2854
427,1,3365,34095,3363,3555,34090,3423,2854
427,2,3365,34096,3363,3555,28826,3423,2854
427,3,3365,22530,3363,3555,35518,35524,2854
427,4,3365,39147,3363,3555,28723,,2854
428,1,3365,34095,3363,3555,34090,3423,2854
428,2,3365,34096,3363,3555,28826,3423,2854
428,3,3365,22530,3363,3555,35518,35524,2854
428,4,3365,39147,3363,3555,28723,,2854
429,1,3365,34095,3363,3555,34090,3423,2854
429,2,3365,34096,3363,3555,28826,3423,2854
429,3,3365,22530,3363,3555,35518,35524,2854
429,4,3365,39147,3363,3555,28723,,2854
430,1,3365,34095,3363,3555,34090,3423,2854
430,2,3365,34096,3363,3555,28826,3423,2854
430,3,3365,22530,3363,3555,35518,35524,2854
430,4,3365,39147,3363,3555,28723,,2854
431,1,3365,34095,3363,3555,34090,3423,2854
431,2,3365,34096,3363,3555,28826,3423,2854
431,3,3365,22530,3363,3555,35518,35524,2854
431,4,3365,39147,3363,3555,28723,,2854
432,1,3365,34095,3363,3555,34090,3423,2854
432,2,3365,34096,3363,3555,28826,3423,2854
432,3,3365,22530,3363,3555,35518,35524,2854
432,4,3365,39147,3363,3555,28723,,2854
433,1,3365,34095,3363,3555,34090,3423,2854
433,2,3365,34096,3363,3555,28826,3423,2854
433,3,3365,22530,3363,3555,35518,35524,2854
433,4,3365,39147,3363,3555,28723,,2854
434,1,3365,34095,3363,3555,34090,3423,2854
434,2,3365,34096,3363,3555,28826,3423,2854
434,3,3365,22530,3363,3555,35518,35524,2854
434,4,3365,39147,3363,3555,28723,,2854
435,1,3365,34095,3363,3555,34090,3423,2854
435,2,3365,34096,3363,3555,28826,3423,2854
435,3,3365,22530,3363,3555,35518,35524,2854
435,4,3365,39147,3363,3555,28723,,2854
436,1,3365,34095,3363,3555,34090,3423,2854
436,2,3365,34096,3363,3555,28826,3423,2854
436,3,3365,22530,3363,3555,35518,35524,2854
436,4,3365,39147,3363,3555,28723,,2854
437,1,3365,34095,3363,3555,34090,3423,2854
437,2,3365,34096,3363,3555,28826,3423,2854
437,3,3365,22530,3363,3555,35518,35524,2854
437,4,3365,39147,3363,3555,28723,,2854
438,1,3365,34095,3363,3555,34090,3423,2854
438,2,3365,34096,3363,3555,28826,3423,2854
438,3,3365,22530,3363,3555,35518,35524,2854
438,4,3365,39147,3363,3555,28723,,2854
439,1,3365,34095,3363,3555,34090,3423,2854
439,2,3365,34096,3363,3555,28826,3423,2854
439,3,3365,22530,3363,3555,35518,35524,2854
439,4,3365,39147,3363,3555,28723,,2854
440,1,3365,34095,3363,3555,34090,3423,2854
440,2,3365,34096,3363,3555,28826,3423,2854
440,3,3365,22530,3363,3555,35518,35524,2854
440,4,3365,39147,3363,3555,28723,,2854
441,1,3365,34095,3363,3555,34090,3423,2854
441,2,3365,34096,3363,3555,28826,3423,2854
441,3,3365,22530,3363,3555,35518,35524,2854
441,4,3365,39147,3363,3555,28723,,2854
442,1,3365,34095,3363,3555,34090,3423,2854
442,2,3365,34096,3363,3555,28826,3423,2854
442,3,3365,22530,3363,3555,35518,35524,2854
442,4,3365,39147,3363,3555,28723,,2854
443,1,3365,34095,3363,3555,34090,3423,2854
443,2,3365,34096,3363,3555,28826,3423,2854
443,3,3365,22530,3363,3555,35518,35524,2854
443,4,3365,39147,3363,3555,28723,,2854
444,1,3365,34095,3363,3555,34090,3423,2854
444,2,3365,34096,3363,3555,28826,3423,2854
444,3,3365,22530,3363,3555,35518,35524,2854
444,4,3365,39147,3363,3555,28723,,2854
445,1,3365,34095,3363,3555,34090,3423,2854
445,2,3365,34096,3363,3555,28826,3423,2854
445,3,3365,22530,3363,3555,35518,35524,2854
445,4,3365,39147,3363,3555,28723,,2854
446,1,3365,34095,3363,3555,34090,3423,2854
446,2,3365,34096,3363,3555,28826,3423,2854
446,3,3365,22530,3363,3555,35518,35524,2854
446,4,3365,39147,3363,3555,28723,,2854
447,1,3365,34095,3363,3555,34090,3423,2854
447,2,3365,34096,3363,3555,28826,3423,2854
447,3,3365,22530,3363,3555,35518,35524,2854
447,4,3365,39147,3363,3555,28723,,2854
448,1,3365,34095,3363,3555,34090,3423,2854
448,2,3365,34096,3363,3555,28826,3423,2854
448,3,3365,22530,3363,3555,35518,35524,2854
448,4,3365,39147,3363,3555,28723,,2854
449,1,3365,34095,3363,3555,34090,3423,2854
449,2,3365,34096,3363,3555,28826,3423,2854
449,3,3365,22530,3363,3555,35518,35524,2854
449,4,3365,39147,3363,3555,28723,,2854
450,1,3365,34095,3363,3555,34090,3423,2854
450,2,3365,34096,3363,3555,28826,3423,2854
450,3,3365,22530,3363,3555,35518,35524,2854
450,4,3365,39147,3363,3555,28723,,2854
451,1,3365,34095,3363,3555,34090,3423,2854
451,2,3365,34096,3363,3555,28826,3423,2854
451,3,3365,22530,3363,3555,35518,35524,2854
451,4,3365,39147,3363,3555,28723,,2854
452,1,3365,34095,3363,3555,34090,3423,2854
452,2,3365,34096,3363,3555,28826,3423,2854
452,3,3365,22530,3363,3555,35518,35524,2854
452,4,3365,39147,3363,3555,28723,,2854
453,1,3365,34095,3363,3555,34090,3423,2854
453,2,3365,34096,3363,3555,28826,3423,2854
453,3,3365,22530,3363,3555,35518,35524,2854
453,4,3365,39147,3363,3555,28723,,2854
454,1,3365,34095,3363,3555,34090,3423,2854
454,2,3365,34096,3363,3555,28826,3423,2854
454,3,3365,22530,3363,3555,35518,35524,2854
454,4,3365,39147,3363,3555,28723,,2854
455,1,3365,34095,3363,3555,34090,3423,2854
455,2,3365,34096,3363,3555,28826,3423,2854
455,3,3365,22530,3363,3555,35518,35524,2854
455,4,3365,39147,3363,3555,28723,,2854
456,1,3365,34095,3363,3555,34090,3423,2854
456,2,3365,34096,3363,3555,28826,3423,2854
456,3,3365,22530,3363,3555,35518,35524,2854
456,4,3365,39147,3363,3555,28723,,2854
457,1,3365,34095,3363,3555,34090,3423,2854
457,2,3365,34096,3363,3555,28826,3423,2854
457,3,3365,22530,3363,3555,35518,35524,2854
457,4,3365,39147,3363,3555,28723,,2854
458,1,3365,34095,3363,3555,34090,3423,2854
458,2,3365,34096,3363,3555,28826,3423,2854
458,3,3365,22530,3363,3555,35518,35524,2854
458,4,3365,39147,3363,3555,28723,,2854
459,1,3365,34095,3363,3555,34090,3423,2854
459,2,3365,34096,3363,3555,28826,3423,2854
459,3,3365,22530,3363,3555,35518,35524,2854
459,4,3365,39147,3363,3555,28723,,2854
460,1,3365,34095,3363,3555,34090,3423,2854
460,2,3365,34096,3363,3555,28826,3423,2854
460,3,3365,22530,3363,3555,35518,35524,2854
460,4,3365,39147,3363,3555,28723,,2854
461,1,3365,34095,3363,3555,34090,3423,2854
461,2,3365,34096,3363,3555,28826,3423,2854
461,3,3365,22530,3363,3555,35518,35524,2854
461,4,3365,39147,3363,3555,28723,,2854
462,1,3365,34095,3363,3555,34090,3423,2854
462,2,3365,34096,3363,3555,28826,3423,2854
462,3,3365,22530,3363,3555,35518,35524,2854
462,4,3365,39147,3363,3555,28723,,2854
463,1,3365,34095,3363,3555,34090,3423,2854
463,2,3365,34096,3363,3555,28826,3423,2854
463,3,3365,22530,3363,3555,35518,35524,2854
463,4,3365,39147,3363,3555,28723,,2854
464,1,3365,34095,3363,3555,34090,3423,2854
464,2,3365,34096,3363,3555,28826,3423,2854
464,3,3365,22530,3363,3555,35518,35524,2854
464,4,3365,39147,3363,3555,28723,,2854
465,1,3365,34095,3363,3555,34090,3423,2854
465,2,3365,34096,3363,3555,28826,3423,2854
465,3,3365,22530,3363,3555,35518,35524,2854
465,4,3365,39147,3363,3555,28723,,2854
466,1,3365,34095,3363,3555,34090,3423,2854
466,2,3365,34096,3363,3555,28826,3423,2854
466,3,3365,22530,3363,3555,35518,35524,2854
466,4,3365,39147,3363,3555,28723,,2854
467,1,3365,34095,3363,3555,34090,3423,2854
467,2,3365,34096,3363,3555,28826,3423,2854
467,3,3365,22530,3363,3555,35518,35524,2854
467,4,3365,39147,3363,3555,28723,,2854
468,1,3365,34095,3363,3555,34090,3423,2854
468,2,3365,34096,3363,3555,28826,3423,2854
468,3,3365,22530,3363,3555,35518,35524,2854
468,4,3365,39147,3363,3555,28723,,2854
469,1,3365,34095,3363,3555,34090,3423,2854
469,2,3365,34096,3363,3555,28826,3423,2854
469,3,3365,22530,3363,3555,35518,35524,2854
469,4,3365,39147,3363,3555,28723,,2854
470,1,3365,34095,3363,3555,34090,3423,2854
470,2,3365,34096,3363,3555,28826,3423,2854
470,3,3365,22530,3363,3555,35518,35524,2854
470,4,3365,39147,3363,3555,28723,,2854
471,1,3365,34095,3363,3555,34090,3423,2854
471,2,3365,34096,3363,3555,28826,3423,2854
471,3,3365,22530,3363,3555,35518,35524,2854
471,4,3365,39147,3363,3555,28723,,2854
472,1,3365,34095,3363,3555,34090,3423,2854
472,2,3365,34096,3363,3555,28826,3423,2854
472,3,3365,22530,3363,3555,35518,35524,2854
472,4,3365,39147,3363,3555,28723,,2854
473,1,3365,34095,3363,3555,34090,3423,2854
473,2,3365,34096,3363,3555,28826,3423,2854
473,3,3365,22530,3363,3555,35518,35524,2854
473,4,3365,39147,3363,3555,28723,,2854
474,1,3365,34095,3363,3555,34090,3423,2854
474,2,3365,34096,3363,3555,28826,3423,2854
474,3,3365,22530,3363,3555,35518,35524,2854
474,4,3365,39147,3363,3555,28723,,2854
475,1,3365,34095,3363,3555,34090,3423,2854
475,2,3365,34096,3363,3555,28826,3423,2854
475,3,3365,22530,3363,3555,35518,35524,2854
475,4,3365,39147,3363,3555,28723,,2854
476,1,3365,34095,3363,3555,34090,3423,2854
476,2,3365,34096,3363,3555,28826,3423,2854
476,3,3365,22530,3363,3555,35518,35524,2854
476,4,3365,39147,3363,3555,28723,,2854
477,1,3365,34095,3363,3555,34090,3423,2854
477,2,3365,34096,3363,3555,28826,3423,2854
477,3,3365,22530,3363,3555,35518,35524,2854
477,4,3365,39147,3363,3555,28723,,2854
478,1,3365,34095,3363,3555,34090,3423,2854
478,2,3365,34096,3363,3555,28826,3423,2854
478,3,3365,22530,3363,3555,35518,35524,2854
478,4,3365,39147,3363,3555,28723,,2854
479,1,3365,34095,3363,3555,34090,3423,2854
479,2,3365,34096,3363,3555,28826,3423,2854
479,3,3365,22530,3363,3555,35518,35524,2854
479,4,3365,39147,3363,3555,28723,,2854
480,1,3365,34095,3363,3555,34090,3423,2854
480,2,3365,34096,3363,3555,28826,3423,2854
480,3,3365,22530,3363,3555,35518,35524,2854
480,4,3365,39147,3363,3555,28723,,2854
481,1,3365,34095,3363,3555,34090,3423,2854
481,2,3365,34096,3363,3555,28826,3423,2854
481,3,3365,22530,3363,3555,35518,35524,2854
481,4,3365,39147,3363,3555,28723,,2854
482,1,3365,34095,3363,3555,34090,3423,2854
482,2,3365,34096,3363,3555,28826,3423,2854
482,3,3365,22530,3363,3555,35518,35524,2854
482,4,3365,39147,3363,3555,28723,,2854
483,1,3365,34095,3363,3555,34090,3423,2854
483,2,3365,34096,3363,3555,28826,3423,2854
483,3,3365,22530,3363,3555,35518,35524,2854
483,4,3365,39147,3363,3555,28723,,2854
484,1,3365,34095,3363,3555,34090,3423,2854
484,2,3365,34096,3363,3555,28826,3423,2854
484,3,3365,22530,3363,3555,35518,35524,2854
484,4,3365,39147,3363,3555,28723,,2854
485,1,3365,34095,3363,3555,34090,3423,2854
485,2,3365,34096,3363,3555,28826,3423,2854
485,3,3365,22530,3363,3555,35518,35524,2854
485,4,3365,39147,3363,3555,28723,,2854
486,1,3365,34095,3363,3555,34090,3423,2854
486,2,3365,34096,3363,3555,28826,3423,2854
486,3,3365,22530,3363,3555,35518,35524,2854
486,4,3365,39147,3363,3555,28723,,2854
487,1,3365,34095,3363,3555,34090,3423,2854
487,2,3365,34096,3363,3555,28826,3423,2854
487,3,3365,22530,3363,3555,35518,35524,2854
487,4,3365,39147,3363,3555,28723,,2854
488,1,3365,34095,3363,3555,34090,3423,2854
488,2,3365,34096,3363,3555,28826,3423,2854
488,3,3365,22530,3363,3555,35518,35524,2854
488,4,3365,39147,3363,3555,28723,,2854
489,1,3365,34095,3363,3555,34090,3423,2854
489,2,3365,34096,3363,3555,28826,3423,2854
489,3,3365,22530,3363,3555,35518,35524,2854
489,4,3365,39147,3363,3555,28723,,2854
490,1,3365,34095,3363,3555,34090,3423,2854
490,2,3365,34096,3363,3555,28826,3423,2854
490,3,3365,22530,3363,3555,35518,35524,2854
490,4,3365,39147,3363,3555,28723,,2854
491,1,3365,34095,3363,3555,34090,3423,2854
491,2,3365,34096,3363,3555,28826,3423,2854
491,3,3365,22530,3363,3555,35518,35524,2854
491,4,3365,39147,3363,3555,28723,,2854
492,1,3365,34095,3363,3555,34090,3423,2854
492,2,3365,34096,3363,3555,28826,3423,2854
492,3,3365,22530,3363,3555,35518,35524,2854
492,4,3365,39147,3363,3555,28723,,2854
493,1,3365,34095,3363,3555,34090,3423,2854
493,2,3365,34096,3363,3555,28826,3423,2854
493,3,3365,22530,3363,3555,35518,35524,2854
493,4,3365,39147,3363,3555,28723,,2854
494,1,3365,34095,3363,3555,34090,3423,2854
494,2,3365,34096,3363,3555,28826,3423,2854
494,3,3365,22530,3363,3555,35518,35524,2854
494,4,3365,39147,3363,3555,28723,,2854
495,1,3365,34095,3363,3555,34090,3423,2854
495,2,3365,34096,3363,3555,28826,3423,2854
495,3,3365,22530,3363,3555,35518,35524,2854
495,4,3365,39147,3363,3555,28723,,2854
496,1,3365,34095,3363,3555,34090,3423,2854
496,2,3365,34096,3363,3555,28826,3423,2854
496,3,3365,22530,3363,3555,35518,35524,2854
496,4,3365,39147,3363,3555,28723,,2854
497,1,3365,34095,3363,3555,34090,3423,2854
497,2,3365,34096,3363,3555,28826,3423,2854
497,3,3365,22530,3363,3555,35518,35524,2854
497,4,3365,39147,3363,3555,28723,,2854
498,1,3365,34095,3363,3555,34090,3423,2854
498,2,3365,34096,3363,3555,28826,3423,2854
498,3,3365,22530,3363,3555,35518,35524,2854
498,4,3365,39147,3363,3555,28723,,2854
499,1,3365,34095,3363,3555,34090,3423,2854
499,2,3365,34096,3363,3555,28826,3423,2854
499,3,3365,22530,3363,3555,35518,35524,2854
499,4,3365,39147,3363,3555,28723,,2854
500,1,3365,34095,3363,3555,34090,3423,2854
500,2,3365,34096,3363,3555,28826,3423,2854
500,3,3365,22530,43881,3555,35518,35524,2854
500,4,3365,39147,43876,3555,28723,,2854
