source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- yalahar|bank~tools: (11 waypoints) ---
yalahar|magician.quarter~temple:,node,32844,31246,7,
yalahar|magician.quarter~temple:,node,32839,31252,7,
yalahar|magician.quarter~temple:,node,32830,31254,7,
yalahar|magician.quarter~temple:,node,32821,31255,7,
yalahar|magician.quarter~temple:,node,32812,31255,7,
yalahar|magician.quarter~temple:,node,32804,31255,7,
yalahar|magician.quarter~temple:,stand,32803,31255,7,
yalahar|magician.quarter~temple:,node,32798,31258,6,
yalahar|magician.quarter~temple:,node,32788,31259,6,
yalahar|magician.quarter~temple:,node,32782,31262,6,
yalahar|magician.quarter~temple:,node,32783,31268,6,
yalahar|magician.quarter~temple:,stand,32784,31269,6,
yalahar|magician.quarter~temple:,node,32787,31275,7,
yalahar|magician.quarter~temple:,stand,32787,31275,7,

# --- yalahar|magician.quarter~trainers: (32 waypoints) ---
yalahar|magician.quarter~trainers:,node,32834,31142,7,
yalahar|magician.quarter~trainers:,stand,32834,31143,7,
yalahar|magician.quarter~trainers:,stand,32834,31145,6,
yalahar|magician.quarter~trainers:,node,32834,31152,5,
yalahar|magician.quarter~trainers:,stand,32834,31153,5,
yalahar|magician.quarter~trainers:,stand,32834,31155,6,
yalahar|magician.quarter~trainers:,node,32838,31163,7,
yalahar|magician.quarter~trainers:,node,32845,31169,7,
yalahar|magician.quarter~trainers:,node,32852,31176,7,
yalahar|magician.quarter~trainers:,node,32856,31182,7,
yalahar|magician.quarter~trainers:,node,32858,31190,7,
yalahar|magician.quarter~trainers:,node,32860,31198,7,
yalahar|magician.quarter~trainers:,node,32860,31207,7,
yalahar|magician.quarter~trainers:,node,32860,31216,7,
yalahar|magician.quarter~trainers:,node,32858,31224,7,
yalahar|magician.quarter~trainers:,node,32855,31232,7,
yalahar|magician.quarter~trainers:,node,32850,31239,7,
yalahar|magician.quarter~trainers:,node,32844,31246,7,
yalahar|magician.quarter~trainers:,node,32839,31252,7,
yalahar|magician.quarter~trainers:,node,32830,31254,7,
yalahar|magician.quarter~trainers:,node,32821,31254,7,
yalahar|magician.quarter~trainers:,node,32812,31254,7,
yalahar|magician.quarter~trainers:,node,32805,31254,7,
yalahar|magician.quarter~trainers:,node,32801,31250,7,
yalahar|magician.quarter~trainers:,node,32794,31249,7,
yalahar|magician.quarter~trainers:,node,32787,31249,7,
yalahar|magician.quarter~trainers:,stand,32786,31248,7,
yalahar|magician.quarter~trainers:,node,32782,31247,6,
yalahar|magician.quarter~trainers:,node,32778,31247,6,
yalahar|magician.quarter~trainers:,stand,32777,31247,6,
yalahar|magician.quarter~trainers:,node,32786,31250,5,
yalahar|magician.quarter~trainers:,stand,32786,31250,5,

# --- yalahar|magician.quarter~sunken.quarter: (16 waypoints) ---
yalahar|magician.quarter~sunken.quarter:,node,32834,31142,7,
yalahar|magician.quarter~sunken.quarter:,stand,32834,31143,7,
yalahar|magician.quarter~sunken.quarter:,stand,32834,31145,6,
yalahar|magician.quarter~sunken.quarter:,node,32834,31152,5,
yalahar|magician.quarter~sunken.quarter:,stand,32834,31153,5,
yalahar|magician.quarter~sunken.quarter:,stand,32834,31155,6,
yalahar|magician.quarter~sunken.quarter:,node,32838,31163,7,
yalahar|magician.quarter~sunken.quarter:,node,32845,31169,7,
yalahar|magician.quarter~sunken.quarter:,node,32852,31176,7,
yalahar|magician.quarter~sunken.quarter:,node,32856,31182,7,
yalahar|magician.quarter~sunken.quarter:,node,32859,31190,7,
yalahar|magician.quarter~sunken.quarter:,node,32860,31197,7,
yalahar|magician.quarter~sunken.quarter:,node,32863,31201,7,
yalahar|magician.quarter~sunken.quarter:,stand,32864,31201,7,
yalahar|magician.quarter~sunken.quarter:,stand,32866,31201,6,
yalahar|magician.quarter~sunken.quarter:,stand,32867,31201,5,

# --- yalahar|magician.quarter~factory.quarter: (22 waypoints) ---
yalahar|magician.quarter~factory.quarter:,node,32834,31142,7,
yalahar|magician.quarter~factory.quarter:,stand,32834,31143,7,
yalahar|magician.quarter~factory.quarter:,stand,32834,31145,6,
yalahar|magician.quarter~factory.quarter:,node,32834,31152,5,
yalahar|magician.quarter~factory.quarter:,stand,32834,31153,5,
yalahar|magician.quarter~factory.quarter:,stand,32834,31155,6,
yalahar|magician.quarter~factory.quarter:,node,32838,31163,7,
yalahar|magician.quarter~factory.quarter:,node,32845,31169,7,
yalahar|magician.quarter~factory.quarter:,node,32852,31176,7,
yalahar|magician.quarter~factory.quarter:,node,32856,31182,7,
yalahar|magician.quarter~factory.quarter:,node,32858,31190,7,
yalahar|magician.quarter~factory.quarter:,node,32860,31198,7,
yalahar|magician.quarter~factory.quarter:,node,32860,31207,7,
yalahar|magician.quarter~factory.quarter:,node,32860,31216,7,
yalahar|magician.quarter~factory.quarter:,node,32858,31224,7,
yalahar|magician.quarter~factory.quarter:,node,32855,31232,7,
yalahar|magician.quarter~factory.quarter:,node,32850,31239,7,
yalahar|magician.quarter~factory.quarter:,node,32849,31247,7,
yalahar|magician.quarter~factory.quarter:,stand,32850,31247,7,
yalahar|magician.quarter~factory.quarter:,stand,32852,31247,6,
yalahar|magician.quarter~factory.quarter:,node,32854,31247,5,
yalahar|magician.quarter~factory.quarter:,stand,32854,31247,5,

# --- yalahar|magician.quarter~trade.quarter: (24 waypoints) ---
yalahar|magician.quarter~trade.quarter:,node,32834,31142,7,
yalahar|magician.quarter~trade.quarter:,stand,32834,31143,7,
yalahar|magician.quarter~trade.quarter:,stand,32834,31145,6,
yalahar|magician.quarter~trade.quarter:,node,32834,31152,5,
yalahar|magician.quarter~trade.quarter:,stand,32834,31153,5,
yalahar|magician.quarter~trade.quarter:,stand,32834,31155,6,
yalahar|magician.quarter~trade.quarter:,node,32838,31163,7,
yalahar|magician.quarter~trade.quarter:,node,32845,31169,7,
yalahar|magician.quarter~trade.quarter:,node,32852,31176,7,
yalahar|magician.quarter~trade.quarter:,node,32856,31182,7,
yalahar|magician.quarter~trade.quarter:,node,32858,31190,7,
yalahar|magician.quarter~trade.quarter:,node,32860,31198,7,
yalahar|magician.quarter~trade.quarter:,node,32860,31207,7,
yalahar|magician.quarter~trade.quarter:,node,32860,31216,7,
yalahar|magician.quarter~trade.quarter:,node,32858,31224,7,
yalahar|magician.quarter~trade.quarter:,node,32855,31232,7,
yalahar|magician.quarter~trade.quarter:,node,32850,31239,7,
yalahar|magician.quarter~trade.quarter:,node,32844,31246,7,
yalahar|magician.quarter~trade.quarter:,node,32839,31252,7,
yalahar|magician.quarter~trade.quarter:,node,32834,31257,7,
yalahar|magician.quarter~trade.quarter:,node,32834,31262,7,
yalahar|magician.quarter~trade.quarter:,stand,32834,31263,7,
yalahar|magician.quarter~trade.quarter:,stand,32834,31265,6,
yalahar|magician.quarter~trade.quarter:,stand,32834,31266,5,

# --- yalahar|boat~sunken.quarter: (20 waypoints) ---
yalahar|boat~sunken.quarter:,node,32811,31264,6,
yalahar|boat~sunken.quarter:,node,32807,31259,6,
yalahar|boat~sunken.quarter:,node,32802,31257,6,
yalahar|boat~sunken.quarter:,stand,32802,31256,6,
yalahar|boat~sunken.quarter:,node,32809,31254,7,
yalahar|boat~sunken.quarter:,node,32817,31254,7,
yalahar|boat~sunken.quarter:,node,32825,31254,7,
yalahar|boat~sunken.quarter:,node,32834,31254,7,
yalahar|boat~sunken.quarter:,node,32840,31250,7,
yalahar|boat~sunken.quarter:,node,32845,31245,7,
yalahar|boat~sunken.quarter:,node,32849,31240,7,
yalahar|boat~sunken.quarter:,node,32853,31234,7,
yalahar|boat~sunken.quarter:,node,32857,31228,7,
yalahar|boat~sunken.quarter:,node,32859,31221,7,
yalahar|boat~sunken.quarter:,node,32860,31213,7,
yalahar|boat~sunken.quarter:,node,32861,31206,7,
yalahar|boat~sunken.quarter:,node,32863,31200,7,
yalahar|boat~sunken.quarter:,stand,32864,31200,7,
yalahar|boat~sunken.quarter:,stand,32866,31200,6,
yalahar|boat~sunken.quarter:,stand,32867,31200,5,

# --- yalahar|bank~sunken.quarter: (14 waypoints) ---
yalahar|bank~sunken.quarter:,node,32828,31249,7,
yalahar|bank~sunken.quarter:,node,32834,31249,7,
yalahar|bank~sunken.quarter:,node,32840,31248,7,
yalahar|bank~sunken.quarter:,node,32845,31245,7,
yalahar|bank~sunken.quarter:,node,32849,31240,7,
yalahar|bank~sunken.quarter:,node,32853,31234,7,
yalahar|bank~sunken.quarter:,node,32857,31228,7,
yalahar|bank~sunken.quarter:,node,32859,31221,7,
yalahar|bank~sunken.quarter:,node,32860,31213,7,
yalahar|bank~sunken.quarter:,node,32861,31206,7,
yalahar|bank~sunken.quarter:,node,32863,31200,7,
yalahar|bank~sunken.quarter:,stand,32864,31200,7,
yalahar|bank~sunken.quarter:,stand,32866,31200,6,
yalahar|bank~sunken.quarter:,stand,32867,31200,5,

# --- yalahar|depot~sunken.quarter: (24 waypoints) ---
yalahar|depot~sunken.quarter:,node,32798,31247,7,
yalahar|depot~sunken.quarter:,stand,32797,31246,7,
yalahar|depot~sunken.quarter:,node,32778,31248,5,
yalahar|depot~sunken.quarter:,stand,32777,31247,5,
yalahar|depot~sunken.quarter:,node,32796,31246,6,
yalahar|depot~sunken.quarter:,stand,32797,31246,6,
yalahar|depot~sunken.quarter:,node,32801,31249,7,
yalahar|depot~sunken.quarter:,node,32804,31252,7,
yalahar|depot~sunken.quarter:,node,32809,31254,7,
yalahar|depot~sunken.quarter:,node,32817,31254,7,
yalahar|depot~sunken.quarter:,node,32825,31254,7,
yalahar|depot~sunken.quarter:,node,32834,31254,7,
yalahar|depot~sunken.quarter:,node,32840,31250,7,
yalahar|depot~sunken.quarter:,node,32845,31245,7,
yalahar|depot~sunken.quarter:,node,32849,31240,7,
yalahar|depot~sunken.quarter:,node,32853,31234,7,
yalahar|depot~sunken.quarter:,node,32857,31228,7,
yalahar|depot~sunken.quarter:,node,32859,31221,7,
yalahar|depot~sunken.quarter:,node,32860,31213,7,
yalahar|depot~sunken.quarter:,node,32861,31206,7,
yalahar|depot~sunken.quarter:,node,32863,31200,7,
yalahar|depot~sunken.quarter:,stand,32864,31200,7,
yalahar|depot~sunken.quarter:,stand,32866,31200,6,
yalahar|depot~sunken.quarter:,stand,32867,31200,5,

# --- yalahar|ammo~sunken.quarter: (25 waypoints) ---
yalahar|ammo~sunken.quarter:,stand,32789,31239,3,
yalahar|ammo~sunken.quarter:,stand,32790,31239,4,
yalahar|ammo~sunken.quarter:,stand,32789,31239,5,
yalahar|ammo~sunken.quarter:,stand,32790,31239,6,
yalahar|ammo~sunken.quarter:,node,32789,31233,7,
yalahar|ammo~sunken.quarter:,node,32797,31233,7,
yalahar|ammo~sunken.quarter:,node,32805,31233,7,
yalahar|ammo~sunken.quarter:,node,32813,31233,7,
yalahar|ammo~sunken.quarter:,node,32821,31233,7,
yalahar|ammo~sunken.quarter:,node,32829,31234,7,
yalahar|ammo~sunken.quarter:,node,32831,31239,7,
yalahar|ammo~sunken.quarter:,node,32832,31244,7,
yalahar|ammo~sunken.quarter:,node,32834,31249,7,
yalahar|ammo~sunken.quarter:,node,32840,31248,7,
yalahar|ammo~sunken.quarter:,node,32845,31245,7,
yalahar|ammo~sunken.quarter:,node,32849,31240,7,
yalahar|ammo~sunken.quarter:,node,32853,31234,7,
yalahar|ammo~sunken.quarter:,node,32857,31228,7,
yalahar|ammo~sunken.quarter:,node,32859,31221,7,
yalahar|ammo~sunken.quarter:,node,32860,31213,7,
yalahar|ammo~sunken.quarter:,node,32861,31206,7,
yalahar|ammo~sunken.quarter:,node,32863,31200,7,
yalahar|ammo~sunken.quarter:,stand,32864,31200,7,
yalahar|ammo~sunken.quarter:,stand,32866,31200,6,
yalahar|ammo~sunken.quarter:,stand,32867,31200,5,

# --- yalahar|runes~sunken.quarter: (23 waypoints) ---
yalahar|runes~sunken.quarter:,stand,32789,31239,5,
yalahar|runes~sunken.quarter:,stand,32790,31239,6,
yalahar|runes~sunken.quarter:,node,32789,31233,7,
yalahar|runes~sunken.quarter:,node,32797,31233,7,
yalahar|runes~sunken.quarter:,node,32805,31233,7,
yalahar|runes~sunken.quarter:,node,32813,31233,7,
yalahar|runes~sunken.quarter:,node,32821,31233,7,
yalahar|runes~sunken.quarter:,node,32829,31234,7,
yalahar|runes~sunken.quarter:,node,32831,31239,7,
yalahar|runes~sunken.quarter:,node,32832,31244,7,
yalahar|runes~sunken.quarter:,node,32834,31249,7,
yalahar|runes~sunken.quarter:,node,32840,31248,7,
yalahar|runes~sunken.quarter:,node,32845,31245,7,
yalahar|runes~sunken.quarter:,node,32849,31240,7,
yalahar|runes~sunken.quarter:,node,32853,31234,7,
yalahar|runes~sunken.quarter:,node,32857,31228,7,
yalahar|runes~sunken.quarter:,node,32859,31221,7,
yalahar|runes~sunken.quarter:,node,32860,31213,7,
yalahar|runes~sunken.quarter:,node,32861,31206,7,
yalahar|runes~sunken.quarter:,node,32863,31200,7,
yalahar|runes~sunken.quarter:,stand,32864,31200,7,
yalahar|runes~sunken.quarter:,stand,32866,31200,6,
yalahar|runes~sunken.quarter:,stand,32867,31200,5,

# --- yalahar|potions~sunken.quarter: (23 waypoints) ---
yalahar|potions~sunken.quarter:,stand,32789,31239,5,
yalahar|potions~sunken.quarter:,stand,32790,31239,6,
yalahar|potions~sunken.quarter:,node,32789,31233,7,
yalahar|potions~sunken.quarter:,node,32797,31233,7,
yalahar|potions~sunken.quarter:,node,32805,31233,7,
yalahar|potions~sunken.quarter:,node,32813,31233,7,
yalahar|potions~sunken.quarter:,node,32821,31233,7,
yalahar|potions~sunken.quarter:,node,32829,31234,7,
yalahar|potions~sunken.quarter:,node,32831,31239,7,
yalahar|potions~sunken.quarter:,node,32832,31244,7,
yalahar|potions~sunken.quarter:,node,32834,31249,7,
yalahar|potions~sunken.quarter:,node,32840,31248,7,
yalahar|potions~sunken.quarter:,node,32845,31245,7,
yalahar|potions~sunken.quarter:,node,32849,31240,7,
yalahar|potions~sunken.quarter:,node,32853,31234,7,
yalahar|potions~sunken.quarter:,node,32857,31228,7,
yalahar|potions~sunken.quarter:,node,32859,31221,7,
yalahar|potions~sunken.quarter:,node,32860,31213,7,
yalahar|potions~sunken.quarter:,node,32861,31206,7,
yalahar|potions~sunken.quarter:,node,32863,31200,7,
yalahar|potions~sunken.quarter:,stand,32864,31200,7,
yalahar|potions~sunken.quarter:,stand,32866,31200,6,
yalahar|potions~sunken.quarter:,stand,32867,31200,5,

# --- yalahar|food~sunken.quarter: (6 waypoints) ---
yalahar|food~sunken.quarter:,node,32857,31209,7,
yalahar|food~sunken.quarter:,node,32861,31206,7,
yalahar|food~sunken.quarter:,node,32863,31200,7,
yalahar|food~sunken.quarter:,stand,32864,31200,7,
yalahar|food~sunken.quarter:,stand,32866,31200,6,
yalahar|food~sunken.quarter:,stand,32867,31200,5,

# --- yalahar|loot.morpel~sunken.quarter: (15 waypoints) ---
yalahar|loot.morpel~sunken.quarter:,node,32829,31240,7,
yalahar|loot.morpel~sunken.quarter:,node,32832,31244,7,
yalahar|loot.morpel~sunken.quarter:,node,32834,31249,7,
yalahar|loot.morpel~sunken.quarter:,node,32840,31248,7,
yalahar|loot.morpel~sunken.quarter:,node,32845,31245,7,
yalahar|loot.morpel~sunken.quarter:,node,32849,31240,7,
yalahar|loot.morpel~sunken.quarter:,node,32853,31234,7,
yalahar|loot.morpel~sunken.quarter:,node,32857,31228,7,
yalahar|loot.morpel~sunken.quarter:,node,32859,31221,7,
yalahar|loot.morpel~sunken.quarter:,node,32860,31213,7,
yalahar|loot.morpel~sunken.quarter:,node,32861,31206,7,
yalahar|loot.morpel~sunken.quarter:,node,32863,31200,7,
yalahar|loot.morpel~sunken.quarter:,stand,32864,31200,7,
yalahar|loot.morpel~sunken.quarter:,stand,32866,31200,6,
yalahar|loot.morpel~sunken.quarter:,stand,32867,31200,5,

# --- yalahar|loot.oiriz~sunken.quarter: (21 waypoints) ---
yalahar|loot.oiriz~sunken.quarter:,node,32789,31233,7,
yalahar|loot.oiriz~sunken.quarter:,node,32797,31233,7,
yalahar|loot.oiriz~sunken.quarter:,node,32805,31233,7,
yalahar|loot.oiriz~sunken.quarter:,node,32813,31233,7,
yalahar|loot.oiriz~sunken.quarter:,node,32821,31233,7,
yalahar|loot.oiriz~sunken.quarter:,node,32829,31234,7,
yalahar|loot.oiriz~sunken.quarter:,node,32831,31239,7,
yalahar|loot.oiriz~sunken.quarter:,node,32832,31244,7,
yalahar|loot.oiriz~sunken.quarter:,node,32834,31249,7,
yalahar|loot.oiriz~sunken.quarter:,node,32840,31248,7,
yalahar|loot.oiriz~sunken.quarter:,node,32845,31245,7,
yalahar|loot.oiriz~sunken.quarter:,node,32849,31240,7,
yalahar|loot.oiriz~sunken.quarter:,node,32853,31234,7,
yalahar|loot.oiriz~sunken.quarter:,node,32857,31228,7,
yalahar|loot.oiriz~sunken.quarter:,node,32859,31221,7,
yalahar|loot.oiriz~sunken.quarter:,node,32860,31213,7,
yalahar|loot.oiriz~sunken.quarter:,node,32861,31206,7,
yalahar|loot.oiriz~sunken.quarter:,node,32863,31200,7,
yalahar|loot.oiriz~sunken.quarter:,stand,32864,31200,7,
yalahar|loot.oiriz~sunken.quarter:,stand,32866,31200,6,
yalahar|loot.oiriz~sunken.quarter:,stand,32867,31200,5,

# --- yalahar|temple~sunken.quarter: (23 waypoints) ---
yalahar|temple~sunken.quarter:,node,32785,31270,7,
yalahar|temple~sunken.quarter:,stand,32784,31269,7,
yalahar|temple~sunken.quarter:,node,32782,31264,6,
yalahar|temple~sunken.quarter:,node,32787,31259,6,
yalahar|temple~sunken.quarter:,node,32795,31258,6,
yalahar|temple~sunken.quarter:,node,32802,31257,6,
yalahar|temple~sunken.quarter:,stand,32802,31256,6,
yalahar|temple~sunken.quarter:,node,32809,31254,7,
yalahar|temple~sunken.quarter:,node,32817,31254,7,
yalahar|temple~sunken.quarter:,node,32825,31254,7,
yalahar|temple~sunken.quarter:,node,32834,31254,7,
yalahar|temple~sunken.quarter:,node,32840,31250,7,
yalahar|temple~sunken.quarter:,node,32845,31245,7,
yalahar|temple~sunken.quarter:,node,32849,31240,7,
yalahar|temple~sunken.quarter:,node,32853,31234,7,
yalahar|temple~sunken.quarter:,node,32857,31228,7,
yalahar|temple~sunken.quarter:,node,32859,31221,7,
yalahar|temple~sunken.quarter:,node,32860,31213,7,
yalahar|temple~sunken.quarter:,node,32861,31206,7,
yalahar|temple~sunken.quarter:,node,32863,31200,7,
yalahar|temple~sunken.quarter:,stand,32864,31200,7,
yalahar|temple~sunken.quarter:,stand,32866,31200,6,
yalahar|temple~sunken.quarter:,stand,32867,31200,5,

# --- yalahar|trainers~sunken.quarter: (25 waypoints) ---
yalahar|trainers~sunken.quarter:,node,32778,31248,5,
yalahar|trainers~sunken.quarter:,stand,32777,31247,5,
yalahar|trainers~sunken.quarter:,node,32781,31249,6,
yalahar|trainers~sunken.quarter:,node,32785,31249,6,
yalahar|trainers~sunken.quarter:,stand,32786,31248,6,
yalahar|trainers~sunken.quarter:,node,32790,31249,7,
yalahar|trainers~sunken.quarter:,node,32795,31249,7,
yalahar|trainers~sunken.quarter:,node,32800,31250,7,
yalahar|trainers~sunken.quarter:,node,32804,31252,7,
yalahar|trainers~sunken.quarter:,node,32809,31254,7,
yalahar|trainers~sunken.quarter:,node,32817,31254,7,
yalahar|trainers~sunken.quarter:,node,32825,31254,7,
yalahar|trainers~sunken.quarter:,node,32834,31254,7,
yalahar|trainers~sunken.quarter:,node,32840,31250,7,
yalahar|trainers~sunken.quarter:,node,32845,31245,7,
yalahar|trainers~sunken.quarter:,node,32849,31240,7,
yalahar|trainers~sunken.quarter:,node,32853,31234,7,
yalahar|trainers~sunken.quarter:,node,32857,31228,7,
yalahar|trainers~sunken.quarter:,node,32859,31221,7,
yalahar|trainers~sunken.quarter:,node,32860,31213,7,
yalahar|trainers~sunken.quarter:,node,32861,31206,7,
yalahar|trainers~sunken.quarter:,node,32863,31200,7,
yalahar|trainers~sunken.quarter:,stand,32864,31200,7,
yalahar|trainers~sunken.quarter:,stand,32866,31200,6,
yalahar|trainers~sunken.quarter:,stand,32867,31200,5,

# --- yalahar|factory.quarter~sunken.quarter: (5 waypoints) ---
yalahar|factory.quarter~sunken.quarter:,node,32861,31259,7,
yalahar|factory.quarter~sunken.quarter:,stand,32861,31258,7,
yalahar|factory.quarter~sunken.quarter:,stand,32858,31255,6,
yalahar|factory.quarter~sunken.quarter:,node,32855,31252,5,
yalahar|factory.quarter~sunken.quarter:,stand,32855,31252,5,

# --- yalahar|trade.quarter~sunken.quarter: (4 waypoints) ---
yalahar|trade.quarter~sunken.quarter:,node,32835,31273,7,
yalahar|trade.quarter~sunken.quarter:,stand,32835,31272,7,
yalahar|trade.quarter~sunken.quarter:,stand,32835,31270,6,
yalahar|trade.quarter~sunken.quarter:,stand,32834,31269,5,

# --- yalahar|sunken.quarter~boat: (4 waypoints) ---
yalahar|sunken.quarter~boat:,node,32879,31200,7,
yalahar|sunken.quarter~boat:,stand,32878,31200,7,
yalahar|sunken.quarter~boat:,stand,32876,31200,6,
yalahar|sunken.quarter~boat:,stand,32875,31200,5,

# --- yalahar|sunken.quarter~bank: (4 waypoints) ---
yalahar|sunken.quarter~bank:,node,32879,31200,7,
yalahar|sunken.quarter~bank:,stand,32878,31200,7,
yalahar|sunken.quarter~bank:,stand,32876,31200,6,
yalahar|sunken.quarter~bank:,stand,32875,31200,5,

# --- yalahar|sunken.quarter~depot: (4 waypoints) ---
yalahar|sunken.quarter~depot:,node,32879,31200,7,
yalahar|sunken.quarter~depot:,stand,32878,31200,7,
yalahar|sunken.quarter~depot:,stand,32876,31200,6,
yalahar|sunken.quarter~depot:,stand,32875,31200,5,

# --- yalahar|sunken.quarter~ammo: (4 waypoints) ---
yalahar|sunken.quarter~ammo:,node,32879,31200,7,
yalahar|sunken.quarter~ammo:,stand,32878,31200,7,
yalahar|sunken.quarter~ammo:,stand,32876,31200,6,
yalahar|sunken.quarter~ammo:,stand,32875,31200,5,

# --- yalahar|sunken.quarter~runes: (4 waypoints) ---
yalahar|sunken.quarter~runes:,node,32879,31200,7,
yalahar|sunken.quarter~runes:,stand,32878,31200,7,
yalahar|sunken.quarter~runes:,stand,32876,31200,6,
yalahar|sunken.quarter~runes:,stand,32875,31200,5,

# --- yalahar|sunken.quarter~potions: (4 waypoints) ---
yalahar|sunken.quarter~potions:,node,32879,31200,7,
yalahar|sunken.quarter~potions:,stand,32878,31200,7,
yalahar|sunken.quarter~potions:,stand,32876,31200,6,
yalahar|sunken.quarter~potions:,stand,32875,31200,5,

# --- yalahar|sunken.quarter~food: (4 waypoints) ---
yalahar|sunken.quarter~food:,node,32879,31200,7,
yalahar|sunken.quarter~food:,stand,32878,31200,7,
yalahar|sunken.quarter~food:,stand,32876,31200,6,
yalahar|sunken.quarter~food:,stand,32875,31200,5,

# --- yalahar|sunken.quarter~loot.morpel: (4 waypoints) ---
yalahar|sunken.quarter~loot.morpel:,node,32879,31200,7,
yalahar|sunken.quarter~loot.morpel:,stand,32878,31200,7,
yalahar|sunken.quarter~loot.morpel:,stand,32876,31200,6,
yalahar|sunken.quarter~loot.morpel:,stand,32875,31200,5,

# --- yalahar|sunken.quarter~loot.oiriz: (4 waypoints) ---
yalahar|sunken.quarter~loot.oiriz:,node,32879,31200,7,
yalahar|sunken.quarter~loot.oiriz:,stand,32878,31200,7,
yalahar|sunken.quarter~loot.oiriz:,stand,32876,31200,6,
yalahar|sunken.quarter~loot.oiriz:,stand,32875,31200,5,

# --- yalahar|sunken.quarter~temple: (4 waypoints) ---
yalahar|sunken.quarter~temple:,node,32879,31200,7,
yalahar|sunken.quarter~temple:,stand,32878,31200,7,
yalahar|sunken.quarter~temple:,stand,32876,31200,6,
yalahar|sunken.quarter~temple:,stand,32875,31200,5,

# --- yalahar|sunken.quarter~trainers: (4 waypoints) ---
yalahar|sunken.quarter~trainers:,node,32879,31200,7,
yalahar|sunken.quarter~trainers:,stand,32878,31200,7,
yalahar|sunken.quarter~trainers:,stand,32876,31200,6,
yalahar|sunken.quarter~trainers:,stand,32875,31200,5,

# --- yalahar|sunken.quarter~factory.quarter: (4 waypoints) ---
yalahar|sunken.quarter~factory.quarter:,node,32879,31200,7,
yalahar|sunken.quarter~factory.quarter:,stand,32878,31200,7,
yalahar|sunken.quarter~factory.quarter:,stand,32876,31200,6,
yalahar|sunken.quarter~factory.quarter:,stand,32875,31200,5,

# --- yalahar|sunken.quarter~trade.quarter: (4 waypoints) ---
yalahar|sunken.quarter~trade.quarter:,node,32879,31200,7,
yalahar|sunken.quarter~trade.quarter:,stand,32878,31200,7,
yalahar|sunken.quarter~trade.quarter:,stand,32876,31200,6,
yalahar|sunken.quarter~trade.quarter:,stand,32875,31200,5,

# --- yalahar|boat~factory.quarter: (13 waypoints) ---
yalahar|boat~factory.quarter:,node,32811,31267,6,
yalahar|boat~factory.quarter:,node,32809,31260,6,
yalahar|boat~factory.quarter:,node,32803,31257,6,
yalahar|boat~factory.quarter:,stand,32803,31256,6,
yalahar|boat~factory.quarter:,node,32811,31254,7,
yalahar|boat~factory.quarter:,node,32820,31254,7,
yalahar|boat~factory.quarter:,node,32829,31254,7,
yalahar|boat~factory.quarter:,node,32837,31253,7,
yalahar|boat~factory.quarter:,node,32843,31249,7,
yalahar|boat~factory.quarter:,node,32849,31247,7,
yalahar|boat~factory.quarter:,stand,32850,31247,7,
yalahar|boat~factory.quarter:,stand,32852,31247,6,
yalahar|boat~factory.quarter:,stand,32855,31247,5,

# --- yalahar|bank~factory.quarter: (7 waypoints) ---
yalahar|bank~factory.quarter:,node,32830,31249,7,
yalahar|bank~factory.quarter:,node,32837,31249,7,
yalahar|bank~factory.quarter:,node,32843,31248,7,
yalahar|bank~factory.quarter:,node,32849,31247,7,
yalahar|bank~factory.quarter:,stand,32850,31247,7,
yalahar|bank~factory.quarter:,stand,32852,31247,6,
yalahar|bank~factory.quarter:,stand,32855,31247,5,

# --- yalahar|depot~factory.quarter: (17 waypoints) ---
yalahar|depot~factory.quarter:,node,32798,31247,7,
yalahar|depot~factory.quarter:,stand,32797,31246,7,
yalahar|depot~factory.quarter:,node,32778,31248,5,
yalahar|depot~factory.quarter:,stand,32777,31247,5,
yalahar|depot~factory.quarter:,node,32796,31246,6,
yalahar|depot~factory.quarter:,stand,32797,31246,6,
yalahar|depot~factory.quarter:,node,32802,31250,7,
yalahar|depot~factory.quarter:,node,32805,31254,7,
yalahar|depot~factory.quarter:,node,32811,31254,7,
yalahar|depot~factory.quarter:,node,32820,31254,7,
yalahar|depot~factory.quarter:,node,32829,31254,7,
yalahar|depot~factory.quarter:,node,32837,31253,7,
yalahar|depot~factory.quarter:,node,32843,31249,7,
yalahar|depot~factory.quarter:,node,32849,31247,7,
yalahar|depot~factory.quarter:,stand,32850,31247,7,
yalahar|depot~factory.quarter:,stand,32852,31247,6,
yalahar|depot~factory.quarter:,stand,32855,31247,5,

# --- yalahar|ammo~factory.quarter: (17 waypoints) ---
yalahar|ammo~factory.quarter:,stand,32789,31239,3,
yalahar|ammo~factory.quarter:,stand,32790,31239,4,
yalahar|ammo~factory.quarter:,stand,32789,31239,5,
yalahar|ammo~factory.quarter:,stand,32790,31239,6,
yalahar|ammo~factory.quarter:,node,32789,31233,7,
yalahar|ammo~factory.quarter:,node,32799,31233,7,
yalahar|ammo~factory.quarter:,node,32809,31233,7,
yalahar|ammo~factory.quarter:,node,32819,31233,7,
yalahar|ammo~factory.quarter:,node,32829,31234,7,
yalahar|ammo~factory.quarter:,node,32831,31241,7,
yalahar|ammo~factory.quarter:,node,32834,31248,7,
yalahar|ammo~factory.quarter:,node,32839,31248,7,
