source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- darashia|west.exit~boat: (20 waypoints) ---
darashia|potions~south.exit:,node,33211,32470,7,
darashia|potions~south.exit:,node,33211,32476,7,

# --- darashia|runes~south.exit: (11 waypoints) ---
darashia|runes~south.exit:,node,33217,32412,7,
darashia|runes~south.exit:,node,33219,32420,7,
darashia|runes~south.exit:,node,33220,32427,7,
darashia|runes~south.exit:,node,33220,32434,7,
darashia|runes~south.exit:,node,33219,32441,7,
darashia|runes~south.exit:,node,33219,32447,7,
darashia|runes~south.exit:,node,33219,32453,7,
darashia|runes~south.exit:,node,33218,32458,7,
darashia|runes~south.exit:,node,33211,32464,7,
darashia|runes~south.exit:,node,33211,32470,7,
darashia|runes~south.exit:,node,33211,32476,7,

# --- darashia|temple~south.exit: (13 waypoints) ---
darashia|temple~south.exit:,node,33215,32452,1,
darashia|temple~south.exit:,stand,33216,32451,1,
darashia|temple~south.exit:,stand,33212,32452,2,
darashia|temple~south.exit:,stand,33215,32453,3,
darashia|temple~south.exit:,stand,33212,32453,4,
darashia|temple~south.exit:,stand,33215,32453,5,
darashia|temple~south.exit:,stand,33212,32453,6,
darashia|temple~south.exit:,node,33213,32450,7,
darashia|temple~south.exit:,node,33209,32450,7,
darashia|temple~south.exit:,node,33209,32457,7,
darashia|temple~south.exit:,node,33211,32464,7,
darashia|temple~south.exit:,node,33211,32470,7,
darashia|temple~south.exit:,node,33211,32476,7,

# --- darashia|ammo~south.exit: (9 waypoints) ---
darashia|ammo~south.exit:,node,33226,32430,7,
darashia|ammo~south.exit:,node,33220,32434,7,
darashia|ammo~south.exit:,node,33219,32441,7,
darashia|ammo~south.exit:,node,33219,32447,7,
darashia|ammo~south.exit:,node,33219,32453,7,
darashia|ammo~south.exit:,node,33218,32458,7,
darashia|ammo~south.exit:,node,33211,32464,7,
darashia|ammo~south.exit:,node,33211,32470,7,
darashia|ammo~south.exit:,node,33211,32476,7,

# --- darashia|loot.azil~south.exit: (8 waypoints) ---
darashia|loot.azil~south.exit:,node,33219,32434,7,
darashia|loot.azil~south.exit:,node,33219,32441,7,
darashia|loot.azil~south.exit:,node,33219,32447,7,
darashia|loot.azil~south.exit:,node,33219,32453,7,
darashia|loot.azil~south.exit:,node,33218,32458,7,
darashia|loot.azil~south.exit:,node,33211,32464,7,
darashia|loot.azil~south.exit:,node,33211,32470,7,
darashia|loot.azil~south.exit:,node,33211,32476,7,

# --- darashia|loot.habdel~south.exit: (8 waypoints) ---
darashia|loot.habdel~south.exit:,node,33221,32434,7,
darashia|loot.habdel~south.exit:,node,33219,32441,7,
darashia|loot.habdel~south.exit:,node,33219,32447,7,
darashia|loot.habdel~south.exit:,node,33219,32453,7,
darashia|loot.habdel~south.exit:,node,33218,32458,7,
darashia|loot.habdel~south.exit:,node,33211,32464,7,
darashia|loot.habdel~south.exit:,node,33211,32470,7,
darashia|loot.habdel~south.exit:,node,33211,32476,7,

# --- darashia|north.exit~south.exit: (17 waypoints) ---
darashia|north.exit~south.exit:,node,33245,32392,7,
darashia|north.exit~south.exit:,node,33245,32399,7,
darashia|north.exit~south.exit:,node,33245,32405,7,
darashia|north.exit~south.exit:,node,33245,32411,7,
darashia|north.exit~south.exit:,node,33242,32414,7,
darashia|north.exit~south.exit:,node,33236,32415,7,
darashia|north.exit~south.exit:,node,33231,32419,7,
darashia|north.exit~south.exit:,node,33228,32425,7,
darashia|north.exit~south.exit:,node,33226,32430,7,
darashia|north.exit~south.exit:,node,33221,32434,7,
darashia|north.exit~south.exit:,node,33219,32441,7,
darashia|north.exit~south.exit:,node,33219,32447,7,
darashia|north.exit~south.exit:,node,33219,32453,7,
darashia|north.exit~south.exit:,node,33218,32458,7,
darashia|north.exit~south.exit:,node,33211,32464,7,
darashia|north.exit~south.exit:,node,33211,32470,7,
darashia|north.exit~south.exit:,node,33211,32476,7,

# --- darashia|west.exit~south.exit: (8 waypoints) ---
darashia|west.exit~south.exit:,node,33193,32439,7,
darashia|west.exit~south.exit:,node,33195,32447,7,
darashia|west.exit~south.exit:,node,33202,32448,7,
darashia|west.exit~south.exit:,node,33208,32450,7,
darashia|west.exit~south.exit:,node,33209,32457,7,
darashia|west.exit~south.exit:,node,33211,32464,7,
darashia|west.exit~south.exit:,node,33211,32470,7,
darashia|west.exit~south.exit:,node,33211,32476,7,

# --- darashia|south.exit~south.exit: (1 waypoints) ---
darashia|south.exit~south.exit:,node,33211,32476,7,

# --- darashia|south.exit~boat: (13 waypoints) ---
darashia|south.exit~boat:,node,33217,32478,7,
darashia|south.exit~boat:,node,33225,32478,7,
darashia|south.exit~boat:,node,33235,32477,7,
darashia|south.exit~boat:,node,33244,32477,7,
darashia|south.exit~boat:,node,33252,32477,7,
darashia|south.exit~boat:,node,33260,32476,7,
darashia|south.exit~boat:,node,33265,32473,7,
darashia|south.exit~boat:,node,33272,32469,7,
darashia|south.exit~boat:,node,33281,32469,7,
darashia|south.exit~boat:,node,33288,32470,7,
darashia|south.exit~boat:,node,33293,32473,7,
darashia|south.exit~boat:,ladder,33293,32473,7,
darashia|south.exit~boat:,node,33289,32480,6,

# --- darashia|south.exit~depot: (7 waypoints) ---
darashia|south.exit~depot:,node,33211,32471,7,
darashia|south.exit~depot:,node,33210,32464,7,
darashia|south.exit~depot:,node,33209,32457,7,
darashia|south.exit~depot:,node,33210,32450,7,
darashia|south.exit~depot:,node,33214,32454,7,
darashia|south.exit~depot:,stand,33214,32455,7,
darashia|south.exit~depot:,node,33214,32460,8,

# --- darashia|south.exit~bank: (13 waypoints) ---
darashia|south.exit~bank:,node,33211,32471,7,
darashia|south.exit~bank:,node,33212,32464,7,
darashia|south.exit~bank:,node,33216,32460,7,
darashia|south.exit~bank:,node,33219,32454,7,
darashia|south.exit~bank:,node,33219,32445,7,
darashia|south.exit~bank:,node,33219,32436,7,
darashia|south.exit~bank:,node,33219,32427,7,
darashia|south.exit~bank:,node,33217,32418,7,
darashia|south.exit~bank:,node,33217,32408,7,
darashia|south.exit~bank:,node,33217,32398,7,
darashia|south.exit~bank:,node,33217,32390,7,
darashia|south.exit~bank:,node,33221,32387,7,
darashia|south.exit~bank:,stand,33221,32387,7,

# --- darashia|south.exit~carpet: (13 waypoints) ---
darashia|south.exit~carpet:,node,33211,32471,7,
darashia|south.exit~carpet:,node,33212,32464,7,
darashia|south.exit~carpet:,node,33216,32460,7,
darashia|south.exit~carpet:,node,33224,32460,7,
darashia|south.exit~carpet:,node,33232,32460,7,
darashia|south.exit~carpet:,node,33240,32460,7,
darashia|south.exit~carpet:,node,33248,32460,7,
darashia|south.exit~carpet:,node,33256,32460,7,
darashia|south.exit~carpet:,node,33262,32457,7,
darashia|south.exit~carpet:,node,33265,32451,7,
darashia|south.exit~carpet:,node,33265,32442,7,
darashia|south.exit~carpet:,stand,33265,32441,7,
darashia|south.exit~carpet:,node,33268,32441,6,

# --- darashia|south.exit~potions: (10 waypoints) ---
darashia|south.exit~potions:,node,33211,32471,7,
darashia|south.exit~potions:,node,33212,32464,7,
darashia|south.exit~potions:,node,33216,32460,7,
darashia|south.exit~potions:,node,33219,32454,7,
darashia|south.exit~potions:,node,33219,32445,7,
darashia|south.exit~potions:,node,33219,32436,7,
darashia|south.exit~potions:,node,33219,32427,7,
darashia|south.exit~potions:,node,33217,32418,7,
darashia|south.exit~potions:,node,33217,32411,7,
darashia|south.exit~potions:,node,33217,32404,7,

# --- darashia|south.exit~runes: (10 waypoints) ---
darashia|south.exit~runes:,node,33211,32471,7,
darashia|south.exit~runes:,node,33212,32464,7,
darashia|south.exit~runes:,node,33216,32460,7,
darashia|south.exit~runes:,node,33219,32454,7,
darashia|south.exit~runes:,node,33219,32445,7,
darashia|south.exit~runes:,node,33219,32436,7,
darashia|south.exit~runes:,node,33219,32427,7,
darashia|south.exit~runes:,node,33217,32418,7,
darashia|south.exit~runes:,node,33217,32411,7,
darashia|south.exit~runes:,node,33217,32404,7,

# --- darashia|south.exit~temple: (12 waypoints) ---
darashia|south.exit~temple:,node,33211,32471,7,
darashia|south.exit~temple:,node,33210,32464,7,
darashia|south.exit~temple:,node,33209,32457,7,
darashia|south.exit~temple:,node,33210,32450,7,
darashia|south.exit~temple:,node,33213,32453,7,
darashia|south.exit~temple:,stand,33212,32453,7,
darashia|south.exit~temple:,stand,33215,32453,6,
darashia|south.exit~temple:,stand,33212,32453,5,
darashia|south.exit~temple:,stand,33215,32453,4,
darashia|south.exit~temple:,stand,33212,32452,3,
darashia|south.exit~temple:,stand,33216,32451,2,
darashia|south.exit~temple:,node,33214,32453,1,

# --- darashia|south.exit~ammo: (8 waypoints) ---
darashia|south.exit~ammo:,node,33211,32471,7,
darashia|south.exit~ammo:,node,33212,32464,7,
darashia|south.exit~ammo:,node,33216,32460,7,
darashia|south.exit~ammo:,node,33219,32454,7,
darashia|south.exit~ammo:,node,33219,32445,7,
darashia|south.exit~ammo:,node,33219,32436,7,
darashia|south.exit~ammo:,node,33224,32431,7,
darashia|south.exit~ammo:,node,33230,32430,7,

# --- darashia|south.exit~loot.azil: (7 waypoints) ---
darashia|south.exit~loot.azil:,node,33211,32471,7,
darashia|south.exit~loot.azil:,node,33212,32464,7,
darashia|south.exit~loot.azil:,node,33216,32460,7,
darashia|south.exit~loot.azil:,node,33219,32454,7,
darashia|south.exit~loot.azil:,node,33219,32445,7,
darashia|south.exit~loot.azil:,node,33219,32431,7,
darashia|south.exit~loot.azil:,node,33211,32471,7,

# --- darashia|south.exit~loot.habdel: (6 waypoints) ---
darashia|south.exit~loot.habdel:,node,33212,32464,7,
darashia|south.exit~loot.habdel:,node,33216,32460,7,
darashia|south.exit~loot.habdel:,node,33219,32454,7,
darashia|south.exit~loot.habdel:,node,33219,32445,7,
darashia|south.exit~loot.habdel:,node,33219,32436,7,
darashia|south.exit~loot.habdel:,node,33225,32432,7,

# --- darashia|south.exit~trainers: (9 waypoints) ---
darashia|south.exit~trainers:,node,33211,32471,7,
darashia|south.exit~trainers:,node,33212,32464,7,
darashia|south.exit~trainers:,node,33216,32460,7,
darashia|south.exit~trainers:,node,33219,32454,7,
darashia|south.exit~trainers:,node,33219,32445,7,
darashia|south.exit~trainers:,node,33219,32436,7,
darashia|south.exit~trainers:,node,33224,32431,7,
darashia|south.exit~trainers:,node,33228,32425,7,
darashia|south.exit~trainers:,node,33231,32419,7,

# --- darashia|food~trainers: (1 waypoints) ---
darashia|food~trainers:,node,33231,32419,7,

# --- darashia|south.exit~north.exit: (14 waypoints) ---
darashia|south.exit~north.exit:,node,33211,32471,7,
darashia|south.exit~north.exit:,node,33212,32464,7,
darashia|south.exit~north.exit:,node,33216,32460,7,
darashia|south.exit~north.exit:,node,33219,32454,7,
darashia|south.exit~north.exit:,node,33219,32445,7,
darashia|south.exit~north.exit:,node,33219,32436,7,
darashia|south.exit~north.exit:,node,33224,32431,7,
darashia|south.exit~north.exit:,node,33228,32425,7,
darashia|south.exit~north.exit:,node,33231,32419,7,
darashia|south.exit~north.exit:,node,33237,32415,7,
darashia|south.exit~north.exit:,node,33244,32413,7,
darashia|south.exit~north.exit:,node,33244,32406,7,
darashia|south.exit~north.exit:,node,33244,32398,7,
darashia|south.exit~north.exit:,node,33244,32391,7,

# --- darashia|south.exit~west.exit: (5 waypoints) ---
darashia|south.exit~west.exit:,node,33211,32471,7,
darashia|south.exit~west.exit:,node,33210,32464,7,
darashia|south.exit~west.exit:,node,33209,32457,7,
darashia|south.exit~west.exit:,node,33207,32449,7,
darashia|south.exit~west.exit:,node,33198,32448,7,

# --- darashia|boat~food: (18 waypoints) ---
darashia|boat~food:,node,33292,32474,6,
darashia|boat~food:,stand,33293,32473,6,
darashia|boat~food:,node,33289,32470,7,
darashia|boat~food:,node,33283,32469,7,
darashia|boat~food:,node,33276,32469,7,
darashia|boat~food:,node,33269,32468,7,
darashia|boat~food:,node,33266,32464,7,
darashia|boat~food:,node,33264,32457,7,
darashia|boat~food:,node,33263,32450,7,
darashia|boat~food:,node,33262,32443,7,
darashia|boat~food:,node,33260,32438,7,
darashia|boat~food:,node,33253,32436,7,
darashia|boat~food:,node,33244,32436,7,
darashia|boat~food:,node,33235,32436,7,
darashia|boat~food:,node,33230,32432,7,
darashia|boat~food:,node,33229,32425,7,
darashia|boat~food:,node,33228,32418,7,
darashia|boat~food:,stand,33228,32418,7,

# --- darashia|depot~food: (13 waypoints) ---
darashia|depot~food:,node,33213,32454,7,
darashia|depot~food:,stand,33213,32455,7,
darashia|depot~food:,node,33214,32456,8,
darashia|depot~food:,stand,33214,32455,8,
darashia|depot~food:,node,33214,32450,7,
darashia|depot~food:,node,33217,32447,7,
darashia|depot~food:,node,33218,32442,7,
darashia|depot~food:,node,33219,32436,7,
darashia|depot~food:,node,33219,32429,7,
darashia|depot~food:,node,33219,32422,7,
darashia|depot~food:,node,33222,32418,7,
darashia|depot~food:,node,33228,32418,7,
darashia|depot~food:,stand,33228,32418,7,

# --- darashia|bank~food: (9 waypoints) ---
darashia|bank~food:,node,33217,32387,7,
darashia|bank~food:,node,33217,32393,7,
darashia|bank~food:,node,33217,32400,7,
darashia|bank~food:,node,33217,32406,7,
darashia|bank~food:,node,33217,32411,7,
darashia|bank~food:,node,33217,32418,7,
darashia|bank~food:,node,33222,32418,7,
darashia|bank~food:,node,33228,32418,7,
darashia|bank~food:,stand,33228,32418,7,

# --- darashia|carpet~food: (10 waypoints) ---
darashia|carpet~food:,node,33266,32441,6,
darashia|carpet~food:,stand,33265,32441,6,
darashia|carpet~food:,node,33260,32438,7,
darashia|carpet~food:,node,33253,32436,7,
darashia|carpet~food:,node,33244,32436,7,
darashia|carpet~food:,node,33235,32436,7,
darashia|carpet~food:,node,33230,32432,7,
darashia|carpet~food:,node,33229,32425,7,
darashia|carpet~food:,node,33228,32418,7,
darashia|carpet~food:,stand,33228,32418,7,

# --- darashia|potions~food: (6 waypoints) ---
darashia|potions~food:,node,33217,32406,7,
darashia|potions~food:,node,33217,32411,7,
darashia|potions~food:,node,33217,32418,7,
darashia|potions~food:,node,33222,32418,7,
darashia|potions~food:,node,33228,32418,7,
darashia|potions~food:,stand,33228,32418,7,

# --- darashia|runes~food: (6 waypoints) ---
darashia|runes~food:,node,33217,32406,7,
darashia|runes~food:,node,33217,32411,7,
darashia|runes~food:,node,33217,32418,7,
darashia|runes~food:,node,33222,32418,7,
darashia|runes~food:,node,33228,32418,7,
darashia|runes~food:,stand,33228,32418,7,

# --- darashia|temple~food: (16 waypoints) ---
darashia|temple~food:,node,33215,32452,1,
darashia|temple~food:,stand,33216,32451,1,
darashia|temple~food:,stand,33212,32452,2,
darashia|temple~food:,stand,33215,32453,3,
darashia|temple~food:,stand,33212,32453,4,
darashia|temple~food:,stand,33215,32453,5,
darashia|temple~food:,stand,33212,32453,6,
darashia|temple~food:,node,33214,32450,7,
darashia|temple~food:,node,33217,32447,7,
darashia|temple~food:,node,33218,32442,7,
darashia|temple~food:,node,33219,32436,7,
darashia|temple~food:,node,33219,32429,7,
darashia|temple~food:,node,33219,32422,7,
darashia|temple~food:,node,33222,32418,7,
darashia|temple~food:,node,33228,32418,7,
darashia|temple~food:,stand,33228,32418,7,

# --- darashia|ammo~food: (2 waypoints) ---
darashia|ammo~food:,node,33228,32418,7,
darashia|ammo~food:,stand,33228,32418,7,

# --- darashia|food~food: (2 waypoints) ---
darashia|food~food:,node,33228,32418,7,
darashia|food~food:,stand,33228,32418,7,

# --- darashia|loot.azil~food: (5 waypoints) ---
darashia|loot.azil~food:,node,33219,32429,7,
darashia|loot.azil~food:,node,33219,32422,7,
darashia|loot.azil~food:,node,33222,32418,7,
darashia|loot.azil~food:,node,33228,32418,7,
darashia|loot.azil~food:,stand,33228,32418,7,

# --- darashia|loot.habdel~food: (4 waypoints) ---
darashia|loot.habdel~food:,node,33228,32429,7,
darashia|loot.habdel~food:,node,33228,32424,7,
darashia|loot.habdel~food:,node,33228,32418,7,
darashia|loot.habdel~food:,stand,33228,32418,7,

# --- darashia|north.exit~food: (9 waypoints) ---
darashia|north.exit~food:,node,33245,32395,7,
darashia|north.exit~food:,node,33245,32401,7,
darashia|north.exit~food:,node,33245,32406,7,
darashia|north.exit~food:,node,33245,32411,7,
darashia|north.exit~food:,node,33242,32414,7,
darashia|north.exit~food:,node,33237,32414,7,
darashia|north.exit~food:,node,33233,32416,7,
darashia|north.exit~food:,node,33228,32418,7,
darashia|north.exit~food:,stand,33228,32418,7,

# --- darashia|west.exit~food: (8 waypoints) ---
darashia|west.exit~food:,node,33199,32425,7,
darashia|west.exit~food:,node,33205,32425,7,
darashia|west.exit~food:,node,33211,32425,7,
darashia|west.exit~food:,node,33215,32421,7,
darashia|west.exit~food:,node,33219,32418,7,
darashia|west.exit~food:,node,33223,32418,7,
darashia|west.exit~food:,node,33228,32418,7,
darashia|west.exit~food:,stand,33228,32418,7,

# --- darashia|south.exit~food: (12 waypoints) ---
darashia|south.exit~food:,node,33211,32469,7,
darashia|south.exit~food:,node,33211,32463,7,
darashia|south.exit~food:,node,33215,32460,7,
darashia|south.exit~food:,node,33219,32457,7,
darashia|south.exit~food:,node,33219,32450,7,
darashia|south.exit~food:,node,33219,32443,7,
darashia|south.exit~food:,node,33219,32436,7,
darashia|south.exit~food:,node,33219,32429,7,
darashia|south.exit~food:,node,33219,32422,7,
darashia|south.exit~food:,node,33222,32418,7,
darashia|south.exit~food:,node,33228,32418,7,
darashia|south.exit~food:,stand,33228,32418,7,

# --- darashia|food~boat: (18 waypoints) ---
darashia|food~boat:,node,33233,32420,7,
darashia|food~boat:,node,33233,32425,7,
darashia|food~boat:,node,33234,32432,7,
darashia|food~boat:,node,33238,32436,7,
darashia|food~boat:,node,33246,32436,7,
darashia|food~boat:,node,33254,32436,7,
darashia|food~boat:,node,33261,32438,7,
darashia|food~boat:,node,33262,32446,7,
darashia|food~boat:,node,33263,32453,7,
darashia|food~boat:,node,33265,32460,7,
darashia|food~boat:,node,33268,32467,7,
darashia|food~boat:,node,33276,32469,7,
darashia|food~boat:,node,33284,32469,7,
darashia|food~boat:,node,33292,32473,7,
darashia|food~boat:,ladder,33293,32473,7,
darashia|food~boat:,node,33290,32474,6,
darashia|food~boat:,node,33289,32481,6,
darashia|food~boat:,stand,33289,32481,6,

# --- darashia|food~depot: (10 waypoints) ---
darashia|food~depot:,node,33228,32423,7,
darashia|food~depot:,node,33228,32428,7,
darashia|food~depot:,node,33223,32431,7,
darashia|food~depot:,node,33220,32435,7,
darashia|food~depot:,node,33218,32441,7,
darashia|food~depot:,node,33216,32447,7,
darashia|food~depot:,node,33214,32454,7,
darashia|food~depot:,stand,33214,32455,7,
darashia|food~depot:,node,33214,32461,8,
darashia|food~depot:,stand,33214,32461,8,

# --- darashia|food~bank: (9 waypoints) ---
darashia|food~bank:,node,33223,32418,7,
darashia|food~bank:,node,33217,32418,7,
darashia|food~bank:,node,33217,32412,7,
darashia|food~bank:,node,33217,32406,7,
darashia|food~bank:,node,33217,32400,7,
darashia|food~bank:,node,33217,32394,7,
darashia|food~bank:,node,33217,32387,7,
darashia|food~bank:,node,33221,32387,7,
darashia|food~bank:,stand,33221,32387,7,

# --- darashia|food~carpet: (11 waypoints) ---
darashia|food~carpet:,node,33233,32420,7,
darashia|food~carpet:,node,33233,32425,7,
darashia|food~carpet:,node,33234,32432,7,
darashia|food~carpet:,node,33238,32436,7,
darashia|food~carpet:,node,33246,32436,7,
darashia|food~carpet:,node,33254,32436,7,
darashia|food~carpet:,node,33261,32438,7,
darashia|food~carpet:,node,33264,32441,7,
darashia|food~carpet:,stand,33265,32441,7,
darashia|food~carpet:,node,33268,32440,6,
darashia|food~carpet:,stand,33268,32440,6,

# --- darashia|food~potions: (5 waypoints) ---
darashia|food~potions:,node,33223,32418,7,
darashia|food~potions:,node,33217,32418,7,
darashia|food~potions:,node,33217,32410,7,
darashia|food~potions:,node,33217,32403,7,
darashia|food~potions:,stand,33217,32403,7,

# --- darashia|food~runes: (5 waypoints) ---
darashia|food~runes:,node,33223,32418,7,
darashia|food~runes:,node,33217,32418,7,
darashia|food~runes:,node,33217,32410,7,
darashia|food~runes:,node,33217,32403,7,
darashia|food~runes:,stand,33217,32403,7,

# --- darashia|food~temple: (15 waypoints) ---
darashia|food~temple:,node,33228,32423,7,
darashia|food~temple:,node,33228,32428,7,
darashia|food~temple:,node,33223,32431,7,
darashia|food~temple:,node,33220,32435,7,
darashia|food~temple:,node,33218,32441,7,
darashia|food~temple:,node,33216,32447,7,
darashia|food~temple:,node,33213,32453,7,
darashia|food~temple:,stand,33212,32453,7,
darashia|food~temple:,stand,33215,32453,6,
darashia|food~temple:,stand,33212,32453,5,
darashia|food~temple:,stand,33215,32453,4,
darashia|food~temple:,stand,33212,32452,3,
darashia|food~temple:,stand,33216,32451,2,
darashia|food~temple:,node,33214,32453,1,
darashia|food~temple:,stand,33214,32453,1,

# --- darashia|food~ammo: (3 waypoints) ---
darashia|food~ammo:,node,33229,32423,7,
darashia|food~ammo:,node,33230,32429,7,
darashia|food~ammo:,stand,33230,32429,7,

# --- darashia|food~loot.azil: (5 waypoints) ---
darashia|food~loot.azil:,node,33223,32418,7,
darashia|food~loot.azil:,node,33219,32421,7,
darashia|food~loot.azil:,node,33219,32426,7,
darashia|food~loot.azil:,node,33219,32431,7,
darashia|food~loot.azil:,stand,33219,32431,7,

# --- darashia|food~loot.habdel: (4 waypoints) ---
darashia|food~loot.habdel:,node,33228,32423,7,
darashia|food~loot.habdel:,node,33228,32428,7,
darashia|food~loot.habdel:,node,33225,32432,7,
darashia|food~loot.habdel:,stand,33225,32432,7,

# --- darashia|food~north.exit: (6 waypoints) ---
darashia|food~north.exit:,node,33234,32415,7,
darashia|food~north.exit:,node,33240,32414,7,
darashia|food~north.exit:,node,33245,32411,7,
darashia|food~north.exit:,node,33245,32405,7,
darashia|food~north.exit:,node,33245,32399,7,
darashia|food~north.exit:,node,33245,32393,7,

# --- darashia|food~west.exit: (5 waypoints) ---
darashia|food~west.exit:,node,33223,32418,7,
darashia|food~west.exit:,node,33217,32418,7,
darashia|food~west.exit:,node,33214,32423,7,
darashia|food~west.exit:,node,33207,32425,7,
darashia|food~west.exit:,node,33199,32425,7,

# --- darashia|food~south.exit: (11 waypoints) ---
darashia|food~south.exit:,node,33228,32423,7,
darashia|food~south.exit:,node,33228,32428,7,
darashia|food~south.exit:,node,33223,32431,7,
darashia|food~south.exit:,node,33220,32435,7,
darashia|food~south.exit:,node,33219,32441,7,
darashia|food~south.exit:,node,33219,32447,7,
darashia|food~south.exit:,node,33219,32453,7,
darashia|food~south.exit:,node,33218,32458,7,
darashia|food~south.exit:,node,33214,32461,7,
darashia|food~south.exit:,node,33211,32465,7,
darashia|food~south.exit:,node,33211,32470,7,

# --- darashia|bank~tools: (6 waypoints) ---
darashia|bank~tools:,node,33217,32387,7,
darashia|bank~tools:,node,33217,32397,7,
darashia|bank~tools:,node,33217,32407,7,
darashia|bank~tools:,node,33217,32416,7,
darashia|bank~tools:,node,33219,32422,7,
darashia|bank~tools:,stand,33219,32422,7,

# --- darashia|tools~depot: (8 waypoints) ---
darashia|tools~depot:,node,33219,32428,7,
darashia|tools~depot:,node,33219,32436,7,
darashia|tools~depot:,node,33218,32444,7,
darashia|tools~depot:,node,33214,32449,7,
darashia|tools~depot:,node,33214,32454,7,
darashia|tools~depot:,stand,33214,32455,7,
darashia|tools~depot:,node,33214,32461,8,
darashia|tools~depot:,stand,33214,32461,8,

# --- darashia|trainers~food: (1 waypoints) ---
darashia|trainers~food:,node,33239,32402,7,
