source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- edron|towers~boat: (24 waypoints) ---
edron|bridge~food:,stand,33247,31841,7,
edron|bridge~food:,node,33258,31841,6,
edron|bridge~food:,stand,33258,31840,6,
edron|bridge~food:,stand,33256,31840,5,

# --- edron|runes~food: (3 waypoints) ---
edron|runes~food:,stand,33255,31842,3,
edron|runes~food:,stand,33257,31842,4,
edron|runes~food:,stand,33256,31840,5,

# --- edron|towers~potions: (3 waypoints) ---
edron|towers~potions:,stand,33255,31838,6,
edron|towers~potions:,node,33255,31840,7,
edron|towers~potions:,stand,33255,31840,7,

# --- edron|potions~potions: (1 waypoints) ---
edron|potions~potions:,stand,33255,31840,7,

# --- edron|boat~potions: (19 waypoints) ---
edron|boat~potions:,node,33175,31774,6,
edron|boat~potions:,stand,33175,31775,6,
edron|boat~potions:,node,33190,31778,7,
edron|boat~potions:,node,33191,31789,7,
edron|boat~potions:,node,33200,31792,7,
edron|boat~potions:,node,33200,31802,7,
edron|boat~potions:,node,33200,31812,7,
edron|boat~potions:,node,33196,31817,7,
edron|boat~potions:,node,33191,31825,7,
edron|boat~potions:,node,33191,31834,7,
edron|boat~potions:,node,33197,31842,7,
edron|boat~potions:,node,33207,31843,7,
edron|boat~potions:,node,33217,31841,7,
edron|boat~potions:,node,33232,31841,7,
edron|boat~potions:,node,33246,31841,7,
edron|boat~potions:,stand,33247,31841,7,
edron|boat~potions:,node,33254,31838,6,
edron|boat~potions:,stand,33255,31838,6,
edron|boat~potions:,stand,33255,31840,7,

# --- edron|trainers~potions: (18 waypoints) ---
edron|trainers~potions:,node,33187,31790,7,
edron|trainers~potions:,node,33195,31790,7,
edron|trainers~potions:,node,33202,31794,7,
edron|trainers~potions:,node,33202,31802,7,
edron|trainers~potions:,node,33202,31811,7,
edron|trainers~potions:,node,33200,31818,7,
edron|trainers~potions:,node,33191,31821,7,
edron|trainers~potions:,node,33191,31830,7,
edron|trainers~potions:,node,33194,31837,7,
edron|trainers~potions:,node,33200,31844,7,
edron|trainers~potions:,node,33210,31844,7,
edron|trainers~potions:,node,33219,31840,7,
edron|trainers~potions:,node,33232,31840,7,
edron|trainers~potions:,node,33246,31841,7,
edron|trainers~potions:,stand,33247,31841,7,
edron|trainers~potions:,node,33254,31838,6,
edron|trainers~potions:,stand,33255,31838,6,
edron|trainers~potions:,stand,33255,31840,7,

# --- edron|carpet~potions: (22 waypoints) ---
edron|carpet~potions:,stand,33189,31785,3,
edron|carpet~potions:,stand,33192,31781,4,
edron|carpet~potions:,stand,33195,31785,5,
edron|carpet~potions:,node,33202,31783,6,
edron|carpet~potions:,node,33215,31788,6,
edron|carpet~potions:,node,33208,31788,6,
edron|carpet~potions:,stand,33208,31789,6,
edron|carpet~potions:,node,33202,31793,7,
edron|carpet~potions:,node,33202,31801,7,
edron|carpet~potions:,node,33202,31809,7,
edron|carpet~potions:,node,33201,31817,7,
edron|carpet~potions:,node,33191,31822,7,
edron|carpet~potions:,node,33191,31832,7,
edron|carpet~potions:,node,33197,31841,7,
edron|carpet~potions:,node,33207,31844,7,
edron|carpet~potions:,node,33218,31840,7,
edron|carpet~potions:,node,33233,31840,7,
edron|carpet~potions:,node,33246,31841,7,
edron|carpet~potions:,stand,33247,31841,7,
edron|carpet~potions:,node,33254,31838,6,
edron|carpet~potions:,stand,33255,31838,6,
edron|carpet~potions:,stand,33255,31840,7,

# --- edron|temple~potions: (14 waypoints) ---
edron|temple~potions:,node,33210,31815,8,
edron|temple~potions:,stand,33210,31814,8,
edron|temple~potions:,node,33202,31817,7,
edron|temple~potions:,node,33191,31821,7,
edron|temple~potions:,node,33191,31832,7,
edron|temple~potions:,node,33197,31841,7,
edron|temple~potions:,node,33207,31844,7,
edron|temple~potions:,node,33217,31841,7,
edron|temple~potions:,node,33233,31841,7,
edron|temple~potions:,node,33246,31841,7,
edron|temple~potions:,stand,33247,31841,7,
edron|temple~potions:,node,33254,31838,6,
edron|temple~potions:,stand,33255,31838,6,
edron|temple~potions:,stand,33255,31840,7,

# --- edron|bank~potions: (14 waypoints) ---
edron|bank~potions:,node,33172,31808,7,
edron|bank~potions:,node,33172,31817,7,
edron|bank~potions:,node,33180,31819,7,
edron|bank~potions:,node,33191,31821,7,
edron|bank~potions:,node,33191,31832,7,
edron|bank~potions:,node,33197,31842,7,
edron|bank~potions:,node,33207,31844,7,
edron|bank~potions:,node,33217,31841,7,
edron|bank~potions:,node,33233,31841,7,
edron|bank~potions:,node,33246,31841,7,
edron|bank~potions:,stand,33247,31841,7,
edron|bank~potions:,node,33254,31838,6,
edron|bank~potions:,stand,33255,31838,6,
edron|bank~potions:,stand,33255,31840,7,

# --- edron|depot~potions: (18 waypoints) ---
edron|depot~potions:,node,33167,31808,10,
edron|depot~potions:,stand,33166,31808,10,
edron|depot~potions:,stand,33167,31808,9,
edron|depot~potions:,node,33166,31812,8,
edron|depot~potions:,stand,33167,31812,8,
edron|depot~potions:,node,33172,31817,7,
edron|depot~potions:,node,33180,31819,7,
edron|depot~potions:,node,33191,31821,7,
edron|depot~potions:,node,33191,31832,7,
edron|depot~potions:,node,33197,31842,7,
edron|depot~potions:,node,33207,31844,7,
edron|depot~potions:,node,33217,31841,7,
edron|depot~potions:,node,33233,31841,7,
edron|depot~potions:,node,33246,31841,7,
edron|depot~potions:,stand,33247,31841,7,
edron|depot~potions:,node,33254,31838,6,
edron|depot~potions:,stand,33255,31838,6,
edron|depot~potions:,stand,33255,31840,7,

# --- edron|loot~potions: (16 waypoints) ---
edron|loot~potions:,node,33209,31800,6,
edron|loot~potions:,node,33209,31808,6,
edron|loot~potions:,node,33209,31817,6,
edron|loot~potions:,stand,33209,31818,6,
edron|loot~potions:,node,33199,31820,7,
edron|loot~potions:,node,33191,31824,7,
edron|loot~potions:,node,33191,31834,7,
edron|loot~potions:,node,33198,31842,7,
edron|loot~potions:,node,33207,31843,7,
edron|loot~potions:,node,33218,31841,7,
edron|loot~potions:,node,33233,31841,7,
edron|loot~potions:,node,33246,31841,7,
edron|loot~potions:,stand,33247,31841,7,
edron|loot~potions:,node,33254,31838,6,
edron|loot~potions:,stand,33255,31838,6,
edron|loot~potions:,stand,33255,31840,7,

# --- edron|ammo~potions: (16 waypoints) ---
edron|ammo~potions:,node,33209,31800,6,
edron|ammo~potions:,node,33209,31808,6,
edron|ammo~potions:,node,33209,31817,6,
edron|ammo~potions:,stand,33209,31818,6,
edron|ammo~potions:,node,33199,31820,7,
edron|ammo~potions:,node,33191,31824,7,
edron|ammo~potions:,node,33191,31834,7,
edron|ammo~potions:,node,33198,31842,7,
edron|ammo~potions:,node,33207,31843,7,
edron|ammo~potions:,node,33218,31841,7,
edron|ammo~potions:,node,33233,31841,7,
edron|ammo~potions:,node,33246,31841,7,
edron|ammo~potions:,stand,33247,31841,7,
edron|ammo~potions:,node,33254,31838,6,
edron|ammo~potions:,stand,33255,31838,6,
edron|ammo~potions:,stand,33255,31840,7,

# --- edron|bridge~potions: (8 waypoints) ---
edron|bridge~potions:,node,33243,31818,7,
edron|bridge~potions:,node,33237,31827,7,
edron|bridge~potions:,node,33237,31837,7,
edron|bridge~potions:,node,33246,31841,7,
edron|bridge~potions:,stand,33247,31841,7,
edron|bridge~potions:,node,33254,31838,6,
edron|bridge~potions:,stand,33255,31838,6,
edron|bridge~potions:,stand,33255,31840,7,

# --- edron|food~potions: (3 waypoints) ---
edron|food~potions:,stand,33258,31840,5,
edron|food~potions:,stand,33255,31838,6,
edron|food~potions:,stand,33255,31840,7,

# --- edron|runes~potions: (5 waypoints) ---
edron|runes~potions:,stand,33255,31842,3,
edron|runes~potions:,stand,33257,31842,4,
edron|runes~potions:,stand,33258,31840,5,
edron|runes~potions:,stand,33255,31838,6,
edron|runes~potions:,stand,33255,31840,7,

# --- edron|towers~bridge: (9 waypoints) ---
edron|towers~bridge:,stand,33255,31838,7,
edron|towers~bridge:,node,33248,31841,6,
edron|towers~bridge:,stand,33247,31841,6,
edron|towers~bridge:,node,33239,31840,7,
edron|towers~bridge:,node,33237,31834,7,
edron|towers~bridge:,node,33237,31825,7,
edron|towers~bridge:,node,33242,31821,7,
edron|towers~bridge:,node,33243,31815,7,
edron|towers~bridge:,node,33243,31809,7,

# --- edron|bridge~bridge: (1 waypoints) ---
edron|bridge~bridge:,node,33243,31809,7,

# --- edron|boat~bridge: (20 waypoints) ---
edron|boat~bridge:,node,33176,31769,6,
edron|boat~bridge:,node,33175,31774,6,
edron|boat~bridge:,stand,33175,31775,6,
edron|boat~bridge:,node,33183,31778,7,
edron|boat~bridge:,node,33191,31783,7,
edron|boat~bridge:,node,33196,31791,7,
edron|boat~bridge:,node,33200,31797,7,
edron|boat~bridge:,node,33200,31806,7,
edron|boat~bridge:,node,33200,31815,7,
edron|boat~bridge:,node,33193,31820,7,
edron|boat~bridge:,node,33192,31828,7,
edron|boat~bridge:,node,33195,31837,7,
edron|boat~bridge:,node,33204,31842,7,
edron|boat~bridge:,node,33214,31842,7,
edron|boat~bridge:,node,33223,31840,7,
edron|boat~bridge:,node,33232,31838,7,
edron|boat~bridge:,node,33236,31832,7,
edron|boat~bridge:,node,33240,31824,7,
edron|boat~bridge:,node,33243,31817,7,
edron|boat~bridge:,node,33243,31809,7,

# --- edron|trainers~bridge: (16 waypoints) ---
edron|trainers~bridge:,node,33187,31790,7,
edron|trainers~bridge:,node,33196,31791,7,
edron|trainers~bridge:,node,33200,31797,7,
edron|trainers~bridge:,node,33200,31806,7,
edron|trainers~bridge:,node,33200,31815,7,
edron|trainers~bridge:,node,33193,31820,7,
edron|trainers~bridge:,node,33192,31828,7,
edron|trainers~bridge:,node,33195,31837,7,
edron|trainers~bridge:,node,33204,31842,7,
edron|trainers~bridge:,node,33214,31842,7,
edron|trainers~bridge:,node,33223,31840,7,
edron|trainers~bridge:,node,33232,31838,7,
edron|trainers~bridge:,node,33236,31832,7,
edron|trainers~bridge:,node,33240,31824,7,
edron|trainers~bridge:,node,33243,31817,7,
edron|trainers~bridge:,node,33243,31809,7,

# --- edron|carpet~bridge: (23 waypoints) ---
edron|carpet~bridge:,node,33189,31784,3,
edron|carpet~bridge:,stand,33189,31785,3,
edron|carpet~bridge:,stand,33191,31781,4,
edron|carpet~bridge:,stand,33195,31785,5,
edron|carpet~bridge:,node,33200,31783,6,
edron|carpet~bridge:,node,33209,31783,6,
edron|carpet~bridge:,node,33208,31788,6,
edron|carpet~bridge:,stand,33208,31789,6,
edron|carpet~bridge:,node,33202,31793,7,
edron|carpet~bridge:,node,33200,31797,7,
edron|carpet~bridge:,node,33200,31806,7,
edron|carpet~bridge:,node,33200,31815,7,
edron|carpet~bridge:,node,33193,31820,7,
edron|carpet~bridge:,node,33192,31828,7,
edron|carpet~bridge:,node,33195,31837,7,
edron|carpet~bridge:,node,33204,31842,7,
edron|carpet~bridge:,node,33214,31842,7,
edron|carpet~bridge:,node,33223,31840,7,
edron|carpet~bridge:,node,33232,31838,7,
edron|carpet~bridge:,node,33236,31832,7,
edron|carpet~bridge:,node,33240,31824,7,
edron|carpet~bridge:,node,33243,31817,7,
edron|carpet~bridge:,node,33243,31809,7,

# --- edron|ammo~bridge: (17 waypoints) ---
edron|ammo~bridge:,node,33209,31798,6,
edron|ammo~bridge:,node,33209,31805,6,
edron|ammo~bridge:,node,33209,31811,6,
edron|ammo~bridge:,node,33209,31817,6,
edron|ammo~bridge:,stand,33209,31818,6,
edron|ammo~bridge:,node,33203,31819,7,
edron|ammo~bridge:,node,33193,31820,7,
edron|ammo~bridge:,node,33192,31828,7,
edron|ammo~bridge:,node,33195,31837,7,
edron|ammo~bridge:,node,33204,31842,7,
edron|ammo~bridge:,node,33214,31842,7,
edron|ammo~bridge:,node,33223,31840,7,
edron|ammo~bridge:,node,33232,31838,7,
edron|ammo~bridge:,node,33236,31832,7,
edron|ammo~bridge:,node,33240,31824,7,
edron|ammo~bridge:,node,33243,31817,7,
edron|ammo~bridge:,node,33243,31809,7,

# --- edron|loot~bridge: (17 waypoints) ---
edron|loot~bridge:,node,33209,31798,6,
edron|loot~bridge:,node,33209,31805,6,
edron|loot~bridge:,node,33209,31811,6,
edron|loot~bridge:,node,33209,31817,6,
edron|loot~bridge:,stand,33209,31818,6,
edron|loot~bridge:,node,33203,31819,7,
edron|loot~bridge:,node,33193,31820,7,
edron|loot~bridge:,node,33192,31828,7,
edron|loot~bridge:,node,33195,31837,7,
edron|loot~bridge:,node,33204,31842,7,
edron|loot~bridge:,node,33214,31842,7,
edron|loot~bridge:,node,33223,31840,7,
edron|loot~bridge:,node,33232,31838,7,
edron|loot~bridge:,node,33236,31832,7,
edron|loot~bridge:,node,33240,31824,7,
edron|loot~bridge:,node,33243,31817,7,
edron|loot~bridge:,node,33243,31809,7,

# --- edron|temple~bridge: (15 waypoints) ---
edron|temple~bridge:,node,33210,31815,8,
edron|temple~bridge:,stand,33210,31814,8,
edron|temple~bridge:,node,33205,31813,7,
edron|temple~bridge:,node,33200,31815,7,
edron|temple~bridge:,node,33193,31820,7,
edron|temple~bridge:,node,33192,31828,7,
edron|temple~bridge:,node,33195,31837,7,
edron|temple~bridge:,node,33204,31842,7,
edron|temple~bridge:,node,33214,31842,7,
edron|temple~bridge:,node,33223,31840,7,
edron|temple~bridge:,node,33232,31838,7,
edron|temple~bridge:,node,33236,31832,7,
edron|temple~bridge:,node,33240,31824,7,
edron|temple~bridge:,node,33243,31817,7,
edron|temple~bridge:,node,33243,31809,7,

# --- edron|bank~bridge: (15 waypoints) ---
edron|bank~bridge:,node,33171,31808,7,
edron|bank~bridge:,node,33172,31815,7,
edron|bank~bridge:,node,33176,31818,7,
edron|bank~bridge:,node,33182,31819,7,
edron|bank~bridge:,node,33188,31820,7,
edron|bank~bridge:,node,33192,31828,7,
edron|bank~bridge:,node,33195,31837,7,
edron|bank~bridge:,node,33204,31842,7,
edron|bank~bridge:,node,33214,31842,7,
edron|bank~bridge:,node,33223,31840,7,
edron|bank~bridge:,node,33232,31838,7,
edron|bank~bridge:,node,33236,31832,7,
edron|bank~bridge:,node,33240,31824,7,
edron|bank~bridge:,node,33243,31817,7,
edron|bank~bridge:,node,33243,31809,7,

# --- edron|depot~bridge: (20 waypoints) ---
edron|depot~bridge:,stand,33166,31808,10,
edron|depot~bridge:,stand,33167,31808,9,
edron|depot~bridge:,stand,33166,31807,8,
edron|depot~bridge:,stand,33166,31812,8,
edron|depot~bridge:,stand,33167,31812,8,
edron|depot~bridge:,stand,33170,31811,7,
edron|depot~bridge:,node,33172,31815,7,
edron|depot~bridge:,node,33176,31818,7,
edron|depot~bridge:,node,33182,31819,7,
edron|depot~bridge:,node,33188,31820,7,
edron|depot~bridge:,node,33192,31828,7,
edron|depot~bridge:,node,33195,31837,7,
edron|depot~bridge:,node,33204,31842,7,
edron|depot~bridge:,node,33214,31842,7,
edron|depot~bridge:,node,33223,31840,7,
edron|depot~bridge:,node,33232,31838,7,
edron|depot~bridge:,node,33236,31832,7,
edron|depot~bridge:,node,33240,31824,7,
edron|depot~bridge:,node,33243,31817,7,
edron|depot~bridge:,node,33243,31809,7,

# --- edron|potions~bridge: (9 waypoints) ---
edron|potions~bridge:,stand,33255,31838,7,
edron|potions~bridge:,stand,33256,31839,6,
edron|potions~bridge:,node,33248,31841,6,
edron|potions~bridge:,stand,33247,31841,6,
edron|potions~bridge:,node,33239,31840,7,
edron|potions~bridge:,node,33236,31832,7,
edron|potions~bridge:,node,33240,31824,7,
edron|potions~bridge:,node,33243,31817,7,
edron|potions~bridge:,node,33243,31809,7,

# --- edron|runes~bridge: (11 waypoints) ---
edron|runes~bridge:,stand,33255,31842,3,
edron|runes~bridge:,stand,33257,31842,4,
edron|runes~bridge:,stand,33258,31840,5,
edron|runes~bridge:,node,33252,31841,6,
edron|runes~bridge:,node,33248,31841,6,
edron|runes~bridge:,stand,33247,31841,6,
edron|runes~bridge:,node,33239,31840,7,
edron|runes~bridge:,node,33236,31832,7,
edron|runes~bridge:,node,33240,31824,7,
edron|runes~bridge:,node,33243,31817,7,
edron|runes~bridge:,node,33243,31809,7,

# --- edron|food~bridge: (9 waypoints) ---
edron|food~bridge:,stand,33258,31840,5,
edron|food~bridge:,node,33252,31841,6,
edron|food~bridge:,node,33248,31841,6,
edron|food~bridge:,stand,33247,31841,6,
edron|food~bridge:,node,33239,31840,7,
edron|food~bridge:,node,33236,31832,7,
edron|food~bridge:,node,33240,31824,7,
edron|food~bridge:,node,33243,31817,7,
edron|food~bridge:,node,33243,31809,7,

# --- edron|towers~towers: (1 waypoints) ---
edron|towers~towers:,node,33257,31834,6,

# --- edron|boat~towers: (26 waypoints) ---
edron|boat~towers:,node,33175,31769,6,
edron|boat~towers:,node,33175,31774,6,
edron|boat~towers:,stand,33175,31775,6,
edron|boat~towers:,node,33181,31777,7,
edron|boat~towers:,node,33188,31779,7,
edron|boat~towers:,node,33191,31784,7,
edron|boat~towers:,node,33194,31790,7,
edron|boat~towers:,node,33200,31792,7,
edron|boat~towers:,node,33200,31799,7,
edron|boat~towers:,node,33200,31806,7,
edron|boat~towers:,node,33200,31813,7,
edron|boat~towers:,node,33197,31818,7,
edron|boat~towers:,node,33192,31823,7,
edron|boat~towers:,node,33192,31831,7,
edron|boat~towers:,node,33195,31837,7,
edron|boat~towers:,node,33199,31842,7,
edron|boat~towers:,node,33205,31843,7,
edron|boat~towers:,node,33212,31843,7,
edron|boat~towers:,node,33219,31841,7,
edron|boat~towers:,node,33228,31841,7,
edron|boat~towers:,node,33237,31841,7,
edron|boat~towers:,node,33246,31841,7,
edron|boat~towers:,stand,33247,31841,7,
edron|boat~towers:,node,33253,31840,6,
edron|boat~towers:,stand,33255,31838,7,
edron|boat~towers:,node,33257,31834,6,

# --- edron|carpet~towers: (29 waypoints) ---
edron|carpet~towers:,node,33189,31784,3,
edron|carpet~towers:,stand,33189,31785,3,
edron|carpet~towers:,node,33191,31782,4,
edron|carpet~towers:,stand,33191,31781,4,
edron|carpet~towers:,node,33195,31784,5,
edron|carpet~towers:,stand,33195,31785,5,
edron|carpet~towers:,node,33204,31783,6,
edron|carpet~towers:,node,33212,31784,6,
edron|carpet~towers:,node,33208,31788,6,
edron|carpet~towers:,stand,33208,31789,6,
edron|carpet~towers:,node,33204,31792,7,
edron|carpet~towers:,node,33203,31799,7,
edron|carpet~towers:,node,33202,31806,7,
edron|carpet~towers:,node,33200,31813,7,
edron|carpet~towers:,node,33197,31818,7,
edron|carpet~towers:,node,33192,31823,7,
edron|carpet~towers:,node,33192,31831,7,
edron|carpet~towers:,node,33195,31837,7,
edron|carpet~towers:,node,33199,31842,7,
edron|carpet~towers:,node,33205,31843,7,
edron|carpet~towers:,node,33212,31843,7,
edron|carpet~towers:,node,33219,31841,7,
edron|carpet~towers:,node,33228,31841,7,
edron|carpet~towers:,node,33237,31841,7,
edron|carpet~towers:,node,33246,31841,7,
edron|carpet~towers:,stand,33247,31841,7,
edron|carpet~towers:,node,33253,31840,6,
edron|carpet~towers:,stand,33255,31838,7,
edron|carpet~towers:,node,33257,31834,6,

# --- edron|depot~towers: (24 waypoints) ---
edron|depot~towers:,node,33167,31808,10,
edron|depot~towers:,stand,33166,31808,10,
edron|depot~towers:,stand,33167,31808,9,
edron|depot~towers:,node,33166,31808,8,
edron|depot~towers:,node,33166,31812,8,
edron|depot~towers:,stand,33167,31812,8,
edron|depot~towers:,node,33170,31811,7,
edron|depot~towers:,node,33174,31817,7,
edron|depot~towers:,node,33180,31819,7,
edron|depot~towers:,node,33187,31820,7,
edron|depot~towers:,node,33192,31823,7,
edron|depot~towers:,node,33192,31831,7,
edron|depot~towers:,node,33195,31837,7,
edron|depot~towers:,node,33199,31842,7,
edron|depot~towers:,node,33205,31843,7,
edron|depot~towers:,node,33212,31843,7,
edron|depot~towers:,node,33219,31841,7,
edron|depot~towers:,node,33228,31841,7,
edron|depot~towers:,node,33237,31841,7,
edron|depot~towers:,node,33246,31841,7,
edron|depot~towers:,stand,33247,31841,7,
edron|depot~towers:,node,33253,31840,6,
edron|depot~towers:,stand,33255,31838,7,
edron|depot~towers:,node,33257,31834,6,

# --- edron|bank~towers: (19 waypoints) ---
edron|bank~towers:,node,33172,31807,7,
edron|bank~towers:,node,33170,31811,7,
edron|bank~towers:,node,33174,31817,7,
edron|bank~towers:,node,33180,31819,7,
edron|bank~towers:,node,33187,31820,7,
edron|bank~towers:,node,33192,31823,7,
edron|bank~towers:,node,33192,31831,7,
edron|bank~towers:,node,33195,31837,7,
edron|bank~towers:,node,33199,31842,7,
edron|bank~towers:,node,33205,31843,7,
edron|bank~towers:,node,33212,31843,7,
edron|bank~towers:,node,33219,31841,7,
edron|bank~towers:,node,33228,31841,7,
edron|bank~towers:,node,33237,31841,7,
edron|bank~towers:,node,33246,31841,7,
edron|bank~towers:,stand,33247,31841,7,
edron|bank~towers:,node,33253,31840,6,
edron|bank~towers:,stand,33255,31838,7,
edron|bank~towers:,node,33257,31834,6,

# --- edron|loot~towers: (19 waypoints) ---
edron|loot~towers:,node,33209,31799,6,
edron|loot~towers:,node,33209,31808,6,
edron|loot~towers:,node,33209,31817,6,
edron|loot~towers:,stand,33209,31818,6,
edron|loot~towers:,node,33201,31820,7,
edron|loot~towers:,node,33192,31823,7,
edron|loot~towers:,node,33192,31831,7,
edron|loot~towers:,node,33195,31837,7,
edron|loot~towers:,node,33199,31842,7,
edron|loot~towers:,node,33205,31843,7,
edron|loot~towers:,node,33212,31843,7,
edron|loot~towers:,node,33219,31841,7,
edron|loot~towers:,node,33228,31841,7,
edron|loot~towers:,node,33237,31841,7,
edron|loot~towers:,node,33246,31841,7,
edron|loot~towers:,stand,33247,31841,7,
edron|loot~towers:,node,33253,31840,6,
edron|loot~towers:,stand,33255,31838,7,
edron|loot~towers:,node,33257,31834,6,

# --- edron|ammo~towers: (19 waypoints) ---
edron|ammo~towers:,node,33209,31799,6,
edron|ammo~towers:,node,33209,31808,6,
edron|ammo~towers:,node,33209,31817,6,
edron|ammo~towers:,stand,33209,31818,6,
edron|ammo~towers:,node,33201,31820,7,
edron|ammo~towers:,node,33192,31823,7,
edron|ammo~towers:,node,33192,31831,7,
edron|ammo~towers:,node,33195,31837,7,
edron|ammo~towers:,node,33199,31842,7,
edron|ammo~towers:,node,33205,31843,7,
edron|ammo~towers:,node,33212,31843,7,
edron|ammo~towers:,node,33219,31841,7,
edron|ammo~towers:,node,33228,31841,7,
edron|ammo~towers:,node,33237,31841,7,
edron|ammo~towers:,node,33246,31841,7,
edron|ammo~towers:,stand,33247,31841,7,
edron|ammo~towers:,node,33253,31840,6,
edron|ammo~towers:,stand,33255,31838,7,
edron|ammo~towers:,node,33257,31834,6,

# --- edron|temple~towers: (18 waypoints) ---
edron|temple~towers:,node,33210,31815,8,
edron|temple~towers:,stand,33210,31814,8,
edron|temple~towers:,node,33204,31815,7,
edron|temple~towers:,node,33199,31819,7,
edron|temple~towers:,node,33192,31823,7,
edron|temple~towers:,node,33192,31831,7,
edron|temple~towers:,node,33195,31837,7,
edron|temple~towers:,node,33199,31842,7,
edron|temple~towers:,node,33205,31843,7,
edron|temple~towers:,node,33212,31843,7,
edron|temple~towers:,node,33219,31841,7,
edron|temple~towers:,node,33228,31841,7,
edron|temple~towers:,node,33237,31841,7,
edron|temple~towers:,node,33246,31841,7,
edron|temple~towers:,stand,33247,31841,7,
edron|temple~towers:,node,33253,31840,6,
edron|temple~towers:,stand,33255,31838,7,
edron|temple~towers:,node,33257,31834,6,

# --- edron|potions~towers: (3 waypoints) ---
edron|potions~towers:,node,33255,31839,7,
edron|potions~towers:,stand,33255,31838,7,
edron|potions~towers:,node,33257,31834,6,

# --- edron|runes~towers: (4 waypoints) ---
edron|runes~towers:,stand,33255,31842,3,
edron|runes~towers:,stand,33257,31842,4,
edron|runes~towers:,stand,33258,31840,5,
edron|runes~towers:,node,33257,31834,6,

# --- edron|food~towers: (2 waypoints) ---
edron|food~towers:,stand,33258,31840,5,
edron|food~towers:,node,33257,31834,6,

# --- edron|bridge~towers: (10 waypoints) ---
edron|bridge~towers:,node,33243,31814,7,
edron|bridge~towers:,node,33242,31821,7,
edron|bridge~towers:,node,33238,31825,7,
edron|bridge~towers:,node,33237,31831,7,
edron|bridge~towers:,node,33238,31838,7,
edron|bridge~towers:,node,33246,31841,7,
edron|bridge~towers:,stand,33247,31841,7,
edron|bridge~towers:,node,33253,31840,6,
edron|bridge~towers:,stand,33255,31838,7,
edron|bridge~towers:,node,33257,31834,6,

# --- edron|trainers~towers: (21 waypoints) ---
edron|trainers~towers:,node,33186,31790,7,
edron|trainers~towers:,node,33194,31790,7,
edron|trainers~towers:,node,33200,31792,7,
edron|trainers~towers:,node,33200,31799,7,
edron|trainers~towers:,node,33200,31806,7,
edron|trainers~towers:,node,33200,31813,7,
edron|trainers~towers:,node,33197,31818,7,
edron|trainers~towers:,node,33192,31823,7,
edron|trainers~towers:,node,33192,31831,7,
edron|trainers~towers:,node,33195,31837,7,
edron|trainers~towers:,node,33199,31842,7,
edron|trainers~towers:,node,33205,31843,7,
edron|trainers~towers:,node,33212,31843,7,
edron|trainers~towers:,node,33219,31841,7,
edron|trainers~towers:,node,33228,31841,7,
edron|trainers~towers:,node,33237,31841,7,
edron|trainers~towers:,node,33246,31841,7,
edron|trainers~towers:,stand,33247,31841,7,
edron|trainers~towers:,node,33253,31840,6,
edron|trainers~towers:,stand,33255,31838,7,
edron|trainers~towers:,node,33257,31834,6,

# --- edron|potions~exit-potions: (5 waypoints) ---
edron|potions~exit-potions:,stand,33255,31838,7,
edron|potions~exit-potions:,node,33248,31841,6,
edron|potions~exit-potions:,stand,33247,31841,6,
edron|potions~exit-potions:,node,33236,31841,7,
edron|potions~exit-potions:,stand,33236,31837,7,
