source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- svargrond|boat~boat: (1 waypoints) ---
svargrond|north.exit~bank:,node,32299,31134,7,
svargrond|north.exit~bank:,stand,32299,31134,7,

# --- svargrond|north.exit~potions: (16 waypoints) ---
svargrond|north.exit~potions:,node,32247,31105,5,
svargrond|north.exit~potions:,stand,32247,31106,5,
svargrond|north.exit~potions:,node,32248,31110,6,
svargrond|north.exit~potions:,stand,32249,31110,6,
svargrond|north.exit~potions:,node,32257,31113,7,
svargrond|north.exit~potions:,node,32258,31119,7,
svargrond|north.exit~potions:,node,32259,31125,7,
svargrond|north.exit~potions:,node,32265,31126,7,
svargrond|north.exit~potions:,node,32272,31126,7,
svargrond|north.exit~potions:,node,32279,31127,7,
svargrond|north.exit~potions:,node,32286,31128,7,
svargrond|north.exit~potions:,node,32292,31132,7,
svargrond|north.exit~potions:,node,32298,31131,7,
svargrond|north.exit~potions:,node,32302,31133,7,
svargrond|north.exit~potions:,node,32308,31132,7,
svargrond|north.exit~potions:,stand,32308,31132,7,

# --- svargrond|north.exit~runes: (16 waypoints) ---
svargrond|north.exit~runes:,node,32247,31105,5,
svargrond|north.exit~runes:,stand,32247,31106,5,
svargrond|north.exit~runes:,node,32248,31110,6,
svargrond|north.exit~runes:,stand,32249,31110,6,
svargrond|north.exit~runes:,node,32257,31113,7,
svargrond|north.exit~runes:,node,32258,31119,7,
svargrond|north.exit~runes:,node,32259,31125,7,
svargrond|north.exit~runes:,node,32265,31126,7,
svargrond|north.exit~runes:,node,32272,31126,7,
svargrond|north.exit~runes:,node,32279,31127,7,
svargrond|north.exit~runes:,node,32286,31128,7,
svargrond|north.exit~runes:,node,32292,31132,7,
svargrond|north.exit~runes:,node,32298,31131,7,
svargrond|north.exit~runes:,node,32302,31133,7,
svargrond|north.exit~runes:,node,32308,31132,7,
svargrond|north.exit~runes:,stand,32308,31132,7,

# --- svargrond|north.exit~ammo: (14 waypoints) ---
svargrond|north.exit~ammo:,node,32247,31105,5,
svargrond|north.exit~ammo:,stand,32247,31106,5,
svargrond|north.exit~ammo:,node,32245,31109,6,
svargrond|north.exit~ammo:,stand,32244,31109,6,
svargrond|north.exit~ammo:,node,32239,31111,7,
svargrond|north.exit~ammo:,node,32236,31109,7,
svargrond|north.exit~ammo:,stand,32236,31108,7,
svargrond|north.exit~ammo:,node,32236,31102,6,
svargrond|north.exit~ammo:,node,32242,31098,6,
svargrond|north.exit~ammo:,node,32242,31091,6,
svargrond|north.exit~ammo:,node,32238,31085,6,
svargrond|north.exit~ammo:,node,32235,31080,6,
svargrond|north.exit~ammo:,node,32234,31075,6,
svargrond|north.exit~ammo:,stand,32234,31075,6,

# --- svargrond|north.exit~loot: (14 waypoints) ---
svargrond|north.exit~loot:,node,32247,31105,5,
svargrond|north.exit~loot:,stand,32247,31106,5,
svargrond|north.exit~loot:,node,32245,31109,6,
svargrond|north.exit~loot:,stand,32244,31109,6,
svargrond|north.exit~loot:,node,32239,31111,7,
svargrond|north.exit~loot:,node,32236,31109,7,
svargrond|north.exit~loot:,stand,32236,31108,7,
svargrond|north.exit~loot:,node,32236,31102,6,
svargrond|north.exit~loot:,node,32242,31098,6,
svargrond|north.exit~loot:,node,32242,31091,6,
svargrond|north.exit~loot:,node,32238,31085,6,
svargrond|north.exit~loot:,node,32235,31080,6,
svargrond|north.exit~loot:,node,32234,31075,6,
svargrond|north.exit~loot:,stand,32234,31075,6,

# --- svargrond|north.exit~trainers: (15 waypoints) ---
svargrond|north.exit~trainers:,node,32247,31105,5,
svargrond|north.exit~trainers:,stand,32247,31106,5,
svargrond|north.exit~trainers:,node,32245,31109,6,
svargrond|north.exit~trainers:,stand,32244,31109,6,
svargrond|north.exit~trainers:,node,32239,31111,7,
svargrond|north.exit~trainers:,node,32236,31109,7,
svargrond|north.exit~trainers:,stand,32236,31108,7,
svargrond|north.exit~trainers:,node,32236,31102,6,
svargrond|north.exit~trainers:,node,32242,31098,6,
svargrond|north.exit~trainers:,node,32242,31091,6,
svargrond|north.exit~trainers:,node,32243,31085,6,
svargrond|north.exit~trainers:,node,32245,31078,6,
svargrond|north.exit~trainers:,node,32246,31072,6,
svargrond|north.exit~trainers:,node,32249,31067,6,
svargrond|north.exit~trainers:,stand,32249,31067,6,

# --- svargrond|north.exit~carpet: (4 waypoints) ---
svargrond|north.exit~carpet:,node,32248,31102,5,
svargrond|north.exit~carpet:,stand,32248,31101,5,
svargrond|north.exit~carpet:,node,32251,31098,4,
svargrond|north.exit~carpet:,stand,32251,31098,4,

# --- svargrond|north.exit~food: (16 waypoints) ---
svargrond|north.exit~food:,node,32247,31105,5,
svargrond|north.exit~food:,stand,32247,31106,5,
svargrond|north.exit~food:,node,32245,31111,6,
svargrond|north.exit~food:,stand,32245,31112,6,
svargrond|north.exit~food:,node,32241,31120,7,
svargrond|north.exit~food:,node,32240,31127,7,
svargrond|north.exit~food:,node,32239,31135,7,
svargrond|north.exit~food:,node,32235,31141,7,
svargrond|north.exit~food:,node,32231,31144,7,
svargrond|north.exit~food:,node,32226,31145,7,
svargrond|north.exit~food:,node,32224,31152,7,
svargrond|north.exit~food:,node,32220,31158,7,
svargrond|north.exit~food:,node,32214,31159,7,
svargrond|north.exit~food:,node,32209,31160,7,
svargrond|north.exit~food:,node,32204,31160,7,
svargrond|north.exit~food:,stand,32204,31160,7,
