source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- liberty bay|boat~boat: (2 waypoints) ---
liberty bay|ammo~trainers:,node,32308,32827,7,
liberty bay|ammo~trainers:,node,32313,32831,7,
liberty bay|ammo~trainers:,node,32321,32831,7,
liberty bay|ammo~trainers:,node,32325,32828,7,
liberty bay|ammo~trainers:,node,32335,32827,7,
liberty bay|ammo~trainers:,node,32340,32823,7,
liberty bay|ammo~trainers:,node,32341,32816,7,
liberty bay|ammo~trainers:,node,32352,32815,7,
liberty bay|ammo~trainers:,node,32362,32815,7,
liberty bay|ammo~trainers:,node,32373,32815,7,
liberty bay|ammo~trainers:,node,32382,32814,7,
liberty bay|ammo~trainers:,stand,32382,32815,7,
liberty bay|ammo~trainers:,node,32387,32814,6,
liberty bay|ammo~trainers:,node,32389,32808,6,
liberty bay|ammo~trainers:,node,32391,32803,6,
liberty bay|ammo~trainers:,stand,32391,32802,6,
liberty bay|ammo~trainers:,node,32398,32801,5,
liberty bay|ammo~trainers:,node,32405,32801,5,
liberty bay|ammo~trainers:,node,32409,32805,5,
liberty bay|ammo~trainers:,stand,32409,32806,5,
liberty bay|ammo~trainers:,node,32409,32817,4,
liberty bay|ammo~trainers:,node,32403,32817,4,
liberty bay|ammo~trainers:,node,32398,32812,4,
liberty bay|ammo~trainers:,stand,32398,32811,4,
liberty bay|ammo~trainers:,stand,32397,32810,3,
liberty bay|ammo~trainers:,stand,32397,32812,3,
liberty bay|ammo~trainers:,stand,32400,32812,3,
liberty bay|ammo~trainers:,node,32395,32815,2,
liberty bay|ammo~trainers:,node,32395,32822,2,
liberty bay|ammo~trainers:,stand,32395,32822,2,

# --- liberty bay|loot~trainers: (31 waypoints) ---
liberty bay|loot~trainers:,node,32300,32826,7,
liberty bay|loot~trainers:,node,32308,32827,7,
liberty bay|loot~trainers:,node,32313,32831,7,
liberty bay|loot~trainers:,node,32321,32831,7,
liberty bay|loot~trainers:,node,32325,32828,7,
liberty bay|loot~trainers:,node,32335,32827,7,
liberty bay|loot~trainers:,node,32340,32823,7,
liberty bay|loot~trainers:,node,32341,32816,7,
liberty bay|loot~trainers:,node,32352,32815,7,
liberty bay|loot~trainers:,node,32362,32815,7,
liberty bay|loot~trainers:,node,32373,32815,7,
liberty bay|loot~trainers:,node,32382,32814,7,
liberty bay|loot~trainers:,stand,32382,32815,7,
liberty bay|loot~trainers:,node,32387,32814,6,
liberty bay|loot~trainers:,node,32389,32808,6,
liberty bay|loot~trainers:,node,32391,32803,6,
liberty bay|loot~trainers:,stand,32391,32802,6,
liberty bay|loot~trainers:,node,32398,32801,5,
liberty bay|loot~trainers:,node,32405,32801,5,
liberty bay|loot~trainers:,node,32409,32805,5,
liberty bay|loot~trainers:,stand,32409,32806,5,
liberty bay|loot~trainers:,node,32409,32817,4,
liberty bay|loot~trainers:,node,32403,32817,4,
liberty bay|loot~trainers:,node,32398,32812,4,
liberty bay|loot~trainers:,stand,32398,32811,4,
liberty bay|loot~trainers:,stand,32397,32810,3,
liberty bay|loot~trainers:,stand,32397,32812,3,
liberty bay|loot~trainers:,stand,32400,32812,3,
liberty bay|loot~trainers:,node,32395,32815,2,
liberty bay|loot~trainers:,node,32395,32822,2,
liberty bay|loot~trainers:,stand,32395,32822,2,

# --- liberty bay|food~trainers: (31 waypoints) ---
liberty bay|food~trainers:,node,32302,32830,7,
liberty bay|food~trainers:,node,32308,32827,7,
liberty bay|food~trainers:,node,32313,32831,7,
liberty bay|food~trainers:,node,32321,32831,7,
liberty bay|food~trainers:,node,32325,32828,7,
liberty bay|food~trainers:,node,32335,32827,7,
liberty bay|food~trainers:,node,32340,32823,7,
liberty bay|food~trainers:,node,32341,32816,7,
liberty bay|food~trainers:,node,32352,32815,7,
liberty bay|food~trainers:,node,32362,32815,7,
liberty bay|food~trainers:,node,32373,32815,7,
liberty bay|food~trainers:,node,32382,32814,7,
liberty bay|food~trainers:,stand,32382,32815,7,
liberty bay|food~trainers:,node,32387,32814,6,
liberty bay|food~trainers:,node,32389,32808,6,
liberty bay|food~trainers:,node,32391,32803,6,
liberty bay|food~trainers:,stand,32391,32802,6,
liberty bay|food~trainers:,node,32398,32801,5,
liberty bay|food~trainers:,node,32405,32801,5,
liberty bay|food~trainers:,node,32409,32805,5,
liberty bay|food~trainers:,stand,32409,32806,5,
liberty bay|food~trainers:,node,32409,32817,4,
liberty bay|food~trainers:,node,32403,32817,4,
liberty bay|food~trainers:,node,32398,32812,4,
liberty bay|food~trainers:,stand,32398,32811,4,
liberty bay|food~trainers:,stand,32397,32810,3,
liberty bay|food~trainers:,stand,32397,32812,3,
liberty bay|food~trainers:,stand,32400,32812,3,
liberty bay|food~trainers:,node,32395,32815,2,
liberty bay|food~trainers:,node,32395,32822,2,
liberty bay|food~trainers:,stand,32395,32822,2,

# --- liberty bay|bank~trainers: (29 waypoints) ---
liberty bay|bank~trainers:,node,32328,32835,7,
liberty bay|bank~trainers:,node,32324,32833,7,
liberty bay|bank~trainers:,node,32325,32828,7,
liberty bay|bank~trainers:,node,32335,32827,7,
liberty bay|bank~trainers:,node,32340,32823,7,
liberty bay|bank~trainers:,node,32341,32816,7,
liberty bay|bank~trainers:,node,32352,32815,7,
liberty bay|bank~trainers:,node,32362,32815,7,
liberty bay|bank~trainers:,node,32373,32815,7,
liberty bay|bank~trainers:,node,32382,32814,7,
liberty bay|bank~trainers:,stand,32382,32815,7,
liberty bay|bank~trainers:,node,32387,32814,6,
liberty bay|bank~trainers:,node,32389,32808,6,
liberty bay|bank~trainers:,node,32391,32803,6,
liberty bay|bank~trainers:,stand,32391,32802,6,
liberty bay|bank~trainers:,node,32398,32801,5,
liberty bay|bank~trainers:,node,32405,32801,5,
liberty bay|bank~trainers:,node,32409,32805,5,
liberty bay|bank~trainers:,stand,32409,32806,5,
liberty bay|bank~trainers:,node,32409,32817,4,
liberty bay|bank~trainers:,node,32403,32817,4,
liberty bay|bank~trainers:,node,32398,32812,4,
liberty bay|bank~trainers:,stand,32398,32811,4,
liberty bay|bank~trainers:,stand,32397,32810,3,
liberty bay|bank~trainers:,stand,32397,32812,3,
liberty bay|bank~trainers:,stand,32400,32812,3,
liberty bay|bank~trainers:,node,32395,32815,2,
liberty bay|bank~trainers:,node,32395,32822,2,
liberty bay|bank~trainers:,stand,32395,32822,2,

# --- liberty bay|depot~trainers: (33 waypoints) ---
liberty bay|depot~trainers:,node,32335,32837,7,
liberty bay|depot~trainers:,stand,32336,32838,7,
liberty bay|depot~trainers:,node,32336,32837,6,
liberty bay|depot~trainers:,stand,32336,32838,6,
liberty bay|depot~trainers:,node,32328,32835,7,
liberty bay|depot~trainers:,node,32324,32833,7,
liberty bay|depot~trainers:,node,32325,32828,7,
liberty bay|depot~trainers:,node,32335,32827,7,
liberty bay|depot~trainers:,node,32340,32823,7,
liberty bay|depot~trainers:,node,32341,32816,7,
liberty bay|depot~trainers:,node,32352,32815,7,
liberty bay|depot~trainers:,node,32362,32815,7,
liberty bay|depot~trainers:,node,32373,32815,7,
liberty bay|depot~trainers:,node,32382,32814,7,
liberty bay|depot~trainers:,stand,32382,32815,7,
liberty bay|depot~trainers:,node,32387,32814,6,
liberty bay|depot~trainers:,node,32389,32808,6,
liberty bay|depot~trainers:,node,32391,32803,6,
liberty bay|depot~trainers:,stand,32391,32802,6,
liberty bay|depot~trainers:,node,32398,32801,5,
liberty bay|depot~trainers:,node,32405,32801,5,
liberty bay|depot~trainers:,node,32409,32805,5,
liberty bay|depot~trainers:,stand,32409,32806,5,
liberty bay|depot~trainers:,node,32409,32817,4,
liberty bay|depot~trainers:,node,32403,32817,4,
liberty bay|depot~trainers:,node,32398,32812,4,
liberty bay|depot~trainers:,stand,32398,32811,4,
liberty bay|depot~trainers:,stand,32397,32810,3,
liberty bay|depot~trainers:,stand,32397,32812,3,
liberty bay|depot~trainers:,stand,32400,32812,3,
liberty bay|depot~trainers:,node,32395,32815,2,
liberty bay|depot~trainers:,node,32395,32822,2,
liberty bay|depot~trainers:,stand,32395,32822,2,

# --- liberty bay|boat~west.exit: (17 waypoints) ---
liberty bay|boat~west.exit:,node,32278,32893,6,
liberty bay|boat~west.exit:,node,32277,32884,6,
liberty bay|boat~west.exit:,node,32282,32874,6,
liberty bay|boat~west.exit:,node,32295,32873,6,
liberty bay|boat~west.exit:,node,32305,32869,6,
liberty bay|boat~west.exit:,stand,32306,32868,6,
liberty bay|boat~west.exit:,node,32304,32861,7,
liberty bay|boat~west.exit:,node,32295,32861,7,
liberty bay|boat~west.exit:,node,32286,32859,7,
liberty bay|boat~west.exit:,node,32282,32852,7,
liberty bay|boat~west.exit:,node,32281,32843,7,
liberty bay|boat~west.exit:,node,32275,32837,7,
liberty bay|boat~west.exit:,node,32275,32829,7,
liberty bay|boat~west.exit:,node,32273,32822,7,
liberty bay|boat~west.exit:,node,32266,32817,7,
liberty bay|boat~west.exit:,node,32259,32817,7,
liberty bay|boat~west.exit:,node,32252,32817,7,

# --- liberty bay|depot~west.exit: (19 waypoints) ---
liberty bay|depot~west.exit:,node,32335,32837,7,
liberty bay|depot~west.exit:,stand,32336,32838,7,
liberty bay|depot~west.exit:,node,32337,32838,6,
liberty bay|depot~west.exit:,stand,32336,32838,6,
liberty bay|depot~west.exit:,node,32331,32835,7,
liberty bay|depot~west.exit:,node,32323,32835,7,
liberty bay|depot~west.exit:,node,32316,32833,7,
liberty bay|depot~west.exit:,node,32311,32831,7,
liberty bay|depot~west.exit:,node,32308,32827,7,
liberty bay|depot~west.exit:,node,32301,32826,7,
liberty bay|depot~west.exit:,node,32294,32825,7,
liberty bay|depot~west.exit:,node,32288,32825,7,
liberty bay|depot~west.exit:,node,32287,32820,7,
liberty bay|depot~west.exit:,node,32286,32815,7,
liberty bay|depot~west.exit:,node,32278,32815,7,
liberty bay|depot~west.exit:,node,32271,32815,7,
liberty bay|depot~west.exit:,node,32266,32817,7,
liberty bay|depot~west.exit:,node,32259,32817,7,
liberty bay|depot~west.exit:,node,32252,32817,7,

# --- liberty bay|potions~west.exit: (20 waypoints) ---
liberty bay|potions~west.exit:,node,32343,32815,7,
liberty bay|potions~west.exit:,node,32340,32818,7,
liberty bay|potions~west.exit:,node,32340,32824,7,
liberty bay|potions~west.exit:,node,32337,32827,7,
liberty bay|potions~west.exit:,node,32330,32827,7,
liberty bay|potions~west.exit:,node,32325,32828,7,
liberty bay|potions~west.exit:,node,32322,32831,7,
liberty bay|potions~west.exit:,node,32316,32831,7,
liberty bay|potions~west.exit:,node,32311,32831,7,
liberty bay|potions~west.exit:,node,32308,32827,7,
liberty bay|potions~west.exit:,node,32301,32826,7,
liberty bay|potions~west.exit:,node,32294,32825,7,
liberty bay|potions~west.exit:,node,32288,32825,7,
liberty bay|potions~west.exit:,node,32287,32820,7,
liberty bay|potions~west.exit:,node,32286,32815,7,
liberty bay|potions~west.exit:,node,32278,32815,7,
liberty bay|potions~west.exit:,node,32271,32815,7,
liberty bay|potions~west.exit:,node,32266,32817,7,
liberty bay|potions~west.exit:,node,32259,32817,7,
liberty bay|potions~west.exit:,node,32252,32817,7,

# --- liberty bay|runes~west.exit: (20 waypoints) ---
liberty bay|runes~west.exit:,node,32343,32815,7,
liberty bay|runes~west.exit:,node,32340,32818,7,
liberty bay|runes~west.exit:,node,32340,32824,7,
liberty bay|runes~west.exit:,node,32337,32827,7,
liberty bay|runes~west.exit:,node,32330,32827,7,
liberty bay|runes~west.exit:,node,32325,32828,7,
liberty bay|runes~west.exit:,node,32322,32831,7,
liberty bay|runes~west.exit:,node,32316,32831,7,
liberty bay|runes~west.exit:,node,32311,32831,7,
liberty bay|runes~west.exit:,node,32308,32827,7,
liberty bay|runes~west.exit:,node,32301,32826,7,
liberty bay|runes~west.exit:,node,32294,32825,7,
liberty bay|runes~west.exit:,node,32288,32825,7,
liberty bay|runes~west.exit:,node,32287,32820,7,
liberty bay|runes~west.exit:,node,32286,32815,7,
liberty bay|runes~west.exit:,node,32278,32815,7,
liberty bay|runes~west.exit:,node,32271,32815,7,
liberty bay|runes~west.exit:,node,32266,32817,7,
liberty bay|runes~west.exit:,node,32259,32817,7,
liberty bay|runes~west.exit:,node,32252,32817,7,

# --- liberty bay|ammo~west.exit: (7 waypoints) ---
liberty bay|ammo~west.exit:,node,32288,32820,7,
liberty bay|ammo~west.exit:,node,32286,32815,7,
liberty bay|ammo~west.exit:,node,32278,32815,7,
liberty bay|ammo~west.exit:,node,32271,32815,7,
liberty bay|ammo~west.exit:,node,32266,32817,7,
liberty bay|ammo~west.exit:,node,32259,32817,7,
liberty bay|ammo~west.exit:,node,32252,32817,7,

# --- liberty bay|loot~west.exit: (7 waypoints) ---
liberty bay|loot~west.exit:,node,32288,32820,7,
liberty bay|loot~west.exit:,node,32286,32815,7,
liberty bay|loot~west.exit:,node,32278,32815,7,
liberty bay|loot~west.exit:,node,32271,32815,7,
liberty bay|loot~west.exit:,node,32266,32817,7,
liberty bay|loot~west.exit:,node,32259,32817,7,
liberty bay|loot~west.exit:,node,32252,32817,7,

# --- liberty bay|temple~west.exit: (14 waypoints) ---
liberty bay|temple~west.exit:,stand,32314,32821,6,
liberty bay|temple~west.exit:,node,32315,32826,7,
liberty bay|temple~west.exit:,node,32311,32831,7,
liberty bay|temple~west.exit:,node,32308,32827,7,
liberty bay|temple~west.exit:,node,32301,32826,7,
liberty bay|temple~west.exit:,node,32294,32825,7,
liberty bay|temple~west.exit:,node,32288,32825,7,
liberty bay|temple~west.exit:,node,32287,32820,7,
liberty bay|temple~west.exit:,node,32286,32815,7,
liberty bay|temple~west.exit:,node,32278,32815,7,
liberty bay|temple~west.exit:,node,32271,32815,7,
liberty bay|temple~west.exit:,node,32266,32817,7,
liberty bay|temple~west.exit:,node,32259,32817,7,
liberty bay|temple~west.exit:,node,32252,32817,7,

# --- liberty bay|bank~west.exit: (15 waypoints) ---
liberty bay|bank~west.exit:,node,32331,32835,7,
liberty bay|bank~west.exit:,node,32323,32835,7,
liberty bay|bank~west.exit:,node,32316,32833,7,
liberty bay|bank~west.exit:,node,32311,32831,7,
liberty bay|bank~west.exit:,node,32308,32827,7,
liberty bay|bank~west.exit:,node,32301,32826,7,
liberty bay|bank~west.exit:,node,32294,32825,7,
liberty bay|bank~west.exit:,node,32288,32825,7,
liberty bay|bank~west.exit:,node,32287,32820,7,
liberty bay|bank~west.exit:,node,32286,32815,7,
liberty bay|bank~west.exit:,node,32278,32815,7,
liberty bay|bank~west.exit:,node,32271,32815,7,
liberty bay|bank~west.exit:,node,32266,32817,7,
liberty bay|bank~west.exit:,node,32259,32817,7,
liberty bay|bank~west.exit:,node,32252,32817,7,

# --- liberty bay|food~west.exit: (11 waypoints) ---
liberty bay|food~west.exit:,node,32302,32830,7,
liberty bay|food~west.exit:,node,32301,32827,7,
liberty bay|food~west.exit:,node,32294,32825,7,
liberty bay|food~west.exit:,node,32288,32825,7,
liberty bay|food~west.exit:,node,32287,32820,7,
liberty bay|food~west.exit:,node,32286,32815,7,
liberty bay|food~west.exit:,node,32278,32815,7,
liberty bay|food~west.exit:,node,32271,32815,7,
liberty bay|food~west.exit:,node,32266,32817,7,
liberty bay|food~west.exit:,node,32259,32817,7,
liberty bay|food~west.exit:,node,32252,32817,7,

# --- liberty bay|trainers~west.exit: (39 waypoints) ---
liberty bay|trainers~west.exit:,node,32395,32815,2,
liberty bay|trainers~west.exit:,stand,32400,32812,2,
liberty bay|trainers~west.exit:,stand,32398,32811,3,
liberty bay|trainers~west.exit:,node,32401,32816,4,
liberty bay|trainers~west.exit:,node,32409,32817,4,
liberty bay|trainers~west.exit:,node,32409,32807,4,
liberty bay|trainers~west.exit:,stand,32409,32806,4,
liberty bay|trainers~west.exit:,node,32406,32801,5,
liberty bay|trainers~west.exit:,node,32398,32801,5,
liberty bay|trainers~west.exit:,node,32391,32801,5,
liberty bay|trainers~west.exit:,stand,32391,32802,5,
liberty bay|trainers~west.exit:,node,32388,32808,6,
liberty bay|trainers~west.exit:,node,32387,32812,6,
liberty bay|trainers~west.exit:,node,32383,32816,6,
liberty bay|trainers~west.exit:,stand,32383,32815,6,
liberty bay|trainers~west.exit:,node,32375,32814,7,
liberty bay|trainers~west.exit:,node,32367,32815,7,
liberty bay|trainers~west.exit:,node,32358,32815,7,
liberty bay|trainers~west.exit:,node,32350,32815,7,
liberty bay|trainers~west.exit:,node,32343,32815,7,
liberty bay|trainers~west.exit:,node,32340,32818,7,
liberty bay|trainers~west.exit:,node,32340,32824,7,
liberty bay|trainers~west.exit:,node,32337,32827,7,
liberty bay|trainers~west.exit:,node,32330,32827,7,
liberty bay|trainers~west.exit:,node,32325,32828,7,
liberty bay|trainers~west.exit:,node,32322,32831,7,
liberty bay|trainers~west.exit:,node,32316,32831,7,
liberty bay|trainers~west.exit:,node,32311,32831,7,
liberty bay|trainers~west.exit:,node,32308,32827,7,
liberty bay|trainers~west.exit:,node,32301,32826,7,
liberty bay|trainers~west.exit:,node,32294,32825,7,
liberty bay|trainers~west.exit:,node,32288,32825,7,
liberty bay|trainers~west.exit:,node,32287,32820,7,
liberty bay|trainers~west.exit:,node,32286,32815,7,
liberty bay|trainers~west.exit:,node,32278,32815,7,
liberty bay|trainers~west.exit:,node,32271,32815,7,
liberty bay|trainers~west.exit:,node,32266,32817,7,
liberty bay|trainers~west.exit:,node,32259,32817,7,
liberty bay|trainers~west.exit:,node,32252,32817,7,

# --- liberty bay|west.exit~west.exit: (1 waypoints) ---
liberty bay|west.exit~west.exit:,node,32252,32817,7,

# --- liberty bay|west.exit~boat: (20 waypoints) ---
liberty bay|west.exit~boat:,node,32262,32817,7,
liberty bay|west.exit~boat:,node,32269,32818,7,
liberty bay|west.exit~boat:,node,32273,32823,7,
liberty bay|west.exit~boat:,node,32275,32830,7,
liberty bay|west.exit~boat:,node,32275,32836,7,
liberty bay|west.exit~boat:,node,32280,32840,7,
liberty bay|west.exit~boat:,node,32282,32848,7,
liberty bay|west.exit~boat:,node,32283,32855,7,
liberty bay|west.exit~boat:,node,32287,32860,7,
liberty bay|west.exit~boat:,node,32296,32861,7,
liberty bay|west.exit~boat:,node,32304,32863,7,
liberty bay|west.exit~boat:,node,32306,32868,7,
liberty bay|west.exit~boat:,ladder,32306,32868,7,
liberty bay|west.exit~boat:,node,32298,32873,6,
liberty bay|west.exit~boat:,node,32289,32873,6,
liberty bay|west.exit~boat:,node,32280,32873,6,
liberty bay|west.exit~boat:,node,32277,32878,6,
liberty bay|west.exit~boat:,node,32277,32887,6,
liberty bay|west.exit~boat:,node,32279,32893,6,
liberty bay|west.exit~boat:,node,32284,32893,6,

# --- liberty bay|west.exit~depot: (14 waypoints) ---
liberty bay|west.exit~depot:,node,32262,32817,7,
liberty bay|west.exit~depot:,node,32267,32815,7,
liberty bay|west.exit~depot:,node,32275,32815,7,
liberty bay|west.exit~depot:,node,32282,32815,7,
liberty bay|west.exit~depot:,node,32287,32820,7,
liberty bay|west.exit~depot:,node,32288,32825,7,
liberty bay|west.exit~depot:,node,32295,32826,7,
liberty bay|west.exit~depot:,node,32302,32826,7,
liberty bay|west.exit~depot:,node,32308,32827,7,
liberty bay|west.exit~depot:,node,32312,32832,7,
liberty bay|west.exit~depot:,node,32320,32834,7,
liberty bay|west.exit~depot:,node,32328,32835,7,
liberty bay|west.exit~depot:,node,32335,32837,7,
liberty bay|west.exit~depot:,stand,32336,32838,7,

# --- liberty bay|west.exit~potions: (18 waypoints) ---
liberty bay|west.exit~potions:,node,32262,32817,7,
liberty bay|west.exit~potions:,node,32267,32815,7,
liberty bay|west.exit~potions:,node,32275,32815,7,
liberty bay|west.exit~potions:,node,32282,32815,7,
liberty bay|west.exit~potions:,node,32287,32820,7,
liberty bay|west.exit~potions:,node,32288,32825,7,
liberty bay|west.exit~potions:,node,32295,32826,7,
liberty bay|west.exit~potions:,node,32302,32826,7,
liberty bay|west.exit~potions:,node,32308,32827,7,
liberty bay|west.exit~potions:,node,32312,32832,7,
liberty bay|west.exit~potions:,node,32320,32832,7,
liberty bay|west.exit~potions:,node,32325,32828,7,
liberty bay|west.exit~potions:,node,32332,32828,7,
liberty bay|west.exit~potions:,node,32339,32827,7,
liberty bay|west.exit~potions:,node,32340,32821,7,
liberty bay|west.exit~potions:,node,32344,32815,7,
liberty bay|west.exit~potions:,node,32345,32810,7,
liberty bay|west.exit~potions:,stand,32345,32810,7,

# --- liberty bay|west.exit~runes: (18 waypoints) ---
liberty bay|west.exit~runes:,node,32262,32817,7,
liberty bay|west.exit~runes:,node,32267,32815,7,
liberty bay|west.exit~runes:,node,32275,32815,7,
liberty bay|west.exit~runes:,node,32282,32815,7,
liberty bay|west.exit~runes:,node,32287,32820,7,
liberty bay|west.exit~runes:,node,32288,32825,7,
liberty bay|west.exit~runes:,node,32295,32826,7,
liberty bay|west.exit~runes:,node,32302,32826,7,
liberty bay|west.exit~runes:,node,32308,32827,7,
liberty bay|west.exit~runes:,node,32312,32832,7,
liberty bay|west.exit~runes:,node,32320,32832,7,
liberty bay|west.exit~runes:,node,32325,32828,7,
liberty bay|west.exit~runes:,node,32332,32828,7,
liberty bay|west.exit~runes:,node,32339,32827,7,
liberty bay|west.exit~runes:,node,32340,32821,7,
liberty bay|west.exit~runes:,node,32344,32815,7,
liberty bay|west.exit~runes:,node,32345,32810,7,
liberty bay|west.exit~runes:,stand,32345,32810,7,

# --- liberty bay|west.exit~ammo: (7 waypoints) ---
liberty bay|west.exit~ammo:,node,32262,32817,7,
liberty bay|west.exit~ammo:,node,32267,32815,7,
liberty bay|west.exit~ammo:,node,32275,32815,7,
liberty bay|west.exit~ammo:,node,32282,32815,7,
liberty bay|west.exit~ammo:,node,32287,32818,7,
liberty bay|west.exit~ammo:,node,32293,32820,7,
liberty bay|west.exit~ammo:,stand,32293,32820,7,

# --- liberty bay|west.exit~loot: (7 waypoints) ---
liberty bay|west.exit~loot:,node,32262,32817,7,
liberty bay|west.exit~loot:,node,32267,32815,7,
liberty bay|west.exit~loot:,node,32275,32815,7,
liberty bay|west.exit~loot:,node,32282,32815,7,
liberty bay|west.exit~loot:,node,32287,32818,7,
liberty bay|west.exit~loot:,node,32293,32820,7,
liberty bay|west.exit~loot:,stand,32293,32820,7,

# --- liberty bay|west.exit~temple: (11 waypoints) ---
liberty bay|west.exit~temple:,node,32262,32817,7,
liberty bay|west.exit~temple:,node,32267,32815,7,
liberty bay|west.exit~temple:,node,32275,32815,7,
liberty bay|west.exit~temple:,node,32282,32815,7,
liberty bay|west.exit~temple:,node,32287,32820,7,
liberty bay|west.exit~temple:,node,32288,32825,7,
liberty bay|west.exit~temple:,node,32295,32826,7,
liberty bay|west.exit~temple:,node,32302,32826,7,
liberty bay|west.exit~temple:,node,32308,32827,7,
liberty bay|west.exit~temple:,node,32312,32831,7,
liberty bay|west.exit~temple:,node,32316,32827,7,

# --- liberty bay|west.exit~bank: (14 waypoints) ---
liberty bay|west.exit~bank:,node,32262,32817,7,
liberty bay|west.exit~bank:,node,32267,32815,7,
liberty bay|west.exit~bank:,node,32275,32815,7,
liberty bay|west.exit~bank:,node,32282,32815,7,
liberty bay|west.exit~bank:,node,32287,32820,7,
liberty bay|west.exit~bank:,node,32288,32825,7,
liberty bay|west.exit~bank:,node,32295,32826,7,
liberty bay|west.exit~bank:,node,32302,32826,7,
liberty bay|west.exit~bank:,node,32308,32827,7,
liberty bay|west.exit~bank:,node,32312,32832,7,
liberty bay|west.exit~bank:,node,32320,32834,7,
liberty bay|west.exit~bank:,node,32328,32835,7,
liberty bay|west.exit~bank:,node,32338,32836,7,
liberty bay|west.exit~bank:,stand,32338,32836,7,

# --- liberty bay|west.exit~food: (10 waypoints) ---
liberty bay|west.exit~food:,node,32262,32817,7,
liberty bay|west.exit~food:,node,32267,32815,7,
liberty bay|west.exit~food:,node,32275,32815,7,
liberty bay|west.exit~food:,node,32282,32815,7,
liberty bay|west.exit~food:,node,32287,32820,7,
liberty bay|west.exit~food:,node,32288,32825,7,
liberty bay|west.exit~food:,node,32295,32826,7,
liberty bay|west.exit~food:,node,32302,32828,7,
liberty bay|west.exit~food:,node,32300,32832,7,
liberty bay|west.exit~food:,stand,32300,32832,7,

# --- liberty bay|west.exit~trainers: (39 waypoints) ---
liberty bay|west.exit~trainers:,node,32262,32817,7,
liberty bay|west.exit~trainers:,node,32267,32815,7,
liberty bay|west.exit~trainers:,node,32275,32815,7,
liberty bay|west.exit~trainers:,node,32282,32815,7,
liberty bay|west.exit~trainers:,node,32287,32820,7,
liberty bay|west.exit~trainers:,node,32288,32825,7,
liberty bay|west.exit~trainers:,node,32295,32826,7,
liberty bay|west.exit~trainers:,node,32302,32826,7,
liberty bay|west.exit~trainers:,node,32308,32827,7,
liberty bay|west.exit~trainers:,node,32312,32832,7,
liberty bay|west.exit~trainers:,node,32320,32832,7,
liberty bay|west.exit~trainers:,node,32325,32828,7,
liberty bay|west.exit~trainers:,node,32332,32828,7,
liberty bay|west.exit~trainers:,node,32339,32827,7,
liberty bay|west.exit~trainers:,node,32340,32821,7,
liberty bay|west.exit~trainers:,node,32344,32815,7,
liberty bay|west.exit~trainers:,node,32353,32815,7,
liberty bay|west.exit~trainers:,node,32362,32815,7,
liberty bay|west.exit~trainers:,node,32371,32815,7,
liberty bay|west.exit~trainers:,node,32381,32814,7,
liberty bay|west.exit~trainers:,stand,32382,32815,7,
liberty bay|west.exit~trainers:,node,32387,32814,6,
liberty bay|west.exit~trainers:,node,32389,32808,6,
liberty bay|west.exit~trainers:,node,32391,32803,6,
liberty bay|west.exit~trainers:,stand,32391,32802,6,
liberty bay|west.exit~trainers:,node,32398,32801,5,
liberty bay|west.exit~trainers:,node,32405,32801,5,
liberty bay|west.exit~trainers:,node,32409,32805,5,
liberty bay|west.exit~trainers:,stand,32409,32806,5,
liberty bay|west.exit~trainers:,node,32409,32817,4,
liberty bay|west.exit~trainers:,node,32403,32817,4,
liberty bay|west.exit~trainers:,node,32398,32812,4,
liberty bay|west.exit~trainers:,stand,32398,32811,4,
liberty bay|west.exit~trainers:,stand,32397,32810,3,
liberty bay|west.exit~trainers:,stand,32397,32812,3,
liberty bay|west.exit~trainers:,stand,32400,32812,3,
liberty bay|west.exit~trainers:,node,32395,32815,2,
liberty bay|west.exit~trainers:,node,32395,32822,2,
liberty bay|west.exit~trainers:,stand,32395,32822,2,

# --- liberty bay|boat~south.exit: (8 waypoints) ---
liberty bay|boat~south.exit:,node,32277,32892,6,
liberty bay|boat~south.exit:,node,32277,32883,6,
liberty bay|boat~south.exit:,node,32277,32875,6,
liberty bay|boat~south.exit:,node,32285,32873,6,
liberty bay|boat~south.exit:,node,32296,32872,6,
liberty bay|boat~south.exit:,node,32305,32869,6,
liberty bay|boat~south.exit:,stand,32306,32868,6,
liberty bay|boat~south.exit:,node,32306,32861,7,

# --- liberty bay|temple~south.exit: (8 waypoints) ---
liberty bay|temple~south.exit:,node,32314,32820,6,
liberty bay|temple~south.exit:,stand,32314,32821,6,
liberty bay|temple~south.exit:,node,32315,32827,7,
liberty bay|temple~south.exit:,node,32314,32834,7,
liberty bay|temple~south.exit:,node,32311,32842,7,
liberty bay|temple~south.exit:,node,32311,32849,7,
liberty bay|temple~south.exit:,node,32311,32857,7,
liberty bay|temple~south.exit:,node,32306,32861,7,

# --- liberty bay|depot~south.exit: (11 waypoints) ---
liberty bay|depot~south.exit:,node,32335,32837,7,
liberty bay|depot~south.exit:,stand,32336,32838,7,
liberty bay|depot~south.exit:,node,32337,32838,6,
liberty bay|depot~south.exit:,stand,32336,32838,6,
liberty bay|depot~south.exit:,node,32330,32836,7,
liberty bay|depot~south.exit:,node,32324,32836,7,
liberty bay|depot~south.exit:,node,32318,32838,7,
