source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- venore|boat~boat: (2 waypoints) ---
venore|north.gate~west.gate:,node,32897,32046,6,
venore|north.gate~west.gate:,node,32897,32055,6,
venore|north.gate~west.gate:,node,32897,32064,6,
venore|north.gate~west.gate:,node,32897,32073,6,
venore|north.gate~west.gate:,node,32897,32082,6,
venore|north.gate~west.gate:,node,32897,32091,6,
venore|north.gate~west.gate:,node,32897,32100,6,
venore|north.gate~west.gate:,node,32897,32109,6,
venore|north.gate~west.gate:,node,32897,32118,6,
venore|north.gate~west.gate:,node,32889,32126,6,
venore|north.gate~west.gate:,node,32876,32126,6,
venore|north.gate~west.gate:,node,32863,32126,6,
venore|north.gate~west.gate:,stand,32862,32126,6,

# --- venore|temple~west.gate: (15 waypoints) ---
venore|temple~west.gate:,node,32954,32077,7,
venore|temple~west.gate:,stand,32953,32077,7,
venore|temple~west.gate:,node,32954,32085,6,
venore|temple~west.gate:,node,32953,32094,6,
venore|temple~west.gate:,node,32943,32096,6,
venore|temple~west.gate:,node,32936,32098,6,
venore|temple~west.gate:,node,32935,32108,6,
venore|temple~west.gate:,node,32935,32118,6,
venore|temple~west.gate:,node,32928,32126,6,
venore|temple~west.gate:,node,32915,32126,6,
venore|temple~west.gate:,node,32902,32126,6,
venore|temple~west.gate:,node,32889,32126,6,
venore|temple~west.gate:,node,32876,32126,6,
venore|temple~west.gate:,node,32863,32126,6,
venore|temple~west.gate:,stand,32862,32126,6,

# --- venore|potions~west.gate: (17 waypoints) ---
venore|potions~west.gate:,node,32976,32079,6,
venore|potions~west.gate:,node,32972,32073,6,
venore|potions~west.gate:,node,32963,32073,6,
venore|potions~west.gate:,node,32962,32080,6,
venore|potions~west.gate:,node,32954,32085,6,
venore|potions~west.gate:,node,32953,32094,6,
venore|potions~west.gate:,node,32943,32096,6,
venore|potions~west.gate:,node,32936,32098,6,
venore|potions~west.gate:,node,32935,32108,6,
venore|potions~west.gate:,node,32935,32118,6,
venore|potions~west.gate:,node,32928,32126,6,
venore|potions~west.gate:,node,32915,32126,6,
venore|potions~west.gate:,node,32902,32126,6,
venore|potions~west.gate:,node,32889,32126,6,
venore|potions~west.gate:,node,32876,32126,6,
venore|potions~west.gate:,node,32863,32126,6,
venore|potions~west.gate:,stand,32862,32126,6,

# --- venore|runes~west.gate: (17 waypoints) ---
venore|runes~west.gate:,node,32976,32079,6,
venore|runes~west.gate:,node,32972,32073,6,
venore|runes~west.gate:,node,32963,32073,6,
venore|runes~west.gate:,node,32962,32080,6,
venore|runes~west.gate:,node,32954,32085,6,
venore|runes~west.gate:,node,32953,32094,6,
venore|runes~west.gate:,node,32943,32096,6,
venore|runes~west.gate:,node,32936,32098,6,
venore|runes~west.gate:,node,32935,32108,6,
venore|runes~west.gate:,node,32935,32118,6,
venore|runes~west.gate:,node,32928,32126,6,
venore|runes~west.gate:,node,32915,32126,6,
venore|runes~west.gate:,node,32902,32126,6,
venore|runes~west.gate:,node,32889,32126,6,
venore|runes~west.gate:,node,32876,32126,6,
venore|runes~west.gate:,node,32863,32126,6,
venore|runes~west.gate:,stand,32862,32126,6,

# --- venore|depot~west.gate: (26 waypoints) ---
venore|depot~west.gate:,node,33019,32058,6,
venore|depot~west.gate:,stand,33020,32059,6,
venore|depot~west.gate:,node,33018,32057,7,
venore|depot~west.gate:,stand,33020,32059,7,
venore|depot~west.gate:,node,33015,32055,6,
venore|depot~west.gate:,node,33006,32053,6,
venore|depot~west.gate:,node,32996,32053,6,
venore|depot~west.gate:,node,32986,32053,6,
venore|depot~west.gate:,node,32982,32059,6,
venore|depot~west.gate:,node,32981,32069,6,
venore|depot~west.gate:,node,32972,32073,6,
venore|depot~west.gate:,node,32963,32073,6,
venore|depot~west.gate:,node,32962,32080,6,
venore|depot~west.gate:,node,32954,32085,6,
venore|depot~west.gate:,node,32953,32094,6,
venore|depot~west.gate:,node,32943,32096,6,
venore|depot~west.gate:,node,32936,32098,6,
venore|depot~west.gate:,node,32935,32108,6,
venore|depot~west.gate:,node,32935,32118,6,
venore|depot~west.gate:,node,32928,32126,6,
venore|depot~west.gate:,node,32915,32126,6,
venore|depot~west.gate:,node,32902,32126,6,
venore|depot~west.gate:,node,32889,32126,6,
venore|depot~west.gate:,node,32876,32126,6,
venore|depot~west.gate:,node,32863,32126,6,
venore|depot~west.gate:,stand,32862,32126,6,

# --- venore|bank~west.gate: (21 waypoints) ---
venore|bank~west.gate:,node,33006,32053,6,
venore|bank~west.gate:,node,32996,32053,6,
venore|bank~west.gate:,node,32986,32053,6,
venore|bank~west.gate:,node,32982,32059,6,
venore|bank~west.gate:,node,32981,32069,6,
venore|bank~west.gate:,node,32972,32073,6,
venore|bank~west.gate:,node,32963,32073,6,
venore|bank~west.gate:,node,32962,32080,6,
venore|bank~west.gate:,node,32954,32085,6,
venore|bank~west.gate:,node,32953,32094,6,
venore|bank~west.gate:,node,32943,32096,6,
venore|bank~west.gate:,node,32936,32098,6,
venore|bank~west.gate:,node,32935,32108,6,
venore|bank~west.gate:,node,32935,32118,6,
venore|bank~west.gate:,node,32928,32126,6,
venore|bank~west.gate:,node,32915,32126,6,
venore|bank~west.gate:,node,32902,32126,6,
venore|bank~west.gate:,node,32889,32126,6,
venore|bank~west.gate:,node,32876,32126,6,
venore|bank~west.gate:,node,32863,32126,6,
venore|bank~west.gate:,stand,32862,32126,6,

# --- venore|food~west.gate: (20 waypoints) ---
venore|food~west.gate:,node,32976,32047,6,
venore|food~west.gate:,node,32979,32053,6,
venore|food~west.gate:,node,32982,32059,6,
venore|food~west.gate:,node,32981,32069,6,
venore|food~west.gate:,node,32972,32073,6,
venore|food~west.gate:,node,32963,32073,6,
venore|food~west.gate:,node,32962,32080,6,
venore|food~west.gate:,node,32954,32085,6,
venore|food~west.gate:,node,32953,32094,6,
venore|food~west.gate:,node,32943,32096,6,
venore|food~west.gate:,node,32936,32098,6,
venore|food~west.gate:,node,32935,32108,6,
venore|food~west.gate:,node,32935,32118,6,
venore|food~west.gate:,node,32928,32126,6,
venore|food~west.gate:,node,32915,32126,6,
venore|food~west.gate:,node,32902,32126,6,
venore|food~west.gate:,node,32889,32126,6,
venore|food~west.gate:,node,32876,32126,6,
venore|food~west.gate:,node,32863,32126,6,
venore|food~west.gate:,stand,32862,32126,6,

# --- venore|boat~west.gate: (20 waypoints) ---
venore|boat~west.gate:,node,32955,32030,6,
venore|boat~west.gate:,node,32953,32043,6,
venore|boat~west.gate:,node,32953,32052,6,
venore|boat~west.gate:,node,32945,32053,6,
venore|boat~west.gate:,node,32936,32053,6,
venore|boat~west.gate:,node,32926,32053,6,
venore|boat~west.gate:,node,32918,32055,6,
venore|boat~west.gate:,node,32911,32056,6,
venore|boat~west.gate:,node,32902,32056,6,
venore|boat~west.gate:,node,32897,32064,6,
venore|boat~west.gate:,node,32897,32073,6,
venore|boat~west.gate:,node,32897,32082,6,
venore|boat~west.gate:,node,32897,32091,6,
venore|boat~west.gate:,node,32897,32100,6,
venore|boat~west.gate:,node,32897,32109,6,
venore|boat~west.gate:,node,32897,32118,6,
venore|boat~west.gate:,node,32889,32126,6,
venore|boat~west.gate:,node,32876,32126,6,
venore|boat~west.gate:,node,32863,32126,6,
venore|boat~west.gate:,stand,32862,32126,6,

# --- venore|trainers~west.gate: (19 waypoints) ---
venore|trainers~west.gate:,node,32934,32078,11,
venore|trainers~west.gate:,ladder,32932,32077,11,
venore|trainers~west.gate:,ladder,32933,32077,10,
venore|trainers~west.gate:,stand,32932,32079,9,
venore|trainers~west.gate:,stand,32931,32077,8,
venore|trainers~west.gate:,node,32935,32075,7,
venore|trainers~west.gate:,stand,32935,32075,7,
venore|trainers~west.gate:,node,32936,32082,6,
venore|trainers~west.gate:,node,32936,32090,6,
venore|trainers~west.gate:,node,32936,32098,6,
venore|trainers~west.gate:,node,32935,32108,6,
venore|trainers~west.gate:,node,32935,32118,6,
venore|trainers~west.gate:,node,32928,32126,6,
venore|trainers~west.gate:,node,32915,32126,6,
venore|trainers~west.gate:,node,32902,32126,6,
venore|trainers~west.gate:,node,32889,32126,6,
venore|trainers~west.gate:,node,32876,32126,6,
venore|trainers~west.gate:,node,32863,32126,6,
venore|trainers~west.gate:,stand,32862,32126,6,

# --- venore|south.gate~south.gate: (2 waypoints) ---
venore|south.gate~south.gate:,node,32936,32158,6,
venore|south.gate~south.gate:,stand,32936,32159,6,

# --- venore|east.gate~south.gate: (1 waypoints) ---
venore|east.gate~south.gate:,node,33004,32100,7,

# --- venore|west.gate~south.gate: (12 waypoints) ---
venore|west.gate~south.gate:,node,32861,32126,7,
venore|west.gate~south.gate:,stand,32862,32126,7,
venore|west.gate~south.gate:,node,32874,32125,6,
venore|west.gate~south.gate:,node,32885,32125,6,
venore|west.gate~south.gate:,node,32897,32125,6,
venore|west.gate~south.gate:,node,32909,32125,6,
venore|west.gate~south.gate:,node,32921,32126,6,
venore|west.gate~south.gate:,node,32932,32126,6,
venore|west.gate~south.gate:,node,32936,32136,6,
venore|west.gate~south.gate:,node,32936,32146,6,
venore|west.gate~south.gate:,node,32936,32158,6,
venore|west.gate~south.gate:,stand,32936,32159,6,

# --- venore|north.gate~south.gate: (22 waypoints) ---
venore|north.gate~south.gate:,node,32866,32032,7,
venore|north.gate~south.gate:,stand,32867,32032,7,
venore|north.gate~south.gate:,node,32879,32031,6,
venore|north.gate~south.gate:,node,32891,32032,6,
venore|north.gate~south.gate:,node,32898,32039,6,
venore|north.gate~south.gate:,node,32898,32047,6,
venore|north.gate~south.gate:,node,32898,32055,6,
venore|north.gate~south.gate:,node,32898,32063,6,
venore|north.gate~south.gate:,node,32898,32071,6,
venore|north.gate~south.gate:,node,32898,32079,6,
venore|north.gate~south.gate:,node,32898,32087,6,
venore|north.gate~south.gate:,node,32898,32095,6,
venore|north.gate~south.gate:,node,32898,32103,6,
venore|north.gate~south.gate:,node,32898,32111,6,
venore|north.gate~south.gate:,node,32898,32119,6,
venore|north.gate~south.gate:,node,32909,32125,6,
venore|north.gate~south.gate:,node,32921,32126,6,
venore|north.gate~south.gate:,node,32932,32126,6,
venore|north.gate~south.gate:,node,32936,32136,6,
venore|north.gate~south.gate:,node,32936,32146,6,
venore|north.gate~south.gate:,node,32936,32158,6,
venore|north.gate~south.gate:,stand,32936,32159,6,

# --- venore|boat~south.gate: (16 waypoints) ---
venore|boat~south.gate:,node,32955,32031,6,
venore|boat~south.gate:,node,32954,32043,6,
venore|boat~south.gate:,node,32954,32054,6,
venore|boat~south.gate:,node,32954,32063,6,
venore|boat~south.gate:,node,32954,32072,6,
venore|boat~south.gate:,node,32954,32084,6,
venore|boat~south.gate:,node,32953,32092,6,
venore|boat~south.gate:,node,32945,32096,6,
venore|boat~south.gate:,node,32936,32096,6,
venore|boat~south.gate:,node,32936,32106,6,
venore|boat~south.gate:,node,32936,32116,6,
venore|boat~south.gate:,node,32936,32126,6,
venore|boat~south.gate:,node,32936,32136,6,
venore|boat~south.gate:,node,32936,32146,6,
venore|boat~south.gate:,node,32936,32158,6,
venore|boat~south.gate:,stand,32936,32159,6,

# --- venore|loot.yanni~south.gate: (8 waypoints) ---
venore|loot.yanni~south.gate:,node,32909,32118,6,
venore|loot.yanni~south.gate:,node,32909,32125,6,
venore|loot.yanni~south.gate:,node,32921,32126,6,
venore|loot.yanni~south.gate:,node,32932,32126,6,
venore|loot.yanni~south.gate:,node,32936,32136,6,
venore|loot.yanni~south.gate:,node,32936,32146,6,
venore|loot.yanni~south.gate:,node,32936,32158,6,
venore|loot.yanni~south.gate:,stand,32936,32159,6,

# --- venore|loot.romella~south.gate: (8 waypoints) ---
venore|loot.romella~south.gate:,node,32909,32118,6,
venore|loot.romella~south.gate:,node,32909,32125,6,
venore|loot.romella~south.gate:,node,32921,32126,6,
venore|loot.romella~south.gate:,node,32932,32126,6,
venore|loot.romella~south.gate:,node,32936,32136,6,
venore|loot.romella~south.gate:,node,32936,32146,6,
venore|loot.romella~south.gate:,node,32936,32158,6,
venore|loot.romella~south.gate:,stand,32936,32159,6,

# --- venore|ammo~south.gate: (8 waypoints) ---
venore|ammo~south.gate:,node,32909,32118,6,
venore|ammo~south.gate:,node,32909,32125,6,
venore|ammo~south.gate:,node,32921,32126,6,
venore|ammo~south.gate:,node,32932,32126,6,
venore|ammo~south.gate:,node,32936,32136,6,
venore|ammo~south.gate:,node,32936,32146,6,
venore|ammo~south.gate:,node,32936,32158,6,
venore|ammo~south.gate:,stand,32936,32159,6,

# --- venore|soft.boots~south.gate: (10 waypoints) ---
venore|soft.boots~south.gate:,node,32948,32101,6,
venore|soft.boots~south.gate:,node,32945,32096,6,
venore|soft.boots~south.gate:,node,32936,32096,6,
venore|soft.boots~south.gate:,node,32936,32106,6,
venore|soft.boots~south.gate:,node,32936,32116,6,
venore|soft.boots~south.gate:,node,32936,32126,6,
venore|soft.boots~south.gate:,node,32936,32136,6,
venore|soft.boots~south.gate:,node,32936,32146,6,
venore|soft.boots~south.gate:,node,32936,32158,6,
venore|soft.boots~south.gate:,stand,32936,32159,6,

# --- venore|food~south.gate: (17 waypoints) ---
venore|food~south.gate:,node,32976,32045,6,
venore|food~south.gate:,node,32974,32052,6,
venore|food~south.gate:,node,32965,32053,6,
venore|food~south.gate:,node,32954,32054,6,
venore|food~south.gate:,node,32954,32063,6,
venore|food~south.gate:,node,32954,32072,6,
venore|food~south.gate:,node,32954,32084,6,
venore|food~south.gate:,node,32953,32092,6,
venore|food~south.gate:,node,32945,32096,6,
venore|food~south.gate:,node,32936,32096,6,
venore|food~south.gate:,node,32936,32106,6,
venore|food~south.gate:,node,32936,32116,6,
venore|food~south.gate:,node,32936,32126,6,
venore|food~south.gate:,node,32936,32136,6,
venore|food~south.gate:,node,32936,32146,6,
venore|food~south.gate:,node,32936,32158,6,
venore|food~south.gate:,stand,32936,32159,6,

# --- venore|runes~south.gate: (15 waypoints) ---
venore|runes~south.gate:,node,32975,32079,6,
venore|runes~south.gate:,node,32972,32073,6,
venore|runes~south.gate:,node,32964,32073,6,
venore|runes~south.gate:,node,32962,32080,6,
venore|runes~south.gate:,node,32954,32084,6,
venore|runes~south.gate:,node,32953,32092,6,
venore|runes~south.gate:,node,32945,32096,6,
venore|runes~south.gate:,node,32936,32096,6,
venore|runes~south.gate:,node,32936,32106,6,
venore|runes~south.gate:,node,32936,32116,6,
venore|runes~south.gate:,node,32936,32126,6,
venore|runes~south.gate:,node,32936,32136,6,
venore|runes~south.gate:,node,32936,32146,6,
venore|runes~south.gate:,node,32936,32158,6,
venore|runes~south.gate:,stand,32936,32159,6,

# --- venore|potions~south.gate: (15 waypoints) ---
venore|potions~south.gate:,node,32975,32079,6,
venore|potions~south.gate:,node,32972,32073,6,
venore|potions~south.gate:,node,32964,32073,6,
venore|potions~south.gate:,node,32962,32080,6,
venore|potions~south.gate:,node,32954,32084,6,
venore|potions~south.gate:,node,32953,32092,6,
venore|potions~south.gate:,node,32945,32096,6,
venore|potions~south.gate:,node,32936,32096,6,
venore|potions~south.gate:,node,32936,32106,6,
venore|potions~south.gate:,node,32936,32116,6,
venore|potions~south.gate:,node,32936,32126,6,
venore|potions~south.gate:,node,32936,32136,6,
venore|potions~south.gate:,node,32936,32146,6,
venore|potions~south.gate:,node,32936,32158,6,
venore|potions~south.gate:,stand,32936,32159,6,

# --- venore|depot~south.gate: (24 waypoints) ---
venore|depot~south.gate:,node,33019,32058,6,
venore|depot~south.gate:,stand,33020,32059,6,
venore|depot~south.gate:,node,33018,32057,7,
venore|depot~south.gate:,stand,33020,32059,7,
venore|depot~south.gate:,node,33015,32054,6,
venore|depot~south.gate:,node,33007,32054,6,
venore|depot~south.gate:,node,33006,32063,6,
venore|depot~south.gate:,node,33006,32070,6,
venore|depot~south.gate:,node,32995,32073,6,
venore|depot~south.gate:,node,32984,32073,6,
venore|depot~south.gate:,node,32972,32073,6,
venore|depot~south.gate:,node,32964,32073,6,
venore|depot~south.gate:,node,32962,32080,6,
venore|depot~south.gate:,node,32954,32084,6,
venore|depot~south.gate:,node,32953,32092,6,
venore|depot~south.gate:,node,32945,32096,6,
venore|depot~south.gate:,node,32936,32096,6,
venore|depot~south.gate:,node,32936,32106,6,
venore|depot~south.gate:,node,32936,32116,6,
venore|depot~south.gate:,node,32936,32126,6,
venore|depot~south.gate:,node,32936,32136,6,
venore|depot~south.gate:,node,32936,32146,6,
venore|depot~south.gate:,node,32936,32158,6,
venore|depot~south.gate:,stand,32936,32159,6,

# --- venore|bank~south.gate: (19 waypoints) ---
venore|bank~south.gate:,node,33007,32054,6,
venore|bank~south.gate:,node,33006,32063,6,
venore|bank~south.gate:,node,33006,32070,6,
venore|bank~south.gate:,node,32995,32073,6,
venore|bank~south.gate:,node,32984,32073,6,
venore|bank~south.gate:,node,32972,32073,6,
venore|bank~south.gate:,node,32964,32073,6,
venore|bank~south.gate:,node,32962,32080,6,
venore|bank~south.gate:,node,32954,32084,6,
venore|bank~south.gate:,node,32953,32092,6,
venore|bank~south.gate:,node,32945,32096,6,
venore|bank~south.gate:,node,32936,32096,6,
venore|bank~south.gate:,node,32936,32106,6,
venore|bank~south.gate:,node,32936,32116,6,
venore|bank~south.gate:,node,32936,32126,6,
venore|bank~south.gate:,node,32936,32136,6,
venore|bank~south.gate:,node,32936,32146,6,
venore|bank~south.gate:,node,32936,32158,6,
venore|bank~south.gate:,stand,32936,32159,6,

# --- venore|trainers~south.gate: (17 waypoints) ---
venore|trainers~south.gate:,node,32934,32078,11,
venore|trainers~south.gate:,ladder,32932,32077,11,
venore|trainers~south.gate:,ladder,32933,32077,10,
venore|trainers~south.gate:,stand,32932,32079,9,
venore|trainers~south.gate:,stand,32931,32077,8,
venore|trainers~south.gate:,node,32935,32075,7,
venore|trainers~south.gate:,stand,32935,32075,7,
venore|trainers~south.gate:,node,32936,32081,6,
venore|trainers~south.gate:,node,32936,32088,6,
venore|trainers~south.gate:,node,32936,32096,6,
venore|trainers~south.gate:,node,32936,32106,6,
venore|trainers~south.gate:,node,32936,32116,6,
venore|trainers~south.gate:,node,32936,32126,6,
venore|trainers~south.gate:,node,32936,32136,6,
venore|trainers~south.gate:,node,32936,32146,6,
venore|trainers~south.gate:,node,32936,32158,6,
venore|trainers~south.gate:,stand,32936,32159,6,

# --- venore|temple~south.gate: (13 waypoints) ---
venore|temple~south.gate:,node,32954,32077,7,
venore|temple~south.gate:,stand,32953,32077,7,
venore|temple~south.gate:,node,32954,32084,6,
venore|temple~south.gate:,node,32953,32092,6,
venore|temple~south.gate:,node,32945,32096,6,
venore|temple~south.gate:,node,32936,32096,6,
venore|temple~south.gate:,node,32936,32106,6,
venore|temple~south.gate:,node,32936,32116,6,
venore|temple~south.gate:,node,32936,32126,6,
venore|temple~south.gate:,node,32936,32136,6,
venore|temple~south.gate:,node,32936,32146,6,
venore|temple~south.gate:,node,32936,32158,6,
venore|temple~south.gate:,stand,32936,32159,6,

# --- venore|north.gate~north.gate: (2 waypoints) ---
venore|north.gate~north.gate:,node,32868,32032,6,
venore|north.gate~north.gate:,stand,32867,32032,6,

# --- venore|east.gate~north.gate: (1 waypoints) ---
venore|east.gate~north.gate:,node,33004,32100,7,

# --- venore|south.gate~north.gate: (19 waypoints) ---
venore|south.gate~north.gate:,node,32936,32160,7,
venore|south.gate~north.gate:,stand,32936,32159,7,
venore|south.gate~north.gate:,node,32936,32150,6,
venore|south.gate~north.gate:,node,32936,32139,6,
venore|south.gate~north.gate:,node,32935,32127,6,
venore|south.gate~north.gate:,node,32924,32126,6,
venore|south.gate~north.gate:,node,32913,32126,6,
venore|south.gate~north.gate:,node,32900,32125,6,
venore|south.gate~north.gate:,node,32897,32115,6,
venore|south.gate~north.gate:,node,32897,32102,6,
venore|south.gate~north.gate:,node,32897,32089,6,
venore|south.gate~north.gate:,node,32897,32076,6,
venore|south.gate~north.gate:,node,32897,32063,6,
venore|south.gate~north.gate:,node,32897,32050,6,
venore|south.gate~north.gate:,node,32897,32037,6,
venore|south.gate~north.gate:,node,32890,32032,6,
venore|south.gate~north.gate:,node,32879,32032,6,
venore|south.gate~north.gate:,node,32868,32032,6,
venore|south.gate~north.gate:,stand,32867,32032,6,

# --- venore|west.gate~north.gate: (16 waypoints) ---
venore|west.gate~north.gate:,node,32861,32126,7,
venore|west.gate~north.gate:,stand,32862,32126,7,
venore|west.gate~north.gate:,node,32871,32125,6,
venore|west.gate~north.gate:,node,32882,32125,6,
venore|west.gate~north.gate:,node,32894,32125,6,
venore|west.gate~north.gate:,node,32897,32115,6,
venore|west.gate~north.gate:,node,32897,32102,6,
venore|west.gate~north.gate:,node,32897,32089,6,
venore|west.gate~north.gate:,node,32897,32076,6,
venore|west.gate~north.gate:,node,32897,32063,6,
venore|west.gate~north.gate:,node,32897,32050,6,
venore|west.gate~north.gate:,node,32897,32037,6,
venore|west.gate~north.gate:,node,32890,32032,6,
venore|west.gate~north.gate:,node,32879,32032,6,
venore|west.gate~north.gate:,node,32868,32032,6,
venore|west.gate~north.gate:,stand,32867,32032,6,

# --- venore|loot.yanni~north.gate: (13 waypoints) ---
venore|loot.yanni~north.gate:,node,32908,32120,6,
venore|loot.yanni~north.gate:,node,32900,32125,6,
venore|loot.yanni~north.gate:,node,32897,32115,6,
venore|loot.yanni~north.gate:,node,32897,32102,6,
venore|loot.yanni~north.gate:,node,32897,32089,6,
venore|loot.yanni~north.gate:,node,32897,32076,6,
venore|loot.yanni~north.gate:,node,32897,32063,6,
venore|loot.yanni~north.gate:,node,32897,32050,6,
venore|loot.yanni~north.gate:,node,32897,32037,6,
venore|loot.yanni~north.gate:,node,32890,32032,6,
venore|loot.yanni~north.gate:,node,32879,32032,6,
venore|loot.yanni~north.gate:,node,32868,32032,6,
venore|loot.yanni~north.gate:,stand,32867,32032,6,

# --- venore|loot.romella~north.gate: (13 waypoints) ---
venore|loot.romella~north.gate:,node,32908,32120,6,
venore|loot.romella~north.gate:,node,32900,32125,6,
venore|loot.romella~north.gate:,node,32897,32115,6,
venore|loot.romella~north.gate:,node,32897,32102,6,
venore|loot.romella~north.gate:,node,32897,32089,6,
venore|loot.romella~north.gate:,node,32897,32076,6,
venore|loot.romella~north.gate:,node,32897,32063,6,
venore|loot.romella~north.gate:,node,32897,32050,6,
venore|loot.romella~north.gate:,node,32897,32037,6,
venore|loot.romella~north.gate:,node,32890,32032,6,
venore|loot.romella~north.gate:,node,32879,32032,6,
venore|loot.romella~north.gate:,node,32868,32032,6,
venore|loot.romella~north.gate:,stand,32867,32032,6,

# --- venore|ammo~north.gate: (13 waypoints) ---
venore|ammo~north.gate:,node,32908,32120,6,
venore|ammo~north.gate:,node,32900,32125,6,
venore|ammo~north.gate:,node,32897,32115,6,
venore|ammo~north.gate:,node,32897,32102,6,
venore|ammo~north.gate:,node,32897,32089,6,
venore|ammo~north.gate:,node,32897,32076,6,
venore|ammo~north.gate:,node,32897,32063,6,
venore|ammo~north.gate:,node,32897,32050,6,
venore|ammo~north.gate:,node,32897,32037,6,
venore|ammo~north.gate:,node,32890,32032,6,
venore|ammo~north.gate:,node,32879,32032,6,
venore|ammo~north.gate:,node,32868,32032,6,
venore|ammo~north.gate:,stand,32867,32032,6,

# --- venore|boat~north.gate: (14 waypoints) ---
venore|boat~north.gate:,node,32955,32031,6,
venore|boat~north.gate:,node,32953,32043,6,
venore|boat~north.gate:,node,32953,32052,6,
venore|boat~north.gate:,node,32943,32053,6,
venore|boat~north.gate:,node,32933,32053,6,
venore|boat~north.gate:,node,32923,32053,6,
venore|boat~north.gate:,node,32918,32047,6,
venore|boat~north.gate:,node,32918,32037,6,
venore|boat~north.gate:,node,32908,32037,6,
venore|boat~north.gate:,node,32897,32037,6,
venore|boat~north.gate:,node,32890,32032,6,
venore|boat~north.gate:,node,32879,32032,6,
venore|boat~north.gate:,node,32868,32032,6,
venore|boat~north.gate:,stand,32867,32032,6,

# --- venore|food~north.gate: (15 waypoints) ---
venore|food~north.gate:,node,32976,32045,6,
venore|food~north.gate:,node,32974,32052,6,
venore|food~north.gate:,node,32966,32053,6,
venore|food~north.gate:,node,32954,32053,6,
venore|food~north.gate:,node,32943,32053,6,
venore|food~north.gate:,node,32933,32053,6,
venore|food~north.gate:,node,32923,32053,6,
venore|food~north.gate:,node,32918,32047,6,
venore|food~north.gate:,node,32918,32037,6,
venore|food~north.gate:,node,32908,32037,6,
venore|food~north.gate:,node,32897,32037,6,
venore|food~north.gate:,node,32890,32032,6,
venore|food~north.gate:,node,32879,32032,6,
venore|food~north.gate:,node,32868,32032,6,
venore|food~north.gate:,stand,32867,32032,6,

# --- venore|depot~north.gate: (22 waypoints) ---
venore|depot~north.gate:,node,33019,32058,6,
venore|depot~north.gate:,stand,33020,32059,6,
venore|depot~north.gate:,node,33017,32057,7,
venore|depot~north.gate:,stand,33020,32059,7,
venore|depot~north.gate:,node,33015,32054,6,
venore|depot~north.gate:,node,33005,32053,6,
venore|depot~north.gate:,node,32995,32053,6,
venore|depot~north.gate:,node,32985,32053,6,
venore|depot~north.gate:,node,32975,32053,6,
venore|depot~north.gate:,node,32966,32053,6,
venore|depot~north.gate:,node,32954,32053,6,
venore|depot~north.gate:,node,32943,32053,6,
venore|depot~north.gate:,node,32933,32053,6,
venore|depot~north.gate:,node,32923,32053,6,
venore|depot~north.gate:,node,32918,32047,6,
venore|depot~north.gate:,node,32918,32037,6,
venore|depot~north.gate:,node,32908,32037,6,
venore|depot~north.gate:,node,32897,32037,6,
venore|depot~north.gate:,node,32890,32032,6,
venore|depot~north.gate:,node,32879,32032,6,
venore|depot~north.gate:,node,32868,32032,6,
venore|depot~north.gate:,stand,32867,32032,6,

# --- venore|bank~north.gate: (18 waypoints) ---
venore|bank~north.gate:,node,33013,32053,6,
venore|bank~north.gate:,node,33005,32053,6,
venore|bank~north.gate:,node,32995,32053,6,
venore|bank~north.gate:,node,32985,32053,6,
venore|bank~north.gate:,node,32975,32053,6,
venore|bank~north.gate:,node,32966,32053,6,
venore|bank~north.gate:,node,32954,32053,6,
venore|bank~north.gate:,node,32943,32053,6,
venore|bank~north.gate:,node,32933,32053,6,
venore|bank~north.gate:,node,32923,32053,6,
venore|bank~north.gate:,node,32918,32047,6,
venore|bank~north.gate:,node,32918,32037,6,
venore|bank~north.gate:,node,32908,32037,6,
venore|bank~north.gate:,node,32897,32037,6,
venore|bank~north.gate:,node,32890,32032,6,
venore|bank~north.gate:,node,32879,32032,6,
venore|bank~north.gate:,node,32868,32032,6,
venore|bank~north.gate:,stand,32867,32032,6,

# --- venore|potions~north.gate: (16 waypoints) ---
venore|potions~north.gate:,node,32975,32079,6,
venore|potions~north.gate:,node,32973,32073,6,
venore|potions~north.gate:,node,32962,32073,6,
venore|potions~north.gate:,node,32954,32071,6,
venore|potions~north.gate:,node,32953,32060,6,
venore|potions~north.gate:,node,32943,32053,6,
venore|potions~north.gate:,node,32933,32053,6,
venore|potions~north.gate:,node,32923,32053,6,
venore|potions~north.gate:,node,32918,32047,6,
venore|potions~north.gate:,node,32918,32037,6,
venore|potions~north.gate:,node,32908,32037,6,
venore|potions~north.gate:,node,32897,32037,6,
venore|potions~north.gate:,node,32890,32032,6,
venore|potions~north.gate:,node,32879,32032,6,
venore|potions~north.gate:,node,32868,32032,6,
venore|potions~north.gate:,stand,32867,32032,6,

# --- venore|runes~north.gate: (16 waypoints) ---
venore|runes~north.gate:,node,32975,32079,6,
venore|runes~north.gate:,node,32973,32073,6,
venore|runes~north.gate:,node,32962,32073,6,
venore|runes~north.gate:,node,32954,32071,6,
venore|runes~north.gate:,node,32953,32060,6,
venore|runes~north.gate:,node,32943,32053,6,
venore|runes~north.gate:,node,32933,32053,6,
