source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- ankrahmun|boat~boat: (1 waypoints) ---
ankrahmun|boat~temple:,node,33124,32855,7,
ankrahmun|boat~temple:,node,33132,32855,7,
ankrahmun|boat~temple:,node,33139,32856,7,
ankrahmun|boat~temple:,node,33148,32856,7,
ankrahmun|boat~temple:,node,33156,32856,7,
ankrahmun|boat~temple:,node,33163,32856,7,
ankrahmun|boat~temple:,node,33164,32863,7,
ankrahmun|boat~temple:,node,33165,32868,7,
ankrahmun|boat~temple:,node,33172,32868,7,
ankrahmun|boat~temple:,node,33179,32868,7,
ankrahmun|boat~temple:,node,33186,32868,7,
ankrahmun|boat~temple:,node,33187,32861,7,
ankrahmun|boat~temple:,node,33193,32860,7,
ankrahmun|boat~temple:,node,33196,32855,7,
ankrahmun|boat~temple:,node,33196,32851,7,
ankrahmun|boat~temple:,stand,33195,32850,7,
ankrahmun|boat~temple:,node,33195,32853,8,
ankrahmun|boat~temple:,stand,33195,32853,8,

# --- ankrahmun|depot~temple: (19 waypoints) ---
ankrahmun|depot~temple:,node,33127,32849,7,
ankrahmun|depot~temple:,node,33127,32855,7,
ankrahmun|depot~temple:,node,33132,32855,7,
ankrahmun|depot~temple:,node,33139,32856,7,
ankrahmun|depot~temple:,node,33148,32856,7,
ankrahmun|depot~temple:,node,33156,32856,7,
ankrahmun|depot~temple:,node,33163,32856,7,
ankrahmun|depot~temple:,node,33164,32863,7,
ankrahmun|depot~temple:,node,33165,32868,7,
ankrahmun|depot~temple:,node,33172,32868,7,
ankrahmun|depot~temple:,node,33179,32868,7,
ankrahmun|depot~temple:,node,33186,32868,7,
ankrahmun|depot~temple:,node,33187,32861,7,
ankrahmun|depot~temple:,node,33193,32860,7,
ankrahmun|depot~temple:,node,33196,32855,7,
ankrahmun|depot~temple:,node,33196,32851,7,
ankrahmun|depot~temple:,stand,33195,32850,7,
ankrahmun|depot~temple:,node,33195,32853,8,
ankrahmun|depot~temple:,stand,33195,32853,8,

# --- ankrahmun|potions~temple: (21 waypoints) ---
ankrahmun|potions~temple:,stand,33131,32816,5,
ankrahmun|potions~temple:,node,33137,32818,6,
ankrahmun|potions~temple:,stand,33138,32818,6,
ankrahmun|potions~temple:,node,33141,32823,7,
ankrahmun|potions~temple:,node,33147,32828,7,
ankrahmun|potions~temple:,node,33156,32829,7,
ankrahmun|potions~temple:,node,33164,32830,7,
ankrahmun|potions~temple:,node,33164,32836,7,
ankrahmun|potions~temple:,node,33165,32841,7,
ankrahmun|potions~temple:,node,33165,32846,7,
ankrahmun|potions~temple:,node,33173,32847,7,
ankrahmun|potions~temple:,node,33180,32847,7,
ankrahmun|potions~temple:,node,33186,32847,7,
ankrahmun|potions~temple:,node,33187,32853,7,
ankrahmun|potions~temple:,node,33187,32859,7,
ankrahmun|potions~temple:,node,33193,32859,7,
ankrahmun|potions~temple:,node,33196,32855,7,
ankrahmun|potions~temple:,node,33196,32851,7,
ankrahmun|potions~temple:,stand,33195,32850,7,
ankrahmun|potions~temple:,node,33195,32853,8,
ankrahmun|potions~temple:,stand,33195,32853,8,

# --- ankrahmun|runes~temple: (21 waypoints) ---
ankrahmun|runes~temple:,stand,33131,32816,5,
ankrahmun|runes~temple:,node,33137,32818,6,
ankrahmun|runes~temple:,stand,33138,32818,6,
ankrahmun|runes~temple:,node,33141,32823,7,
ankrahmun|runes~temple:,node,33147,32828,7,
ankrahmun|runes~temple:,node,33156,32829,7,
ankrahmun|runes~temple:,node,33164,32830,7,
ankrahmun|runes~temple:,node,33164,32836,7,
ankrahmun|runes~temple:,node,33165,32841,7,
ankrahmun|runes~temple:,node,33165,32846,7,
ankrahmun|runes~temple:,node,33173,32847,7,
ankrahmun|runes~temple:,node,33180,32847,7,
ankrahmun|runes~temple:,node,33186,32847,7,
ankrahmun|runes~temple:,node,33187,32853,7,
ankrahmun|runes~temple:,node,33187,32859,7,
ankrahmun|runes~temple:,node,33193,32859,7,
ankrahmun|runes~temple:,node,33196,32855,7,
ankrahmun|runes~temple:,node,33196,32851,7,
ankrahmun|runes~temple:,stand,33195,32850,7,
ankrahmun|runes~temple:,node,33195,32853,8,
ankrahmun|runes~temple:,stand,33195,32853,8,

# --- ankrahmun|bank~temple: (19 waypoints) ---
ankrahmun|bank~temple:,node,33137,32823,6,
ankrahmun|bank~temple:,stand,33138,32823,6,
ankrahmun|bank~temple:,node,33147,32828,7,
ankrahmun|bank~temple:,node,33156,32829,7,
ankrahmun|bank~temple:,node,33164,32830,7,
ankrahmun|bank~temple:,node,33164,32836,7,
ankrahmun|bank~temple:,node,33165,32841,7,
ankrahmun|bank~temple:,node,33165,32846,7,
ankrahmun|bank~temple:,node,33173,32847,7,
ankrahmun|bank~temple:,node,33180,32847,7,
ankrahmun|bank~temple:,node,33186,32847,7,
ankrahmun|bank~temple:,node,33187,32853,7,
ankrahmun|bank~temple:,node,33187,32859,7,
ankrahmun|bank~temple:,node,33193,32859,7,
ankrahmun|bank~temple:,node,33196,32855,7,
ankrahmun|bank~temple:,node,33196,32851,7,
ankrahmun|bank~temple:,stand,33195,32850,7,
ankrahmun|bank~temple:,node,33195,32853,8,
ankrahmun|bank~temple:,stand,33195,32853,8,

# --- ankrahmun|loot~temple: (21 waypoints) ---
ankrahmun|loot~temple:,node,33137,32813,6,
ankrahmun|loot~temple:,stand,33138,32813,6,
ankrahmun|loot~temple:,node,33141,32816,7,
ankrahmun|loot~temple:,node,33141,32823,7,
ankrahmun|loot~temple:,node,33147,32828,7,
ankrahmun|loot~temple:,node,33156,32829,7,
ankrahmun|loot~temple:,node,33164,32830,7,
ankrahmun|loot~temple:,node,33164,32836,7,
ankrahmun|loot~temple:,node,33165,32841,7,
ankrahmun|loot~temple:,node,33165,32846,7,
ankrahmun|loot~temple:,node,33173,32847,7,
ankrahmun|loot~temple:,node,33180,32847,7,
ankrahmun|loot~temple:,node,33186,32847,7,
ankrahmun|loot~temple:,node,33187,32853,7,
ankrahmun|loot~temple:,node,33187,32859,7,
ankrahmun|loot~temple:,node,33193,32859,7,
ankrahmun|loot~temple:,node,33196,32855,7,
ankrahmun|loot~temple:,node,33196,32851,7,
ankrahmun|loot~temple:,stand,33195,32850,7,
ankrahmun|loot~temple:,node,33195,32853,8,
ankrahmun|loot~temple:,stand,33195,32853,8,

# --- ankrahmun|food~temple: (20 waypoints) ---
ankrahmun|food~temple:,node,33132,32823,6,
ankrahmun|food~temple:,node,33137,32823,6,
ankrahmun|food~temple:,stand,33138,32823,6,
ankrahmun|food~temple:,node,33147,32828,7,
ankrahmun|food~temple:,node,33156,32829,7,
ankrahmun|food~temple:,node,33164,32830,7,
ankrahmun|food~temple:,node,33164,32836,7,
ankrahmun|food~temple:,node,33165,32841,7,
ankrahmun|food~temple:,node,33165,32846,7,
ankrahmun|food~temple:,node,33173,32847,7,
ankrahmun|food~temple:,node,33180,32847,7,
ankrahmun|food~temple:,node,33186,32847,7,
ankrahmun|food~temple:,node,33187,32853,7,
ankrahmun|food~temple:,node,33187,32859,7,
ankrahmun|food~temple:,node,33193,32859,7,
ankrahmun|food~temple:,node,33196,32855,7,
ankrahmun|food~temple:,node,33196,32851,7,
ankrahmun|food~temple:,stand,33195,32850,7,
ankrahmun|food~temple:,node,33195,32853,8,
ankrahmun|food~temple:,stand,33195,32853,8,

# --- ankrahmun|ammo~temple: (21 waypoints) ---
ankrahmun|ammo~temple:,node,33150,32810,4,
ankrahmun|ammo~temple:,stand,33149,32809,4,
ankrahmun|ammo~temple:,stand,33151,32809,5,
ankrahmun|ammo~temple:,node,33156,32812,6,
ankrahmun|ammo~temple:,node,33163,32813,6,
ankrahmun|ammo~temple:,node,33169,32815,6,
ankrahmun|ammo~temple:,node,33173,32817,6,
ankrahmun|ammo~temple:,stand,33174,32817,6,
ankrahmun|ammo~temple:,node,33178,32821,7,
ankrahmun|ammo~temple:,node,33183,32828,7,
ankrahmun|ammo~temple:,node,33183,32836,7,
ankrahmun|ammo~temple:,node,33185,32842,7,
ankrahmun|ammo~temple:,node,33186,32847,7,
ankrahmun|ammo~temple:,node,33187,32853,7,
ankrahmun|ammo~temple:,node,33187,32859,7,
ankrahmun|ammo~temple:,node,33193,32859,7,
ankrahmun|ammo~temple:,node,33196,32855,7,
ankrahmun|ammo~temple:,node,33196,32851,7,
ankrahmun|ammo~temple:,stand,33195,32850,7,
ankrahmun|ammo~temple:,node,33195,32853,8,
ankrahmun|ammo~temple:,stand,33195,32853,8,

# --- ankrahmun|trainers~temple: (24 waypoints) ---
ankrahmun|trainers~temple:,node,33167,32815,4,
ankrahmun|trainers~temple:,node,33160,32815,4,
ankrahmun|trainers~temple:,node,33154,32813,4,
ankrahmun|trainers~temple:,node,33150,32810,4,
ankrahmun|trainers~temple:,stand,33149,32809,4,
ankrahmun|trainers~temple:,stand,33151,32809,5,
ankrahmun|trainers~temple:,node,33156,32812,6,
ankrahmun|trainers~temple:,node,33163,32813,6,
ankrahmun|trainers~temple:,node,33169,32815,6,
ankrahmun|trainers~temple:,node,33173,32817,6,
ankrahmun|trainers~temple:,stand,33174,32817,6,
ankrahmun|trainers~temple:,node,33178,32821,7,
ankrahmun|trainers~temple:,node,33183,32828,7,
ankrahmun|trainers~temple:,node,33183,32836,7,
ankrahmun|trainers~temple:,node,33185,32842,7,
ankrahmun|trainers~temple:,node,33186,32847,7,
ankrahmun|trainers~temple:,node,33187,32853,7,
ankrahmun|trainers~temple:,node,33187,32859,7,
ankrahmun|trainers~temple:,node,33193,32859,7,
ankrahmun|trainers~temple:,node,33196,32855,7,
ankrahmun|trainers~temple:,node,33196,32851,7,
ankrahmun|trainers~temple:,stand,33195,32850,7,
ankrahmun|trainers~temple:,node,33195,32853,8,
ankrahmun|trainers~temple:,stand,33195,32853,8,

# --- ankrahmun|temple~temple: (4 waypoints) ---
ankrahmun|temple~temple:,node,33196,32851,7,
ankrahmun|temple~temple:,stand,33195,32850,7,
ankrahmun|temple~temple:,node,33195,32853,8,
ankrahmun|temple~temple:,stand,33195,32853,8,

# --- ankrahmun|west.gate~temple: (30 waypoints) ---
ankrahmun|west.gate~temple:,node,33087,32783,7,
ankrahmun|west.gate~temple:,stand,33087,32784,7,
ankrahmun|west.gate~temple:,stand,33087,32787,6,
ankrahmun|west.gate~temple:,node,33089,32792,7,
ankrahmun|west.gate~temple:,node,33098,32793,7,
ankrahmun|west.gate~temple:,node,33099,32800,7,
ankrahmun|west.gate~temple:,node,33099,32807,7,
ankrahmun|west.gate~temple:,node,33109,32808,7,
ankrahmun|west.gate~temple:,node,33119,32809,7,
ankrahmun|west.gate~temple:,node,33120,32818,7,
ankrahmun|west.gate~temple:,node,33122,32828,7,
ankrahmun|west.gate~temple:,node,33131,32828,7,
ankrahmun|west.gate~temple:,node,33140,32829,7,
ankrahmun|west.gate~temple:,node,33147,32829,7,
ankrahmun|west.gate~temple:,node,33156,32829,7,
ankrahmun|west.gate~temple:,node,33164,32830,7,
ankrahmun|west.gate~temple:,node,33164,32836,7,
ankrahmun|west.gate~temple:,node,33165,32841,7,
ankrahmun|west.gate~temple:,node,33165,32846,7,
ankrahmun|west.gate~temple:,node,33173,32847,7,
ankrahmun|west.gate~temple:,node,33180,32847,7,
ankrahmun|west.gate~temple:,node,33186,32847,7,
ankrahmun|west.gate~temple:,node,33187,32853,7,
ankrahmun|west.gate~temple:,node,33187,32859,7,
ankrahmun|west.gate~temple:,node,33193,32859,7,
ankrahmun|west.gate~temple:,node,33196,32855,7,
ankrahmun|west.gate~temple:,node,33196,32851,7,
ankrahmun|west.gate~temple:,stand,33195,32850,7,
ankrahmun|west.gate~temple:,node,33195,32853,8,
ankrahmun|west.gate~temple:,stand,33195,32853,8,

# --- ankrahmun|east.gate~temple: (20 waypoints) ---
ankrahmun|east.gate~temple:,node,33240,32798,7,
ankrahmun|east.gate~temple:,stand,33240,32799,7,
ankrahmun|east.gate~temple:,stand,33239,32803,6,
ankrahmun|east.gate~temple:,node,33235,32810,7,
ankrahmun|east.gate~temple:,node,33231,32813,7,
ankrahmun|east.gate~temple:,node,33231,32821,7,
ankrahmun|east.gate~temple:,node,33223,32821,7,
ankrahmun|east.gate~temple:,node,33215,32821,7,
ankrahmun|east.gate~temple:,node,33207,32821,7,
ankrahmun|east.gate~temple:,node,33206,32830,7,
ankrahmun|east.gate~temple:,node,33206,32839,7,
ankrahmun|east.gate~temple:,node,33206,32847,7,
ankrahmun|east.gate~temple:,node,33203,32853,7,
ankrahmun|east.gate~temple:,node,33203,32859,7,
ankrahmun|east.gate~temple:,node,33196,32859,7,
ankrahmun|east.gate~temple:,node,33196,32855,7,
ankrahmun|east.gate~temple:,node,33196,32851,7,
ankrahmun|east.gate~temple:,stand,33195,32850,7,
ankrahmun|east.gate~temple:,node,33195,32853,8,
ankrahmun|east.gate~temple:,stand,33195,32853,8,

# --- ankrahmun|north.gate~temple: (24 waypoints) ---
ankrahmun|north.gate~temple:,node,33153,32761,7,
ankrahmun|north.gate~temple:,stand,33153,32762,7,
ankrahmun|north.gate~temple:,stand,33153,32766,6,
ankrahmun|north.gate~temple:,node,33153,32774,7,
ankrahmun|north.gate~temple:,node,33153,32781,7,
ankrahmun|north.gate~temple:,node,33160,32781,7,
ankrahmun|north.gate~temple:,node,33161,32789,7,
ankrahmun|north.gate~temple:,node,33161,32797,7,
ankrahmun|north.gate~temple:,node,33163,32803,7,
ankrahmun|north.gate~temple:,node,33173,32804,7,
ankrahmun|north.gate~temple:,node,33178,32810,7,
ankrahmun|north.gate~temple:,node,33178,32821,7,
ankrahmun|north.gate~temple:,node,33183,32828,7,
ankrahmun|north.gate~temple:,node,33183,32836,7,
ankrahmun|north.gate~temple:,node,33185,32842,7,
ankrahmun|north.gate~temple:,node,33186,32847,7,
ankrahmun|north.gate~temple:,node,33187,32853,7,
ankrahmun|north.gate~temple:,node,33187,32859,7,
ankrahmun|north.gate~temple:,node,33193,32859,7,
ankrahmun|north.gate~temple:,node,33196,32855,7,
ankrahmun|north.gate~temple:,node,33196,32851,7,
ankrahmun|north.gate~temple:,stand,33195,32850,7,
ankrahmun|north.gate~temple:,node,33195,32853,8,
ankrahmun|north.gate~temple:,stand,33195,32853,8,

# --- ankrahmun|boat~west.gate: (23 waypoints) ---
ankrahmun|boat~west.gate:,node,33085,32883,6,
ankrahmun|boat~west.gate:,node,33085,32878,6,
ankrahmun|boat~west.gate:,stand,33084,32877,6,
ankrahmun|boat~west.gate:,node,33088,32872,7,
ankrahmun|boat~west.gate:,node,33089,32865,7,
ankrahmun|boat~west.gate:,node,33089,32859,7,
ankrahmun|boat~west.gate:,node,33090,32852,7,
ankrahmun|boat~west.gate:,node,33093,32848,7,
ankrahmun|boat~west.gate:,node,33094,32842,7,
ankrahmun|boat~west.gate:,node,33094,32836,7,
ankrahmun|boat~west.gate:,node,33094,32830,7,
ankrahmun|boat~west.gate:,node,33098,32830,7,
ankrahmun|boat~west.gate:,node,33098,32824,7,
ankrahmun|boat~west.gate:,node,33098,32818,7,
ankrahmun|boat~west.gate:,node,33098,32812,7,
ankrahmun|boat~west.gate:,node,33098,32805,7,
ankrahmun|boat~west.gate:,node,33098,32799,7,
ankrahmun|boat~west.gate:,node,33098,32793,7,
ankrahmun|boat~west.gate:,node,33091,32791,7,
ankrahmun|boat~west.gate:,node,33087,32788,7,
ankrahmun|boat~west.gate:,stand,33087,32787,7,
ankrahmun|boat~west.gate:,stand,33086,32784,6,
ankrahmun|boat~west.gate:,node,33086,32783,7,

# --- ankrahmun|depot~west.gate: (15 waypoints) ---
ankrahmun|depot~west.gate:,node,33126,32833,7,
ankrahmun|depot~west.gate:,node,33118,32830,7,
ankrahmun|depot~west.gate:,node,33109,32829,7,
ankrahmun|depot~west.gate:,node,33099,32829,7,
ankrahmun|depot~west.gate:,node,33098,32824,7,
ankrahmun|depot~west.gate:,node,33098,32818,7,
ankrahmun|depot~west.gate:,node,33098,32812,7,
ankrahmun|depot~west.gate:,node,33098,32805,7,
ankrahmun|depot~west.gate:,node,33098,32799,7,
ankrahmun|depot~west.gate:,node,33098,32793,7,
ankrahmun|depot~west.gate:,node,33091,32791,7,
ankrahmun|depot~west.gate:,node,33087,32788,7,
ankrahmun|depot~west.gate:,stand,33087,32787,7,
ankrahmun|depot~west.gate:,stand,33086,32784,6,
ankrahmun|depot~west.gate:,node,33086,32783,7,

# --- ankrahmun|potions~west.gate: (14 waypoints) ---
ankrahmun|potions~west.gate:,stand,33130,32816,5,
ankrahmun|potions~west.gate:,node,33124,32816,6,
ankrahmun|potions~west.gate:,stand,33123,32816,6,
ankrahmun|potions~west.gate:,node,33119,32809,7,
ankrahmun|potions~west.gate:,node,33111,32808,7,
ankrahmun|potions~west.gate:,node,33101,32808,7,
ankrahmun|potions~west.gate:,node,33098,32805,7,
ankrahmun|potions~west.gate:,node,33098,32799,7,
ankrahmun|potions~west.gate:,node,33098,32793,7,
ankrahmun|potions~west.gate:,node,33091,32791,7,
ankrahmun|potions~west.gate:,node,33087,32788,7,
ankrahmun|potions~west.gate:,stand,33087,32787,7,
ankrahmun|potions~west.gate:,stand,33086,32784,6,
ankrahmun|potions~west.gate:,node,33086,32783,7,

# --- ankrahmun|runes~west.gate: (14 waypoints) ---
ankrahmun|runes~west.gate:,stand,33130,32816,5,
ankrahmun|runes~west.gate:,node,33124,32816,6,
ankrahmun|runes~west.gate:,stand,33123,32816,6,
ankrahmun|runes~west.gate:,node,33119,32809,7,
ankrahmun|runes~west.gate:,node,33111,32808,7,
ankrahmun|runes~west.gate:,node,33101,32808,7,
ankrahmun|runes~west.gate:,node,33098,32805,7,
ankrahmun|runes~west.gate:,node,33098,32799,7,
ankrahmun|runes~west.gate:,node,33098,32793,7,
ankrahmun|runes~west.gate:,node,33091,32791,7,
ankrahmun|runes~west.gate:,node,33087,32788,7,
ankrahmun|runes~west.gate:,stand,33087,32787,7,
ankrahmun|runes~west.gate:,stand,33086,32784,6,
ankrahmun|runes~west.gate:,node,33086,32783,7,

# --- ankrahmun|bank~west.gate: (14 waypoints) ---
ankrahmun|bank~west.gate:,node,33129,32818,6,
ankrahmun|bank~west.gate:,node,33124,32816,6,
ankrahmun|bank~west.gate:,stand,33123,32816,6,
ankrahmun|bank~west.gate:,node,33119,32809,7,
ankrahmun|bank~west.gate:,node,33111,32808,7,
ankrahmun|bank~west.gate:,node,33101,32808,7,
ankrahmun|bank~west.gate:,node,33098,32805,7,
ankrahmun|bank~west.gate:,node,33098,32799,7,
ankrahmun|bank~west.gate:,node,33098,32793,7,
ankrahmun|bank~west.gate:,node,33091,32791,7,
ankrahmun|bank~west.gate:,node,33087,32788,7,
ankrahmun|bank~west.gate:,stand,33087,32787,7,
ankrahmun|bank~west.gate:,stand,33086,32784,6,
ankrahmun|bank~west.gate:,node,33086,32783,7,

# --- ankrahmun|loot~west.gate: (14 waypoints) ---
ankrahmun|loot~west.gate:,node,33129,32813,6,
ankrahmun|loot~west.gate:,node,33124,32813,6,
ankrahmun|loot~west.gate:,stand,33123,32813,6,
ankrahmun|loot~west.gate:,node,33119,32809,7,
ankrahmun|loot~west.gate:,node,33111,32808,7,
ankrahmun|loot~west.gate:,node,33101,32808,7,
ankrahmun|loot~west.gate:,node,33098,32805,7,
ankrahmun|loot~west.gate:,node,33098,32799,7,
ankrahmun|loot~west.gate:,node,33098,32793,7,
ankrahmun|loot~west.gate:,node,33091,32791,7,
ankrahmun|loot~west.gate:,node,33087,32788,7,
ankrahmun|loot~west.gate:,stand,33087,32787,7,
ankrahmun|loot~west.gate:,stand,33086,32784,6,
ankrahmun|loot~west.gate:,node,33086,32783,7,

# --- ankrahmun|food~west.gate: (15 waypoints) ---
ankrahmun|food~west.gate:,node,33124,32823,6,
ankrahmun|food~west.gate:,stand,33123,32823,6,
ankrahmun|food~west.gate:,node,33120,32820,7,
ankrahmun|food~west.gate:,node,33120,32814,7,
ankrahmun|food~west.gate:,node,33119,32809,7,
ankrahmun|food~west.gate:,node,33111,32808,7,
ankrahmun|food~west.gate:,node,33101,32808,7,
ankrahmun|food~west.gate:,node,33098,32805,7,
ankrahmun|food~west.gate:,node,33098,32799,7,
ankrahmun|food~west.gate:,node,33098,32793,7,
ankrahmun|food~west.gate:,node,33091,32791,7,
ankrahmun|food~west.gate:,node,33087,32788,7,
ankrahmun|food~west.gate:,stand,33087,32787,7,
ankrahmun|food~west.gate:,stand,33086,32784,6,
ankrahmun|food~west.gate:,node,33086,32783,7,

# --- ankrahmun|ammo~west.gate: (20 waypoints) ---
ankrahmun|ammo~west.gate:,node,33150,32810,4,
ankrahmun|ammo~west.gate:,stand,33149,32809,4,
ankrahmun|ammo~west.gate:,stand,33151,32809,5,
ankrahmun|ammo~west.gate:,node,33146,32811,6,
ankrahmun|ammo~west.gate:,stand,33145,32811,6,
ankrahmun|ammo~west.gate:,node,33142,32808,7,
ankrahmun|ammo~west.gate:,node,33140,32803,7,
ankrahmun|ammo~west.gate:,node,33130,32803,7,
ankrahmun|ammo~west.gate:,node,33121,32803,7,
ankrahmun|ammo~west.gate:,node,33118,32807,7,
ankrahmun|ammo~west.gate:,node,33109,32807,7,
ankrahmun|ammo~west.gate:,node,33100,32807,7,
ankrahmun|ammo~west.gate:,node,33098,32805,7,
ankrahmun|ammo~west.gate:,node,33098,32799,7,
ankrahmun|ammo~west.gate:,node,33098,32793,7,
ankrahmun|ammo~west.gate:,node,33091,32791,7,
ankrahmun|ammo~west.gate:,node,33087,32788,7,
ankrahmun|ammo~west.gate:,stand,33087,32787,7,
ankrahmun|ammo~west.gate:,stand,33086,32784,6,
ankrahmun|ammo~west.gate:,node,33086,32783,7,

# --- ankrahmun|trainers~west.gate: (24 waypoints) ---
ankrahmun|trainers~west.gate:,node,33167,32815,4,
ankrahmun|trainers~west.gate:,node,33160,32815,4,
ankrahmun|trainers~west.gate:,node,33154,32813,4,
ankrahmun|trainers~west.gate:,node,33150,32810,4,
ankrahmun|trainers~west.gate:,stand,33149,32809,4,
ankrahmun|trainers~west.gate:,stand,33151,32809,5,
ankrahmun|trainers~west.gate:,node,33151,32811,6,
ankrahmun|trainers~west.gate:,node,33146,32811,6,
ankrahmun|trainers~west.gate:,stand,33145,32811,6,
ankrahmun|trainers~west.gate:,node,33142,32808,7,
ankrahmun|trainers~west.gate:,node,33140,32803,7,
ankrahmun|trainers~west.gate:,node,33130,32803,7,
ankrahmun|trainers~west.gate:,node,33121,32803,7,
ankrahmun|trainers~west.gate:,node,33118,32807,7,
ankrahmun|trainers~west.gate:,node,33109,32807,7,
ankrahmun|trainers~west.gate:,node,33100,32807,7,
ankrahmun|trainers~west.gate:,node,33098,32805,7,
ankrahmun|trainers~west.gate:,node,33098,32799,7,
ankrahmun|trainers~west.gate:,node,33098,32793,7,
ankrahmun|trainers~west.gate:,node,33091,32791,7,
ankrahmun|trainers~west.gate:,node,33087,32788,7,
ankrahmun|trainers~west.gate:,stand,33087,32787,7,
ankrahmun|trainers~west.gate:,stand,33086,32784,6,
ankrahmun|trainers~west.gate:,node,33086,32783,7,

# --- ankrahmun|temple~west.gate: (27 waypoints) ---
ankrahmun|temple~west.gate:,node,33195,32851,8,
ankrahmun|temple~west.gate:,stand,33195,32850,8,
ankrahmun|temple~west.gate:,node,33196,32851,7,
ankrahmun|temple~west.gate:,node,33196,32859,7,
ankrahmun|temple~west.gate:,node,33187,32859,7,
ankrahmun|temple~west.gate:,node,33186,32847,7,
ankrahmun|temple~west.gate:,node,33175,32847,7,
ankrahmun|temple~west.gate:,node,33165,32846,7,
ankrahmun|temple~west.gate:,node,33164,32838,7,
ankrahmun|temple~west.gate:,node,33164,32830,7,
ankrahmun|temple~west.gate:,node,33154,32830,7,
ankrahmun|temple~west.gate:,node,33144,32830,7,
ankrahmun|temple~west.gate:,node,33131,32828,7,
ankrahmun|temple~west.gate:,node,33121,32828,7,
ankrahmun|temple~west.gate:,node,33120,32820,7,
ankrahmun|temple~west.gate:,node,33120,32814,7,
ankrahmun|temple~west.gate:,node,33119,32809,7,
ankrahmun|temple~west.gate:,node,33111,32808,7,
ankrahmun|temple~west.gate:,node,33101,32808,7,
ankrahmun|temple~west.gate:,node,33098,32805,7,
ankrahmun|temple~west.gate:,node,33098,32799,7,
ankrahmun|temple~west.gate:,node,33098,32793,7,
ankrahmun|temple~west.gate:,node,33091,32791,7,
ankrahmun|temple~west.gate:,node,33087,32788,7,
ankrahmun|temple~west.gate:,stand,33087,32787,7,
ankrahmun|temple~west.gate:,stand,33086,32784,6,
ankrahmun|temple~west.gate:,node,33086,32783,7,

# --- ankrahmun|west.gate~west.gate: (4 waypoints) ---
ankrahmun|west.gate~west.gate:,node,33087,32788,7,
ankrahmun|west.gate~west.gate:,stand,33087,32787,7,
ankrahmun|west.gate~west.gate:,stand,33086,32784,6,
ankrahmun|west.gate~west.gate:,node,33086,32783,7,

# --- ankrahmun|east.gate~west.gate: (30 waypoints) ---
ankrahmun|east.gate~west.gate:,node,33240,32798,7,
ankrahmun|east.gate~west.gate:,stand,33240,32799,7,
ankrahmun|east.gate~west.gate:,stand,33239,32803,6,
ankrahmun|east.gate~west.gate:,node,33236,32806,7,
ankrahmun|east.gate~west.gate:,node,33226,32806,7,
ankrahmun|east.gate~west.gate:,node,33217,32806,7,
ankrahmun|east.gate~west.gate:,node,33217,32802,7,
ankrahmun|east.gate~west.gate:,node,33209,32802,7,
ankrahmun|east.gate~west.gate:,node,33200,32802,7,
ankrahmun|east.gate~west.gate:,node,33198,32800,7,
ankrahmun|east.gate~west.gate:,node,33188,32800,7,
ankrahmun|east.gate~west.gate:,node,33179,32800,7,
ankrahmun|east.gate~west.gate:,node,33179,32803,7,
ankrahmun|east.gate~west.gate:,node,33170,32803,7,
ankrahmun|east.gate~west.gate:,node,33160,32803,7,
ankrahmun|east.gate~west.gate:,node,33150,32803,7,
ankrahmun|east.gate~west.gate:,node,33140,32803,7,
ankrahmun|east.gate~west.gate:,node,33130,32803,7,
ankrahmun|east.gate~west.gate:,node,33121,32803,7,
ankrahmun|east.gate~west.gate:,node,33118,32807,7,
ankrahmun|east.gate~west.gate:,node,33109,32807,7,
ankrahmun|east.gate~west.gate:,node,33100,32807,7,
ankrahmun|east.gate~west.gate:,node,33098,32805,7,
ankrahmun|east.gate~west.gate:,node,33098,32799,7,
ankrahmun|east.gate~west.gate:,node,33098,32793,7,
ankrahmun|east.gate~west.gate:,node,33091,32791,7,
ankrahmun|east.gate~west.gate:,node,33087,32788,7,
ankrahmun|east.gate~west.gate:,stand,33087,32787,7,
ankrahmun|east.gate~west.gate:,stand,33086,32784,6,
ankrahmun|east.gate~west.gate:,node,33086,32783,7,

# --- ankrahmun|north.gate~west.gate: (19 waypoints) ---
ankrahmun|north.gate~west.gate:,node,33153,32761,7,
ankrahmun|north.gate~west.gate:,stand,33153,32762,7,
ankrahmun|north.gate~west.gate:,stand,33153,32766,6,
ankrahmun|north.gate~west.gate:,node,33153,32768,7,
ankrahmun|north.gate~west.gate:,node,33140,32768,7,
ankrahmun|north.gate~west.gate:,node,33140,32774,7,
ankrahmun|north.gate~west.gate:,node,33140,32779,7,
ankrahmun|north.gate~west.gate:,node,33139,32784,7,
ankrahmun|north.gate~west.gate:,node,33132,32784,7,
ankrahmun|north.gate~west.gate:,node,33124,32784,7,
ankrahmun|north.gate~west.gate:,node,33119,32784,7,
ankrahmun|north.gate~west.gate:,node,33119,32788,7,
ankrahmun|north.gate~west.gate:,node,33111,32788,7,
ankrahmun|north.gate~west.gate:,node,33099,32788,7,
ankrahmun|north.gate~west.gate:,node,33091,32791,7,
ankrahmun|north.gate~west.gate:,node,33087,32788,7,
ankrahmun|north.gate~west.gate:,stand,33087,32787,7,
